genes	orthology
KMXK_0H02650	Single-Core
KMXK_0B05180	Single-Core
KMXK_0H01440	Single-Core
KMXK_0H03860	Single-Core
KMXK_0A00550	Single-Core
KMXK_0C06900	Single-Core
KMXK_0D03530	Single-Core
KMXK_0G04160	Single-Core
KMXK_0A05190	Single-Core
KMXK_0A01600	Single-Core
KMXK_0B05590	Single-Core
KMXK_0A03770	Single-Core
KMXK_0A02690	Single-Core
KMXK_0C02100	Single-Core
KMXK_0A01730	Single-Core
KMXK_0C06320	Single-Core
KMXK_0B02960	Single-Core
KMXK_0A02330	Single-Core
KMXK_0C07280	Single-Core
KMXK_0A04710	Single-Core
KMXK_0A06790	Single-Core
KMXK_0G01350	Single-Core
KMXK_0B06790	Single-Core
KMXK_0H01390	Single-Core
KMXK_0B05930	Single-Core
KMXK_0E02160	Single-Core
KMXK_0H04110	Single-Core
KMXK_0B03560	Single-Core
KMXK_0E04990	Single-Core
KMXK_0B04970	Single-Core
KMXK_0F00210	Single-Core
KMXK_0H00390	Single-Core
KMXK_0D01310	Single-Core
KMXK_0D03200	Single-Core
KMXK_0B02840	Single-Core
KMXK_0A00260	Single-Core
KMXK_0B04760	Single-Core
KMXK_0A00930	Single-Core
KMXK_0D02750	Single-Core
KMXK_0B04870	Single-Core
KMXK_0G02670	Single-Core
KMXK_0E05690	Single-Core
KMXK_0F00560	Single-Core
KMXK_0F00150	Single-Core
KMXK_0D03990	Single-Core
KMXK_0F04740	Single-Core
KMXK_0B04830	Single-Core
KMXK_0C03420	Single-Core
KMXK_0D01300	Single-Core
KMXK_0F03310	Single-Core
KMXK_0H01000	Single-Core
KMXK_0H02210	Single-Core
KMXK_0D01520	Single-Core
KMXK_0D04670	Single-Core
KMXK_0A04140	Single-Core
KMXK_0E00250	Single-Core
KMXK_0D03400	Single-Core
KMXK_0G03980	Single-Core
KMXK_0A02350	Single-Core
KMXK_0D02880	Single-Core
KMXK_0H02410	Single-Core
KMXK_0E02660	Single-Core
KMXK_0A05150	Single-Core
KMXK_0G02940	Single-Core
KMXK_0B02780	Single-Core
KMXK_0A07560	Single-Core
KMXK_0A06250	Single-Core
KMXK_0E04860	Single-Core
KMXK_0B02660	Single-Core
KMXK_0A05160	Single-Core
KMXK_0F00630	Single-Core
KMXK_0C07320	Single-Core
KMXK_0A00580	Single-Core
KMXK_0D03860	Single-Core
KMXK_0C00800	Single-Core
KMXK_0B00860	Single-Core
KMXK_0B08080	Single-Core
KMXK_0E05430	Single-Core
KMXK_0E04030	Single-Core
KMXK_0F01910	Single-Core
KMXK_0B05080	Single-Core
KMXK_0E05830	Single-Core
KMXK_0F03070	Single-Core
KMXK_0C01120	Single-Core
KMXK_0A05260	Single-Core
KMXK_0F02110	Single-Core
KMXK_0G02300	Single-Core
KMXK_0F04570	Single-Core
KMXK_0D02170	Single-Core
KMXK_0E02430	Single-Core
KMXK_0B04860	Single-Core
KMXK_0E05010	Single-Core
KMXK_0A01400	Single-Core
KMXK_0F00350	Single-Core
KMXK_0C06330	Single-Core
KMXK_0D02270	Single-Core
KMXK_0G02840	Single-Core
KMXK_0B02560	Single-Core
KMXK_0E04510	Single-Core
KMXK_0A04870	Single-Core
KMXK_0A07650	Single-Core
KMXK_0C00940	Single-Core
KMXK_0B03340	Single-Core
KMXK_0A06760	Single-Core
KMXK_0F02690	Single-Core
KMXK_0C06160	Single-Core
KMXK_0A01880	Single-Core
KMXK_0D01630	Single-Core
KMXK_0H01530	Single-Core
KMXK_0A05310	Single-Core
KMXK_0D02000	Single-Core
KMXK_0B05050	Single-Core
KMXK_0C02230	Single-Core
KMXK_0H02600	Single-Core
KMXK_0G01760	Single-Core
KMXK_0F02950	Single-Core
KMXK_0F00420	Single-Core
KMXK_0C03110	Single-Core
KMXK_0D03100	Single-Core
KMXK_0H01050	Single-Core
KMXK_0E02670	Single-Core
KMXK_0F04800	Single-Core
KMXK_0E02930	Single-Core
KMXK_0A03440	Single-Core
KMXK_0G01700	Single-Core
KMXK_0G03120	Single-Core
KMXK_0D06100	Single-Core
KMXK_0F01230	Single-Core
KMXK_0F03890	Single-Core
KMXK_0C01190	Single-Core
KMXK_0E04940	Single-Core
KMXK_0E04750	Single-Core
KMXK_0D02350	Single-Core
KMXK_0A04520	Single-Core
KMXK_0C06630	Single-Core
KMXK_0C03000	Single-Core
KMXK_0H01910	Single-Core
KMXK_0A03800	Single-Core
KMXK_0F03040	Single-Core
KMXK_0C02440	Single-Core
KMXK_0G02360	Single-Core
KMXK_0A02360	Single-Core
KMXK_0A02200	Single-Core
KMXK_0C00600	Single-Core
KMXK_0A07310	Single-Core
KMXK_0C01050	Single-Core
KMXK_0H03290	Single-Core
KMXK_0C01350	Single-Core
KMXK_0G03640	Single-Core
KMXK_0G03690	Single-Core
KMXK_0D04650	Single-Core
KMXK_0B04930	Single-Core
KMXK_0H03500	Single-Core
KMXK_0E02140	Single-Core
KMXK_0F00220	Single-Core
KMXK_0E01760	Single-Core
KMXK_0H01080	Single-Core
KMXK_0C02470	Single-Core
KMXK_0D04740	Single-Core
KMXK_0D02100	Single-Core
KMXK_0B05610	Single-Core
KMXK_0B05750	Single-Core
KMXK_0C01130	Single-Core
KMXK_0A04530	Single-Core
KMXK_0D05540	Single-Core
KMXK_0C02820	Single-Core
KMXK_0B04160	Single-Core
KMXK_0F00940	Single-Core
KMXK_0E01990	Single-Core
KMXK_0G03580	Single-Core
KMXK_0A06700	Single-Core
KMXK_0A05210	Single-Core
KMXK_0F00650	Single-Core
KMXK_0C04820	Single-Core
KMXK_0E03280	Single-Core
KMXK_0H00420	Single-Core
KMXK_0C00720	Single-Core
KMXK_0F00570	Single-Core
KMXK_0B00660	Single-Core
KMXK_0A01390	Single-Core
KMXK_0A00700	Single-Core
KMXK_0D02210	Single-Core
KMXK_0C04720	Single-Core
KMXK_0H01880	Single-Core
KMXK_0F04240	Single-Core
KMXK_0G01640	Single-Core
KMXK_0C01290	Single-Core
KMXK_0B07880	Single-Core
KMXK_0F02850	Single-Core
KMXK_0H03610	Single-Core
KMXK_0B07950	Single-Core
KMXK_0H03180	Single-Core
KMXK_0F01830	Single-Core
KMXK_0F03120	Single-Core
KMXK_0B07380	Single-Core
KMXK_0H01540	Single-Core
KMXK_0F03320	Single-Core
KMXK_0H02970	Single-Core
KMXK_0H00770	Single-Core
KMXK_0H01470	Single-Core
KMXK_0D00970	Single-Core
KMXK_0E04960	Single-Core
KMXK_0H00840	Single-Core
KMXK_0E02750	Single-Core
KMXK_0E01880	Single-Core
KMXK_0D06060	Single-Core
KMXK_0A03200	Single-Core
KMXK_0B04180	Single-Core
KMXK_0G00270	Single-Core
KMXK_0C04580	Single-Core
KMXK_0H03540	Single-Core
KMXK_0D03790	Single-Core
KMXK_0B07700	Single-Core
KMXK_0B05640	Single-Core
KMXK_0A04610	Single-Core
KMXK_0B04210	Single-Core
KMXK_0C04870	Single-Core
KMXK_0H02790	Single-Core
KMXK_0B06710	Single-Core
KMXK_0E04020	Single-Core
KMXK_0F03770	Single-Core
KMXK_0C01010	Single-Core
KMXK_0B01490	Single-Core
KMXK_0E01910	Single-Core
KMXK_0D03880	Single-Core
KMXK_0H00760	Single-Core
KMXK_0B02430	Single-Core
KMXK_0E00710	Single-Core
KMXK_0C02930	Single-Core
KMXK_0E01940	Single-Core
KMXK_0D00810	Single-Core
KMXK_0C01280	Single-Core
KMXK_0C03650	Single-Core
KMXK_0B03780	Single-Core
KMXK_0C05220	Single-Core
KMXK_0D05810	Single-Core
KMXK_0G04190	Single-Core
KMXK_0G03610	Single-Core
KMXK_0C07200	Single-Core
KMXK_0F01500	Single-Core
KMXK_0C05450	Single-Core
KMXK_0A01520	Single-Core
KMXK_0F02350	Single-Core
KMXK_0A04460	Single-Core
KMXK_0C03750	Single-Core
KMXK_0F03470	Single-Core
KMXK_0H02870	Single-Core
KMXK_0E01330	Single-Core
KMXK_0A07760	Single-Core
KMXK_0A01800	Single-Core
KMXK_0B07960	Single-Core
KMXK_0H01900	Single-Core
KMXK_0A06130	Single-Core
KMXK_0G02720	Single-Core
KMXK_0G04170	Single-Core
KMXK_0B07620	Single-Core
KMXK_0B03580	Single-Core
KMXK_0C02800	Single-Core
KMXK_0B05550	Single-Core
KMXK_0C02770	Single-Core
KMXK_0A04160	Single-Core
KMXK_0G03210	Single-Core
KMXK_0F04810	Single-Core
KMXK_0C06500	Single-Core
KMXK_0D01710	Single-Core
KMXK_0C01800	Single-Core
KMXK_0D00580	Single-Core
KMXK_0G00410	Single-Core
KMXK_0F05380	Single-Core
KMXK_0C04000	Single-Core
KMXK_0C04320	Single-Core
KMXK_0C06150	Single-Core
KMXK_0F03550	Single-Core
KMXK_0C03640	Single-Core
KMXK_0F03440	Single-Core
KMXK_0D00980	Single-Core
KMXK_0D00590	Single-Core
KMXK_0G01250	Single-Core
KMXK_0A02810	Single-Core
KMXK_0G01680	Single-Core
KMXK_0D06050	Single-Core
KMXK_0A03610	Single-Core
KMXK_0C01740	Single-Core
KMXK_0C06250	Single-Core
KMXK_0A04410	Single-Core
KMXK_0B06140	Single-Core
KMXK_0D06470	Single-Core
KMXK_0A05140	Single-Core
KMXK_0G03900	Single-Core
KMXK_0D02380	Single-Core
KMXK_0B01680	Single-Core
KMXK_0H01500	Single-Core
KMXK_0C01560	Single-Core
KMXK_0A02600	Single-Core
KMXK_0F00850	Single-Core
KMXK_0F01580	Single-Core
KMXK_0H01930	Single-Core
KMXK_0C00500	Single-Core
KMXK_0D00520	Single-Core
KMXK_0C00490	Single-Core
KMXK_0B01370	Single-Core
KMXK_0G00380	Single-Core
KMXK_0B05960	Single-Core
KMXK_0F03260	Single-Core
KMXK_0G03770	Single-Core
KMXK_0A08380	Single-Core
KMXK_0F00900	Single-Core
KMXK_0E04230	Single-Core
KMXK_0F00800	Single-Core
KMXK_0B03300	Single-Core
KMXK_0D00670	Single-Core
KMXK_0B01690	Single-Core
KMXK_0B02990	Single-Core
KMXK_0C04990	Single-Core
KMXK_0C01640	Single-Core
KMXK_0D02860	Single-Core
KMXK_0D06510	Single-Core
KMXK_0B07910	Single-Core
KMXK_0A07700	Single-Core
KMXK_0F05340	Single-Core
KMXK_0C02370	Single-Core
KMXK_0D04660	Single-Core
KMXK_0B05570	Single-Core
KMXK_0A08240	Single-Core
KMXK_0A00330	Single-Core
KMXK_0F02620	Single-Core
KMXK_0D06090	Single-Core
KMXK_0E03300	Single-Core
KMXK_0B05010	Single-Core
KMXK_0A04040	Single-Core
KMXK_0A05240	Single-Core
KMXK_0B02950	Single-Core
KMXK_0A08030	Single-Core
KMXK_0A05990	Single-Core
KMXK_0G03660	Single-Core
KMXK_0C04930	Single-Core
KMXK_0D00350	Single-Core
KMXK_0D00380	Single-Core
KMXK_0F02050	Single-Core
KMXK_0A04400	Single-Core
KMXK_0G00450	Single-Core
KMXK_0E01220	Single-Core
KMXK_0C06690	Single-Core
KMXK_0C03450	Single-Core
KMXK_0H01090	Single-Core
KMXK_0G00600	Single-Core
KMXK_0G03670	Single-Core
KMXK_0H02680	Single-Core
KMXK_0D05410	Single-Core
KMXK_0A01110	Single-Core
KMXK_0A03930	Single-Core
KMXK_0B01430	Single-Core
KMXK_0C02210	Single-Core
KMXK_0D03010	Single-Core
KMXK_0B04070	Single-Core
KMXK_0E02250	Single-Core
KMXK_0C00670	Single-Core
KMXK_0B04770	Single-Core
KMXK_0C05700	Single-Core
KMXK_0A00560	Single-Core
KMXK_0A08010	Single-Core
KMXK_0A02520	Single-Core
KMXK_0G01850	Single-Core
KMXK_0B08040	Single-Core
KMXK_0G04150	Single-Core
KMXK_0G03510	Single-Core
KMXK_0F05000	Single-Core
KMXK_0G03490	Single-Core
KMXK_0F02780	Single-Core
KMXK_0A03690	Single-Core
KMXK_0C04750	Single-Core
KMXK_0D03780	Single-Core
KMXK_0G03240	Single-Core
KMXK_0B00510	Single-Core
KMXK_0E03860	Single-Core
KMXK_0B05540	Single-Core
KMXK_0C01170	Single-Core
KMXK_0E06200	Single-Core
KMXK_0F04700	Single-Core
KMXK_0C00770	Single-Core
KMXK_0E04210	Single-Core
KMXK_0D03070	Single-Core
KMXK_0B07160	Single-Core
KMXK_0H02770	Single-Core
KMXK_0D05650	Single-Core
KMXK_0F01840	Single-Core
KMXK_0E01660	Single-Core
KMXK_0E02370	Single-Core
KMXK_0E05780	Single-Core
KMXK_0A01320	Single-Core
KMXK_0D01800	Single-Core
KMXK_0A03270	Single-Core
KMXK_0D01530	Single-Core
KMXK_0E01890	Single-Core
KMXK_0F01820	Single-Core
KMXK_0B07980	Single-Core
KMXK_0D05940	Single-Core
KMXK_0H01790	Single-Core
KMXK_0B02690	Single-Core
KMXK_0D03260	Single-Core
KMXK_0B04000	Single-Core
KMXK_0C01600	Single-Core
KMXK_0C00930	Single-Core
KMXK_0E01100	Single-Core
KMXK_0H01640	Single-Core
KMXK_0B06350	Single-Core
KMXK_0F00140	Single-Core
KMXK_0A06860	Single-Core
KMXK_0D03280	Single-Core
KMXK_0A05850	Single-Core
KMXK_0F01060	Single-Core
KMXK_0E04290	Single-Core
KMXK_0D05350	Single-Core
KMXK_0G01590	Single-Core
KMXK_0E01730	Single-Core
KMXK_0A01010	Single-Core
KMXK_0A08140	Single-Core
KMXK_0A06080	Single-Core
KMXK_0D02580	Single-Core
KMXK_0H01280	Single-Core
KMXK_0B00400	Single-Core
KMXK_0C02430	Single-Core
KMXK_0A01580	Single-Core
KMXK_0B07170	Single-Core
KMXK_0A07730	Single-Core
KMXK_0D05190	Single-Core
KMXK_0A08090	Single-Core
KMXK_0B03820	Single-Core
KMXK_0C02550	Single-Core
KMXK_0A03880	Single-Core
KMXK_0F00590	Single-Core
KMXK_0F04270	Single-Core
KMXK_0H02540	Single-Core
KMXK_0E00470	Single-Core
KMXK_0F05430	Single-Core
KMXK_0E01490	Single-Core
KMXK_0C03340	Single-Core
KMXK_0H02190	Single-Core
KMXK_0B05920	Single-Core
KMXK_0A04900	Single-Core
KMXK_0B05560	Single-Core
KMXK_0G03630	Single-Core
KMXK_0C06890	Single-Core
KMXK_0A06020	Single-Core
KMXK_0H02290	Single-Core
KMXK_0B04620	Single-Core
KMXK_0A04370	Single-Core
KMXK_0D04830	Single-Core
KMXK_0C01840	Single-Core
KMXK_0C02840	Single-Core
KMXK_0C03240	Single-Core
KMXK_0F04350	Single-Core
KMXK_0A00300	Single-Core
KMXK_0F02790	Single-Core
KMXK_0D03410	Single-Core
KMXK_0C07260	Single-Core
KMXK_0D01720	Single-Core
KMXK_0D05590	Single-Core
KMXK_0E04050	Single-Core
KMXK_0E04920	Single-Core
KMXK_0F00540	Single-Core
KMXK_0C00790	Single-Core
KMXK_0E00610	Single-Core
KMXK_0C04390	Single-Core
KMXK_0E04790	Single-Core
KMXK_0B06260	Single-Core
KMXK_0C06270	Single-Core
KMXK_0H04430	Single-Core
KMXK_0E02690	Single-Core
KMXK_0F02060	Single-Core
KMXK_0F04730	Single-Core
KMXK_0F00530	Single-Core
KMXK_0E00700	Single-Core
KMXK_0A05070	Single-Core
KMXK_0D01260	Single-Core
KMXK_0H04290	Single-Core
KMXK_0G01500	Single-Core
KMXK_0B04980	Single-Core
KMXK_0C02570	Single-Core
KMXK_0D04300	Single-Core
KMXK_0B00590	Single-Core
KMXK_0C05200	Single-Core
KMXK_0D00710	Single-Core
KMXK_0C00360	Single-Core
KMXK_0F03920	Single-Core
KMXK_0C05010	Single-Core
KMXK_0G00180	Single-Core
KMXK_0C00370	Single-Core
KMXK_0G03350	Single-Core
KMXK_0C04210	Single-Core
KMXK_0D05700	Single-Core
KMXK_0H03480	Single-Core
KMXK_0G03090	Single-Core
KMXK_0A03210	Single-Core
KMXK_0D06310	Single-Core
KMXK_0B01350	Single-Core
KMXK_0A00250	Single-Core
KMXK_0B08200	Single-Core
KMXK_0D04010	Single-Core
KMXK_0C03480	Single-Core
KMXK_0G03010	Single-Core
KMXK_0E04600	Single-Core
KMXK_0E02410	Single-Core
KMXK_0D01220	Single-Core
KMXK_0H03880	Single-Core
KMXK_0F02510	Single-Core
KMXK_0G01020	Single-Core
KMXK_0G02800	Single-Core
KMXK_0A03140	Single-Core
KMXK_0E00280	Single-Core
KMXK_0D01880	Single-Core
KMXK_0A06270	Single-Core
KMXK_0G03440	Single-Core
KMXK_0B06400	Single-Core
KMXK_0A04590	Single-Core
KMXK_0F02810	Single-Core
KMXK_0D02940	Single-Core
KMXK_0H02470	Single-Core
KMXK_0G00670	Single-Core
KMXK_0B06470	Single-Core
KMXK_0B01550	Single-Core
KMXK_0B02770	Single-Core
KMXK_0D05040	Single-Core
KMXK_0H03360	Single-Core
KMXK_0E00880	Single-Core
KMXK_0A02830	Single-Core
KMXK_0D06280	Single-Core
KMXK_0A03520	Single-Core
KMXK_0H03900	Single-Core
KMXK_0C05870	Single-Core
KMXK_0B02910	Single-Core
KMXK_0A00530	Single-Core
KMXK_0A06580	Single-Core
KMXK_0C01530	Single-Core
KMXK_0F03150	Single-Core
KMXK_0B02340	Single-Core
KMXK_0D02920	Single-Core
KMXK_0E04530	Single-Core
KMXK_0C05600	Single-Core
KMXK_0E05990	Single-Core
KMXK_0F05730	Single-Core
KMXK_0A05900	Single-Core
KMXK_0B04960	Single-Core
KMXK_0E00760	Single-Core
KMXK_0C01070	Single-Core
KMXK_0A06830	Single-Core
KMXK_0E02060	Single-Core
KMXK_0B06180	Single-Core
KMXK_0C04500	Single-Core
KMXK_0B02220	Single-Core
KMXK_0D01600	Single-Core
KMXK_0G01410	Single-Core
KMXK_0B03380	Single-Core
KMXK_0A05550	Single-Core
KMXK_0F01270	Single-Core
KMXK_0E02730	Single-Core
KMXK_0C00950	Single-Core
KMXK_0E05330	Single-Core
KMXK_0F02990	Single-Core
KMXK_0A06770	Single-Core
KMXK_0C04230	Single-Core
KMXK_0H03510	Single-Core
KMXK_0B02070	Single-Core
KMXK_0D06530	Single-Core
KMXK_0D05550	Single-Core
KMXK_0G01390	Single-Core
KMXK_0E03520	Single-Core
KMXK_0F04780	Single-Core
KMXK_0C06420	Single-Core
KMXK_0F04670	Single-Core
KMXK_0A01160	Single-Core
KMXK_0F01090	Single-Core
KMXK_0C05690	Single-Core
KMXK_0E02300	Single-Core
KMXK_0F02190	Single-Core
KMXK_0D05850	Single-Core
KMXK_0B00980	Single-Core
KMXK_0A07690	Single-Core
KMXK_0H01780	Single-Core
KMXK_0C03720	Single-Core
KMXK_0D01890	Single-Core
KMXK_0E00150	Single-Core
KMXK_0E06050	Single-Core
KMXK_0B00680	Single-Core
KMXK_0F00730	Single-Core
KMXK_0E04320	Single-Core
KMXK_0A02120	Single-Core
KMXK_0B01100	Single-Core
KMXK_0B01790	Single-Core
KMXK_0C05720	Single-Core
KMXK_0D06170	Single-Core
KMXK_0G01370	Single-Core
KMXK_0D06300	Single-Core
KMXK_0C06370	Single-Core
KMXK_0G03500	Single-Core
KMXK_0E01320	Single-Core
KMXK_0E05940	Single-Core
KMXK_0B06100	Single-Core
KMXK_0B05030	Single-Core
KMXK_0A05710	Single-Core
KMXK_0C01680	Single-Core
KMXK_0H02200	Single-Core
KMXK_0F04930	Single-Core
KMXK_0C03300	Single-Core
KMXK_0B04330	Single-Core
KMXK_0A07040	Single-Core
KMXK_0B05200	Single-Core
KMXK_0G03920	Single-Core
KMXK_0A01180	Single-Core
KMXK_0G03450	Single-Core
KMXK_0F05100	Single-Core
KMXK_0G03540	Single-Core
KMXK_0C00860	Single-Core
KMXK_0A03510	Single-Core
KMXK_0A00860	Single-Core
KMXK_0C02580	Single-Core
KMXK_0D01140	Single-Core
KMXK_0D06030	Single-Core
KMXK_0C06260	Single-Core
KMXK_0C00570	Single-Core
KMXK_0C06920	Single-Core
KMXK_0H02050	Single-Core
KMXK_0E03460	Single-Core
KMXK_0B04100	Single-Core
KMXK_0C05230	Single-Core
KMXK_0H01270	Single-Core
KMXK_0C07290	Single-Core
KMXK_0D00700	Single-Core
KMXK_0A04110	Single-Core
KMXK_0C01960	Single-Core
KMXK_0A06630	Single-Core
KMXK_0A00740	Single-Core
KMXK_0C05990	Single-Core
KMXK_0E05580	Single-Core
KMXK_0C01090	Single-Core
KMXK_0G02290	Single-Core
KMXK_0B04170	Single-Core
KMXK_0C06650	Single-Core
KMXK_0D00250	Single-Core
KMXK_0E04820	Single-Core
KMXK_0B04710	Single-Core
KMXK_0E03430	Single-Core
KMXK_0C00990	Single-Core
KMXK_0B02880	Single-Core
KMXK_0G00960	Single-Core
KMXK_0D03020	Single-Core
KMXK_0B02200	Single-Core
KMXK_0E06280	Single-Core
KMXK_0E00400	Single-Core
KMXK_0E02380	Single-Core
KMXK_0C02490	Single-Core
KMXK_0B07660	Single-Core
KMXK_0E02400	Single-Core
KMXK_0F05180	Single-Core
KMXK_0G03550	Single-Core
KMXK_0H02850	Single-Core
KMXK_0H02240	Single-Core
KMXK_0F03560	Single-Core
KMXK_0H03010	Single-Core
KMXK_0B02570	Single-Core
KMXK_0A02060	Single-Core
KMXK_0H02030	Single-Core
KMXK_0B00650	Single-Core
KMXK_0D00790	Single-Core
KMXK_0C02520	Single-Core
KMXK_0B05290	Single-Core
KMXK_0G01960	Single-Core
KMXK_0B02870	Single-Core
KMXK_0A00310	Single-Core
KMXK_0E06170	Single-Core
KMXK_0C05090	Single-Core
KMXK_0B04280	Single-Core
KMXK_0H03260	Single-Core
KMXK_0E03440	Single-Core
KMXK_0B00260	Single-Core
KMXK_0C03400	Single-Core
KMXK_0C01520	Single-Core
KMXK_0E03760	Single-Core
KMXK_0D04400	Single-Core
KMXK_0H03580	Single-Core
KMXK_0C06620	Single-Core
KMXK_0F04030	Single-Core
KMXK_0B06280	Single-Core
KMXK_0C02390	Single-Core
KMXK_0A03300	Single-Core
KMXK_0F04900	Single-Core
KMXK_0F00180	Single-Core
KMXK_0D04330	Single-Core
KMXK_0C01210	Single-Core
KMXK_0A02030	Single-Core
KMXK_0E03480	Single-Core
KMXK_0E05300	Single-Core
KMXK_0D01280	Single-Core
KMXK_0H04490	Single-Core
KMXK_0D04730	Single-Core
KMXK_0G02170	Single-Core
KMXK_0H03440	Single-Core
KMXK_0A04220	Single-Core
KMXK_0D05030	Single-Core
KMXK_0D04270	Single-Core
KMXK_0F01280	Single-Core
KMXK_0D05520	Single-Core
KMXK_0A01130	Single-Core
KMXK_0B01300	Single-Core
KMXK_0B03670	Single-Core
KMXK_0B04530	Single-Core
KMXK_0H01380	Single-Core
KMXK_0C07310	Single-Core
KMXK_0F02470	Single-Core
KMXK_0A04950	Single-Core
KMXK_0B07570	Single-Core
KMXK_0B02610	Single-Core
KMXK_0H03840	Single-Core
KMXK_0A05200	Single-Core
KMXK_0C03140	Single-Core
KMXK_0C06770	Single-Core
KMXK_0F01350	Single-Core
KMXK_0G00440	Single-Core
KMXK_0G00310	Single-Core
KMXK_0F04910	Single-Core
KMXK_0C00420	Single-Core
KMXK_0C07090	Single-Core
KMXK_0D01190	Single-Core
KMXK_0E04250	Single-Core
KMXK_0F02770	Single-Core
KMXK_0H03090	Single-Core
KMXK_0H00280	Single-Core
KMXK_0H01400	Single-Core
KMXK_0G04140	Single-Core
KMXK_0A03350	Single-Core
KMXK_0D01420	Single-Core
KMXK_0A02450	Single-Core
KMXK_0G02120	Single-Core
KMXK_0C00970	Single-Core
KMXK_0G02280	Single-Core
KMXK_0A02160	Single-Core
KMXK_0E03250	Single-Core
KMXK_0A06420	Single-Core
KMXK_0E02910	Single-Core
KMXK_0E05220	Single-Core
KMXK_0B02390	Single-Core
KMXK_0G01470	Single-Core
KMXK_0A05340	Single-Core
KMXK_0D00960	Single-Core
KMXK_0H03730	Single-Core
KMXK_0C05050	Single-Core
KMXK_0G01530	Single-Core
KMXK_0B06360	Single-Core
KMXK_0E04730	Single-Core
KMXK_0B00540	Single-Core
KMXK_0H02120	Single-Core
KMXK_0A05880	Single-Core
KMXK_0G03400	Single-Core
KMXK_0B07830	Single-Core
KMXK_0A06990	Single-Core
KMXK_0G04090	Single-Core
KMXK_0B06480	Single-Core
KMXK_0B04190	Single-Core
KMXK_0B02510	Single-Core
KMXK_0A07230	Single-Core
KMXK_0B07100	Single-Core
KMXK_0E02960	Single-Core
KMXK_0D04480	Single-Core
KMXK_0B04040	Single-Core
KMXK_0C00680	Single-Core
KMXK_0B06080	Single-Core
KMXK_0E05540	Single-Core
KMXK_0B01280	Single-Core
KMXK_0C05530	Single-Core
KMXK_0D00850	Single-Core
KMXK_0H03520	Single-Core
KMXK_0H03220	Single-Core
KMXK_0E06010	Single-Core
KMXK_0A02910	Single-Core
KMXK_0D00530	Single-Core
KMXK_0C05280	Single-Core
KMXK_0C01570	Single-Core
KMXK_0A06950	Single-Core
KMXK_0C06930	Single-Core
KMXK_0F05290	Single-Core
KMXK_0H03130	Single-Core
KMXK_0C05460	Single-Core
KMXK_0E03630	Single-Core
KMXK_0F02020	Single-Core
KMXK_0B00910	Single-Core
KMXK_0G02110	Single-Core
KMXK_0C06040	Single-Core
KMXK_0E04440	Single-Core
KMXK_0C05820	Single-Core
KMXK_0G01620	Single-Core
KMXK_0F04290	Single-Core
KMXK_0E05560	Single-Core
KMXK_0E01590	Single-Core
KMXK_0G03740	Single-Core
KMXK_0H03060	Single-Core
KMXK_0C03040	Single-Core
KMXK_0F05470	Single-Core
KMXK_0G04260	Single-Core
KMXK_0F03940	Single-Core
KMXK_0C02950	Single-Core
KMXK_0H00780	Single-Core
KMXK_0C05920	Single-Core
KMXK_0D02830	Single-Core
KMXK_0A06980	Single-Core
KMXK_0A02750	Single-Core
KMXK_0B03190	Single-Core
KMXK_0H03620	Single-Core
KMXK_0B03440	Single-Core
KMXK_0G03650	Single-Core
KMXK_0B01030	Single-Core
KMXK_0D05600	Single-Core
KMXK_0A06000	Single-Core
KMXK_0F01250	Single-Core
KMXK_0B06820	Single-Core
KMXK_0A05470	Single-Core
KMXK_0G01810	Single-Core
KMXK_0D02760	Single-Core
KMXK_0D06230	Single-Core
KMXK_0B04340	Single-Core
KMXK_0H03420	Single-Core
KMXK_0B03750	Single-Core
KMXK_0B00820	Single-Core
KMXK_0G01690	Single-Core
KMXK_0B03180	Single-Core
KMXK_0E04780	Single-Core
KMXK_0E02600	Single-Core
KMXK_0G00770	Single-Core
KMXK_0D04580	Single-Core
KMXK_0H04250	Single-Core
KMXK_0B03130	Single-Core
KMXK_0D02480	Single-Core
KMXK_0C02180	Single-Core
KMXK_0D04550	Single-Core
KMXK_0D04230	Single-Core
KMXK_0H02580	Single-Core
KMXK_0H04040	Single-Core
KMXK_0E00350	Single-Core
KMXK_0D05640	Single-Core
KMXK_0E05460	Single-Core
KMXK_0E02630	Single-Core
KMXK_0D03220	Single-Core
KMXK_0B00730	Single-Core
KMXK_0A03960	Single-Core
KMXK_0D05710	Single-Core
KMXK_0C05640	Single-Core
KMXK_0E03370	Single-Core
KMXK_0A04300	Single-Core
KMXK_0E00670	Single-Core
KMXK_0C01870	Single-Core
KMXK_0C03800	Single-Core
KMXK_0E03820	Single-Core
KMXK_0D00280	Single-Core
KMXK_0C01110	Single-Core
KMXK_0A00890	Single-Core
KMXK_0C00260	Single-Core
KMXK_0C06530	Single-Core
KMXK_0G03570	Single-Core
KMXK_0D04690	Single-Core
KMXK_0B01110	Single-Core
KMXK_0G02570	Single-Core
KMXK_0A00710	Single-Core
KMXK_0E01410	Single-Core
KMXK_0F04170	Single-Core
KMXK_0B04470	Single-Core
KMXK_0A01200	Single-Core
KMXK_0A06090	Single-Core
KMXK_0E03730	Single-Core
KMXK_0G02630	Single-Core
KMXK_0G00760	Single-Core
KMXK_0G01240	Single-Core
KMXK_0H01710	Single-Core
KMXK_0A07910	Single-Core
KMXK_0E00300	Single-Core
KMXK_0A07900	Single-Core
