genes	orthology
YALI1_E07571g	Non-Core
YALI1_D23995g	Non-Core
YALI1_F26234g	Non-Core
YALI1_D05375g	Non-Core
YALI1_A15172g	Non-Core
YALI1_E07234g	Non-Core
YALI1_E37264g	Non-Core
YALI1_D30850g	Non-Core
YALI1_F34610g	Non-Core
YALI1_E12206g	Non-Core
YALI1_E01877g	Non-Core
YALI1_C16515g	Non-Core
YALI1_F07907g	Non-Core
YALI1_E31649g	Non-Core
YALI1_C03221g	Non-Core
YALI1_F11396g	Non-Core
YALI1_A14414g	Non-Core
YALI1_B00121g	Non-Core
YALI1_D35443g	Non-Core
YALI1_C17423g	Non-Core
YALI1_A14199g	Non-Core
YALI1_E23749g	Non-Core
YALI1_C23254g	Non-Core
YALI1_F05893g	Non-Core
YALI1_D22636g	Non-Core
YALI1_B00448g	Non-Core
YALI1_C07481g	Non-Core
YALI1_E29065g	Non-Core
YALI1_A08828g	Non-Core
YALI1_A10857g	Non-Core
YALI1_C14147g	Non-Core
YALI1_E03150g	Non-Core
YALI1_E34650g	Non-Core
YALI1_F05448g	Non-Core
YALI1_C26332g	Non-Core
YALI1_A13637g	Non-Core
YALI1_E12183g	Non-Core
YALI1_B04032g	Non-Core
YALI1_E11083g	Non-Core
YALI1_E05158g	Non-Core
YALI1_D25968g	Non-Core
YALI1_E33943g	Non-Core
YALI1_E32868g	Non-Core
YALI1_A08934g	Non-Core
YALI1_D18623g	Non-Core
YALI1_B05005g	Non-Core
YALI1_E30621g	Non-Core
YALI1_F19717g	Non-Core
YALI1_A22330g	Non-Core
YALI1_A15544g	Non-Core
YALI1_A07267g	Non-Core
YALI1_E01193g	Non-Core
YALI1_E20766g	Non-Core
YALI1_F07504g	Non-Core
YALI1_E39335g	Non-Core
YALI1_B23055g	Non-Core
YALI1_F37892g	Non-Core
YALI1_E06317g	Non-Core
YALI1_D26988g	Non-Core
YALI1_A15624g	Non-Core
YALI1_C32975g	Non-Core
YALI1_D01066g	Non-Core
YALI1_E19620g	Non-Core
YALI1_F26612g	Non-Core
YALI1_C06071g	Non-Core
YALI1_E01251g	Non-Core
YALI1_F23391g	Non-Core
YALI1_E19070g	Non-Core
YALI1_E28150g	Non-Core
YALI1_F38296g	Non-Core
YALI1_D33321g	Non-Core
YALI1_B03797g	Non-Core
YALI1_C03213g	Non-Core
YALI1_F05695g	Non-Core
YALI1_B19153g	Non-Core
YALI1_B28430g	Non-Core
YALI1_F19153g	Non-Core
YALI1_C24016g	Non-Core
YALI1_B08783g	Non-Core
YALI1_B14517g	Non-Core
YALI1_D14866g	Non-Core
YALI1_E21106g	Non-Core
YALI1_D07335g	Non-Core
YALI1_B20337g	Non-Core
YALI1_F04818g	Non-Core
YALI1_F14239g	Non-Core
YALI1_A04385g	Non-Core
YALI1_F06956g	Non-Core
YALI1_D12493g	Non-Core
YALI1_F30317g	Non-Core
YALI1_F31875g	Non-Core
YALI1_F09017g	Non-Core
YALI1_C06394g	Non-Core
YALI1_C13397g	Non-Core
YALI1_A02947g	Non-Core
YALI1_E20016g	Non-Core
YALI1_C14284g	Non-Core
YALI1_E28999g	Non-Core
YALI1_F19216g	Non-Core
YALI1_D14500g	Non-Core
YALI1_F09289g	Non-Core
YALI1_B02021g	Non-Core
YALI1_A21265g	Non-Core
YALI1_F08183g	Non-Core
YALI1_E04795g	Non-Core
YALI1_B08758g	Non-Core
YALI1_B02073g	Non-Core
YALI1_E41325g	Non-Core
YALI1_B02082g	Non-Core
YALI1_C01505g	Non-Core
YALI1_B14308g	Non-Core
YALI1_D23377g	Non-Core
YALI1_D27599g	Non-Core
YALI1_C29648g	Non-Core
YALI1_A20131g	Non-Core
YALI1_D14585g	Non-Core
YALI1_C07948g	Non-Core
YALI1_C07670g	Non-Core
YALI1_E25549g	Non-Core
YALI1_E13223g	Non-Core
YALI1_B13915g	Non-Core
YALI1_A14079g	Non-Core
YALI1_E14189g	Non-Core
YALI1_E10934g	Non-Core
YALI1_F17496g	Non-Core
YALI1_D24109g	Non-Core
YALI1_F18122g	Non-Core
YALI1_F29852g	Non-Core
YALI1_E17988g	Non-Core
YALI1_E34116g	Non-Core
YALI1_F29395g	Non-Core
YALI1_A18451g	Non-Core
YALI1_A16466g	Non-Core
YALI1_B04559g	Non-Core
YALI1_B23603g	Non-Core
YALI1_E28957g	Non-Core
YALI1_C23826g	Non-Core
YALI1_B09929g	Non-Core
YALI1_F26574g	Non-Core
YALI1_D05008g	Non-Core
YALI1_D25255g	Non-Core
YALI1_E39414g	Non-Core
YALI1_D06883g	Non-Core
YALI1_A13749g	Non-Core
YALI1_E10836g	Non-Core
YALI1_C31626g	Non-Core
YALI1_F12535g	Non-Core
YALI1_F25182g	Non-Core
YALI1_B25952g	Non-Core
YALI1_F22883g	Non-Core
YALI1_F16451g	Non-Core
YALI1_E37956g	Non-Core
YALI1_E31679g	Non-Core
YALI1_F28967g	Non-Core
YALI1_F37808g	Non-Core
YALI1_C08017g	Non-Core
YALI1_E23790g	Non-Core
YALI1_C03261g	Non-Core
YALI1_E32946g	Non-Core
YALI1_C28664g	Non-Core
YALI1_E05496g	Non-Core
YALI1_E28504g	Non-Core
YALI1_F09965g	Non-Core
YALI1_D16997g	Non-Core
YALI1_C24198g	Non-Core
YALI1_A17824g	Non-Core
YALI1_A18414g	Non-Core
YALI1_D35669g	Non-Core
YALI1_C11365g	Non-Core
YALI1_B26639g	Non-Core
YALI1_C19376g	Non-Core
YALI1_A12167g	Non-Core
YALI1_A10015g	Non-Core
YALI1_D14333g	Non-Core
YALI1_F13793g	Non-Core
YALI1_E17829g	Non-Core
YALI1_F08111g	Non-Core
YALI1_B22055g	Non-Core
YALI1_A21550g	Non-Core
YALI1_B18971g	Non-Core
YALI1_E26987g	Non-Core
YALI1_C18791g	Non-Core
YALI1_E10233g	Non-Core
YALI1_C01965g	Non-Core
YALI1_F36321g	Non-Core
YALI1_B07915g	Non-Core
YALI1_F26620g	Non-Core
YALI1_D32812g	Non-Core
YALI1_F20631g	Non-Core
YALI1_F10270g	Non-Core
YALI1_A17320g	Non-Core
YALI1_D15345g	Non-Core
YALI1_B16309g	Non-Core
YALI1_E11272g	Non-Core
YALI1_C17514g	Non-Core
YALI1_E36116g	Non-Core
YALI1_E06484g	Non-Core
YALI1_C33217g	Non-Core
YALI1_C13689g	Non-Core
YALI1_A14189g	Non-Core
YALI1_D07209g	Non-Core
YALI1_D00474g	Non-Core
YALI1_E38142g	Non-Core
YALI1_F03948g	Non-Core
YALI1_E38692g	Non-Core
YALI1_E12847g	Non-Core
YALI1_A10468g	Non-Core
YALI1_D33835g	Non-Core
YALI1_B17660g	Non-Core
YALI1_B08831g	Non-Core
YALI1_E30373g	Non-Core
YALI1_D11203g	Non-Core
YALI1_F00504g	Non-Core
YALI1_C33254g	Non-Core
YALI1_B06447g	Non-Core
YALI1_E19795g	Non-Core
YALI1_A14568g	Non-Core
YALI1_C14027g	Non-Core
YALI1_F24197g	Non-Core
YALI1_C19866g	Non-Core
YALI1_F24929g	Non-Core
YALI1_D27163g	Non-Core
YALI1_E26472g	Non-Core
YALI1_D25233g	Non-Core
YALI1_F39743g	Non-Core
YALI1_F38680g	Non-Core
YALI1_B29037g	Non-Core
YALI1_E07984g	Non-Core
YALI1_E14028g	Non-Core
YALI1_B02496g	Non-Core
YALI1_F14746g	Non-Core
YALI1_F03337g	Non-Core
YALI1_B24758g	Non-Core
YALI1_F37320g	Non-Core
YALI1_B06644g	Non-Core
YALI1_E04576g	Non-Core
YALI1_F16915g	Non-Core
YALI1_F33524g	Non-Core
YALI1_A09397g	Non-Core
YALI1_B07444g	Non-Core
YALI1_E05630g	Non-Core
YALI1_E38389g	Non-Core
YALI1_B07220g	Non-Core
YALI1_B01485g	Non-Core
YALI1_E15843g	Non-Core
YALI1_D35911g	Non-Core
YALI1_A18660g	Non-Core
YALI1_D35424g	Non-Core
YALI1_C13162g	Non-Core
YALI1_E37325g	Non-Core
YALI1_F35647g	Non-Core
YALI1_D01676g	Non-Core
YALI1_E39171g	Non-Core
YALI1_F18429g	Non-Core
YALI1_B28584g	Non-Core
YALI1_D06788g	Non-Core
YALI1_E10662g	Non-Core
YALI1_F17565g	Non-Core
YALI1_D32934g	Non-Core
YALI1_B15380g	Non-Core
YALI1_B06620g	Non-Core
YALI1_C28370g	Non-Core
YALI1_E36057g	Non-Core
YALI1_E31461g	Non-Core
YALI1_E10134g	Non-Core
YALI1_A18752g	Non-Core
YALI1_A14882g	Non-Core
YALI1_F33061g	Non-Core
YALI1_D35484g	Non-Core
YALI1_C31122g	Non-Core
YALI1_E26320g	Non-Core
YALI1_A14691g	Non-Core
YALI1_E35168g	Non-Core
YALI1_F21567g	Non-Core
YALI1_B06640g	Non-Core
YALI1_E24360g	Non-Core
YALI1_F16225g	Non-Core
YALI1_E13926g	Non-Core
YALI1_A09893g	Non-Core
YALI1_B10185g	Non-Core
YALI1_F01172g	Non-Core
YALI1_E17214g	Non-Core
YALI1_F21210g	Non-Core
YALI1_D11756g	Non-Core
YALI1_F05205g	Non-Core
YALI1_E08440g	Non-Core
YALI1_A18188g	Non-Core
YALI1_E35843g	Non-Core
YALI1_B11398g	Non-Core
YALI1_E09705g	Non-Core
YALI1_E37724g	Non-Core
YALI1_E03396g	Non-Core
YALI1_B04759g	Non-Core
YALI1_B09320g	Non-Core
YALI1_D02275g	Non-Core
YALI1_A11218g	Non-Core
YALI1_D11159g	Non-Core
YALI1_C29910g	Non-Core
YALI1_A05210g	Non-Core
YALI1_F32910g	Non-Core
YALI1_F09737g	Non-Core
YALI1_F30367g	Non-Core
YALI1_F34141g	Non-Core
YALI1_A13095g	Non-Core
YALI1_C11077g	Non-Core
YALI1_E00872g	Non-Core
YALI1_E21020g	Non-Core
YALI1_E27469g	Non-Core
YALI1_D21543g	Non-Core
YALI1_F08650g	Non-Core
YALI1_E40972g	Non-Core
YALI1_E21524g	Non-Core
YALI1_E15318g	Non-Core
YALI1_E04143g	Non-Core
YALI1_A06778g	Non-Core
YALI1_D31376g	Non-Core
YALI1_A17671g	Non-Core
YALI1_B08102g	Non-Core
YALI1_A14430g	Non-Core
YALI1_E28213g	Non-Core
YALI1_A05869g	Non-Core
YALI1_E04437g	Non-Core
YALI1_F12801g	Non-Core
YALI1_A04533g	Non-Core
YALI1_B26175g	Non-Core
YALI1_F36290g	Non-Core
YALI1_E39990g	Non-Core
YALI1_A17328g	Non-Core
YALI1_E34185g	Non-Core
YALI1_B13411g	Non-Core
YALI1_B13112g	Non-Core
YALI1_F17034g	Non-Core
YALI1_F04980g	Non-Core
YALI1_F38998g	Non-Core
YALI1_E20923g	Non-Core
YALI1_C17091g	Non-Core
YALI1_F36678g	Non-Core
YALI1_B20577g	Non-Core
YALI1_D32468g	Non-Core
YALI1_B18375g	Non-Core
YALI1_C02873g	Non-Core
YALI1_C14823g	Non-Core
YALI1_D11653g	Non-Core
YALI1_B28374g	Non-Core
YALI1_D11115g	Non-Core
YALI1_A15053g	Non-Core
YALI1_B15475g	Non-Core
YALI1_B03853g	Non-Core
YALI1_F17549g	Non-Core
YALI1_D05195g	Non-Core
YALI1_E32931g	Non-Core
YALI1_E14555g	Non-Core
YALI1_D07788g	Non-Core
YALI1_F02655g	Non-Core
YALI1_A03599g	Non-Core
YALI1_C12883g	Non-Core
YALI1_F16417g	Non-Core
YALI1_D17090g	Non-Core
YALI1_C01590g	Non-Core
YALI1_A14377g	Non-Core
YALI1_F25999g	Non-Core
YALI1_E36309g	Non-Core
YALI1_F29704g	Non-Core
YALI1_B27637g	Non-Core
YALI1_C11589g	Non-Core
YALI1_B10990g	Non-Core
YALI1_D27181g	Non-Core
YALI1_A09444g	Non-Core
YALI1_E05975g	Non-Core
YALI1_D20457g	Non-Core
YALI1_C18383g	Non-Core
YALI1_F08944g	Non-Core
YALI1_C03615g	Non-Core
YALI1_E32936g	Non-Core
YALI1_D26064g	Non-Core
YALI1_C20097g	Non-Core
YALI1_E02231g	Non-Core
YALI1_E02121g	Non-Core
YALI1_F02701g	Non-Core
YALI1_D17795g	Non-Core
YALI1_D29910g	Non-Core
YALI1_D35711g	Non-Core
YALI1_A11114g	Non-Core
YALI1_D08440g	Non-Core
YALI1_F28202g	Non-Core
YALI1_A06591g	Non-Core
YALI1_F37694g	Non-Core
YALI1_D12880g	Non-Core
YALI1_C00826g	Non-Core
YALI1_D34643g	Non-Core
YALI1_D08843g	Non-Core
YALI1_E27791g	Non-Core
YALI1_D13450g	Non-Core
YALI1_B10449g	Non-Core
YALI1_C01675g	Non-Core
YALI1_E23994g	Non-Core
YALI1_D34610g	Non-Core
YALI1_D34594g	Non-Core
YALI1_D33364g	Non-Core
YALI1_E06946g	Non-Core
YALI1_F14946g	Non-Core
YALI1_B15988g	Non-Core
YALI1_F30496g	Non-Core
YALI1_E25640g	Non-Core
YALI1_A15192g	Non-Core
YALI1_E16300g	Non-Core
YALI1_C24730g	Non-Core
YALI1_F10971g	Non-Core
YALI1_A02075g	Non-Core
YALI1_F25382g	Non-Core
YALI1_D09417g	Non-Core
YALI1_C00335g	Non-Core
YALI1_A06721g	Non-Core
YALI1_D20784g	Non-Core
YALI1_B13290g	Non-Core
YALI1_D09996g	Non-Core
YALI1_C02521g	Non-Core
YALI1_B02991g	Non-Core
YALI1_F22219g	Non-Core
YALI1_E22262g	Non-Core
YALI1_D23169g	Non-Core
YALI1_B05891g	Non-Core
YALI1_B01014g	Non-Core
YALI1_E30234g	Non-Core
YALI1_C15201g	Non-Core
YALI1_C09390g	Non-Core
YALI1_F37770g	Non-Core
YALI1_E14234g	Non-Core
YALI1_C07081g	Non-Core
YALI1_F32698g	Non-Core
YALI1_C13973g	Non-Core
YALI1_E14733g	Non-Core
YALI1_D26844g	Non-Core
YALI1_B25062g	Non-Core
YALI1_A11506g	Non-Core
YALI1_E32152g	Non-Core
YALI1_D28537g	Non-Core
YALI1_D11623g	Non-Core
YALI1_B27685g	Non-Core
YALI1_F19218g	Non-Core
YALI1_D20637g	Non-Core
YALI1_A15178g	Non-Core
YALI1_F22525g	Non-Core
YALI1_B01275g	Non-Core
YALI1_E41110g	Non-Core
YALI1_B09316g	Non-Core
YALI1_C12024g	Non-Core
YALI1_A15414g	Non-Core
YALI1_D15304g	Non-Core
YALI1_E22613g	Non-Core
YALI1_C12686g	Non-Core
YALI1_B18472g	Non-Core
YALI1_F31568g	Non-Core
YALI1_B22512g	Non-Core
YALI1_F37272g	Non-Core
YALI1_F17912g	Non-Core
YALI1_A14162g	Non-Core
YALI1_E13097g	Non-Core
YALI1_F22841g	Non-Core
YALI1_B29266g	Non-Core
YALI1_D30899g	Non-Core
YALI1_F09788g	Non-Core
YALI1_D02641g	Non-Core
YALI1_A16843g	Non-Core
YALI1_F08603g	Non-Core
YALI1_C17343g	Non-Core
YALI1_C18757g	Non-Core
YALI1_C18073g	Non-Core
YALI1_B06809g	Non-Core
YALI1_E09438g	Non-Core
YALI1_D20672g	Non-Core
YALI1_E16968g	Non-Core
YALI1_B23515g	Non-Core
YALI1_D33274g	Non-Core
YALI1_F31639g	Non-Core
YALI1_B01568g	Non-Core
YALI1_B23385g	Non-Core
YALI1_E08725g	Non-Core
YALI1_F02266g	Non-Core
YALI1_A07051g	Non-Core
YALI1_F31482g	Non-Core
YALI1_C32483g	Non-Core
YALI1_E36206g	Non-Core
YALI1_A09467g	Non-Core
YALI1_A06761g	Non-Core
YALI1_A12638g	Non-Core
YALI1_D02563g	Non-Core
YALI1_F10585g	Non-Core
YALI1_F01532g	Non-Core
YALI1_F39159g	Non-Core
YALI1_D12815g	Non-Core
YALI1_D07310g	Non-Core
YALI1_B27837g	Non-Core
YALI1_D24130g	Non-Core
YALI1_F07990g	Non-Core
YALI1_C17580g	Non-Core
YALI1_E19754g	Non-Core
YALI1_C23738g	Non-Core
YALI1_B02767g	Non-Core
YALI1_E37603g	Non-Core
YALI1_C08298g	Non-Core
YALI1_B23879g	Non-Core
YALI1_F28868g	Non-Core
YALI1_D02655g	Non-Core
YALI1_E34367g	Non-Core
YALI1_C19872g	Non-Core
YALI1_E26181g	Non-Core
YALI1_B06704g	Non-Core
YALI1_F23719g	Non-Core
YALI1_F35836g	Non-Core
YALI1_E14561g	Non-Core
YALI1_E21183g	Non-Core
YALI1_E05538g	Non-Core
YALI1_E10358g	Non-Core
YALI1_F11689g	Non-Core
YALI1_E04177g	Non-Core
YALI1_F34397g	Non-Core
YALI1_E20215g	Non-Core
YALI1_D15245g	Non-Core
YALI1_C01694g	Non-Core
YALI1_C25747g	Non-Core
YALI1_B09957g	Non-Core
YALI1_D17190g	Non-Core
YALI1_F05967g	Non-Core
YALI1_B12633g	Non-Core
YALI1_D00951g	Non-Core
YALI1_F25941g	Non-Core
YALI1_C00442g	Non-Core
YALI1_A11854g	Non-Core
YALI1_C02866g	Non-Core
YALI1_F02592g	Non-Core
YALI1_E16841g	Non-Core
YALI1_E34745g	Non-Core
YALI1_A19441g	Non-Core
YALI1_E03510g	Non-Core
YALI1_F14290g	Non-Core
YALI1_D04594g	Non-Core
YALI1_E16556g	Non-Core
YALI1_F12635g	Non-Core
YALI1_F21381g	Non-Core
YALI1_E01885g	Non-Core
YALI1_D04910g	Non-Core
YALI1_B00908g	Non-Core
YALI1_F19610g	Non-Core
YALI1_B23443g	Non-Core
YALI1_E12211g	Non-Core
YALI1_A09325g	Non-Core
YALI1_D13707g	Non-Core
YALI1_D02611g	Non-Core
YALI1_D08186g	Non-Core
YALI1_B16863g	Non-Core
YALI1_B24471g	Non-Core
YALI1_E07920g	Non-Core
YALI1_D22342g	Non-Core
YALI1_E39848g	Non-Core
YALI1_F07630g	Non-Core
YALI1_E31186g	Non-Core
YALI1_D04261g	Non-Core
YALI1_B02149g	Non-Core
YALI1_C06301g	Non-Core
YALI1_D00173g	Non-Core
YALI1_F26654g	Non-Core
YALI1_F08146g	Non-Core
YALI1_D11913g	Non-Core
YALI1_C17719g	Non-Core
YALI1_F15466g	Non-Core
YALI1_A10199g	Non-Core
YALI1_A09919t	Non-Core
YALI1_C20853g	Non-Core
YALI1_A18466g	Non-Core
YALI1_C30760g	Non-Core
YALI1_B22645g	Non-Core
YALI1_F15843g	Non-Core
YALI1_A15040t	Non-Core
YALI1_C01576g	Non-Core
YALI1_E26788g	Non-Core
YALI1_A20611g	Non-Core
YALI1_A11079g	Non-Core
YALI1_D00813g	Non-Core
YALI1_D22319g	Non-Core
YALI1_C03948g	Non-Core
YALI1_B01889g	Non-Core
YALI1_B26845g	Non-Core
YALI1_C05837g	Non-Core
YALI1_A14127g	Non-Core
YALI1_B29779g	Non-Core
YALI1_B12337g	Non-Core
YALI1_A17551g	Non-Core
YALI1_F21453g	Non-Core
YALI1_E29197g	Non-Core
YALI1_C29854g	Non-Core
YALI1_D13042g	Non-Core
YALI1_F35610g	Non-Core
YALI1_C00710g	Non-Core
YALI1_F38344g	Non-Core
YALI1_C15803g	Non-Core
YALI1_B25484g	Non-Core
YALI1_B21275g	Non-Core
YALI1_D27068g	Non-Core
YALI1_B18311g	Non-Core
YALI1_D21327g	Non-Core
YALI1_E15229g	Non-Core
YALI1_C15516g	Non-Core
YALI1_B29008g	Non-Core
YALI1_B01069g	Non-Core
YALI1_D23730g	Non-Core
YALI1_F25556g	Non-Core
YALI1_F39009g	Non-Core
YALI1_E39228g	Non-Core
YALI1_D20719g	Non-Core
YALI1_E27367g	Non-Core
YALI1_E01935g	Non-Core
YALI1_F11313g	Non-Core
YALI1_B04370g	Non-Core
YALI1_C05125g	Non-Core
YALI1_C17100g	Non-Core
YALI1_B06508g	Non-Core
YALI1_D32435g	Non-Core
YALI1_E31031g	Non-Core
YALI1_D10304g	Non-Core
YALI1_B08575g	Non-Core
YALI1_F11261g	Non-Core
YALI1_F39375g	Non-Core
YALI1_C19775g	Non-Core
YALI1_C12433g	Non-Core
YALI1_B05350g	Non-Core
YALI1_E31034g	Non-Core
YALI1_B12267g	Non-Core
YALI1_A10883g	Non-Core
YALI1_B03979g	Non-Core
YALI1_F24301g	Non-Core
YALI1_E35012g	Non-Core
YALI1_A20558g	Non-Core
YALI1_C23948g	Non-Core
YALI1_F16856g	Non-Core
YALI1_E04499g	Non-Core
YALI1_A03487g	Non-Core
YALI1_A19563g	Non-Core
YALI1_B05954g	Non-Core
YALI1_E14013g	Non-Core
YALI1_E40097g	Non-Core
YALI1_E31772g	Non-Core
YALI1_E27927g	Non-Core
YALI1_A01173g	Non-Core
YALI1_B16277g	Non-Core
YALI1_C33100g	Non-Core
YALI1_D19338g	Non-Core
YALI1_B01334g	Non-Core
YALI1_A05259g	Non-Core
YALI1_C03036g	Non-Core
YALI1_E34288g	Non-Core
YALI1_D08910g	Non-Core
YALI1_E02996g	Non-Core
YALI1_A17118g	Non-Core
YALI1_F32675g	Non-Core
YALI1_E38608g	Non-Core
YALI1_B17968g	Non-Core
YALI1_F02299g	Non-Core
YALI1_E33760g	Non-Core
YALI1_F22481g	Non-Core
YALI1_B23794g	Non-Core
YALI1_F05290g	Non-Core
YALI1_B24654g	Non-Core
YALI1_D02399g	Non-Core
YALI1_E15086g	Non-Core
YALI1_B28511g	Non-Core
YALI1_F06035g	Non-Core
YALI1_F24881g	Non-Core
YALI1_F28995g	Non-Core
YALI1_B21774g	Non-Core
YALI1_F10184g	Non-Core
YALI1_B22747g	Non-Core
YALI1_E00628g	Non-Core
YALI1_F34556g	Non-Core
YALI1_F03495g	Non-Core
YALI1_C08983g	Non-Core
YALI1_B00829g	Non-Core
YALI1_F16232g	Non-Core
YALI1_E39083g	Non-Core
YALI1_F03284g	Non-Core
YALI1_B09072g	Non-Core
YALI1_D24490g	Non-Core
YALI1_B18260g	Non-Core
YALI1_F16373g	Non-Core
YALI1_D35210g	Non-Core
YALI1_B08321g	Non-Core
YALI1_F17569g	Non-Core
YALI1_E21222g	Non-Core
YALI1_B25004g	Non-Core
YALI1_C06994g	Non-Core
YALI1_D15897g	Non-Core
YALI1_C21732g	Non-Core
YALI1_F02942g	Non-Core
YALI1_F01456g	Non-Core
YALI1_C21639g	Non-Core
YALI1_D04331g	Non-Core
YALI1_E18258g	Non-Core
YALI1_F34631g	Non-Core
YALI1_D21830g	Non-Core
YALI1_A10267g	Non-Core
YALI1_D04270g	Non-Core
YALI1_B02151g	Non-Core
YALI1_C03513g	Non-Core
YALI1_C28767g	Non-Core
YALI1_D05038g	Non-Core
YALI1_A17583g	Non-Core
YALI1_A16787g	Non-Core
YALI1_B25997g	Non-Core
YALI1_E21555g	Non-Core
YALI1_A04893g	Non-Core
YALI1_E14125g	Non-Core
YALI1_D09203g	Non-Core
YALI1_C05857g	Non-Core
YALI1_F39058g	Non-Core
YALI1_E13755g	Non-Core
YALI1_F07793g	Non-Core
YALI1_E24078g	Non-Core
YALI1_F32204g	Non-Core
YALI1_C28817g	Non-Core
YALI1_E06697g	Non-Core
YALI1_D24745g	Non-Core
YALI1_F30852g	Non-Core
YALI1_E36395g	Non-Core
YALI1_B25495g	Non-Core
YALI1_D17524g	Non-Core
YALI1_A07635g	Non-Core
YALI1_E16325g	Non-Core
YALI1_D25104g	Non-Core
YALI1_E26223g	Non-Core
YALI1_E02305g	Non-Core
YALI1_E24120g	Non-Core
YALI1_C05649g	Non-Core
YALI1_A00019g	Non-Core
YALI1_C13026g	Non-Core
YALI1_E32223g	Non-Core
YALI1_C17763g	Non-Core
YALI1_E17243g	Non-Core
YALI1_F16270g	Non-Core
YALI1_E00659g	Non-Core
YALI1_E04706g	Non-Core
YALI1_B00719g	Non-Core
YALI1_C09667g	Non-Core
YALI1_F36344g	Non-Core
YALI1_E38239g	Non-Core
YALI1_B26763g	Non-Core
YALI1_F15847g	Non-Core
YALI1_B14573g	Non-Core
YALI1_F36332g	Non-Core
YALI1_B11183g	Non-Core
YALI1_F07146g	Non-Core
YALI1_D09916g	Non-Core
YALI1_F03075g	Non-Core
YALI1_C20396g	Non-Core
YALI1_E09501g	Non-Core
YALI1_A00867g	Non-Core
YALI1_B26679g	Non-Core
YALI1_F22915g	Non-Core
YALI1_E34319g	Non-Core
YALI1_B07413g	Non-Core
YALI1_D24398g	Non-Core
YALI1_D25288g	Non-Core
YALI1_F10253g	Non-Core
YALI1_A09139g	Non-Core
YALI1_E07535g	Non-Core
YALI1_B13122g	Non-Core
YALI1_D13201g	Non-Core
YALI1_E37033g	Non-Core
YALI1_B12677g	Non-Core
YALI1_E04845g	Non-Core
YALI1_D14180g	Non-Core
YALI1_C15412g	Non-Core
YALI1_E07479g	Non-Core
YALI1_E33278g	Non-Core
YALI1_C21401g	Non-Core
YALI1_E31229g	Non-Core
YALI1_B10170g	Non-Core
YALI1_E19723g	Non-Core
YALI1_D31083g	Non-Core
YALI1_D13108g	Non-Core
YALI1_D18475g	Non-Core
YALI1_A11068g	Non-Core
YALI1_E20361g	Non-Core
YALI1_C03596g	Non-Core
YALI1_E09128g	Non-Core
YALI1_D19365g	Non-Core
YALI1_B08207g	Non-Core
YALI1_C12619g	Non-Core
YALI1_D26759g	Non-Core
YALI1_D24997g	Non-Core
YALI1_C01106g	Non-Core
YALI1_B04901g	Non-Core
YALI1_D33397g	Non-Core
YALI1_F12430g	Non-Core
YALI1_E25585g	Non-Core
YALI1_A15863g	Non-Core
YALI1_C30653g	Non-Core
YALI1_A19428g	Non-Core
YALI1_B04753g	Non-Core
YALI1_A07318g	Non-Core
YALI1_E09615g	Non-Core
YALI1_A01824g	Non-Core
YALI1_F07361g	Non-Core
YALI1_A07241g	Non-Core
YALI1_E03185g	Non-Core
YALI1_C13302g	Non-Core
YALI1_C21626g	Non-Core
YALI1_A03351g	Non-Core
YALI1_B19507g	Non-Core
YALI1_B01011g	Non-Core
YALI1_D30003g	Non-Core
YALI1_E08733g	Non-Core
YALI1_F25570g	Non-Core
YALI1_E20312g	Non-Core
YALI1_C30726g	Non-Core
YALI1_C03939g	Non-Core
YALI1_D32195g	Non-Core
YALI1_A04781g	Non-Core
YALI1_F05088g	Non-Core
YALI1_B03041g	Non-Core
YALI1_B07399g	Non-Core
YALI1_D01350g	Non-Core
YALI1_D30685g	Non-Core
YALI1_E13329g	Non-Core
YALI1_E18025g	Non-Core
YALI1_C30086g	Non-Core
YALI1_F17215g	Non-Core
YALI1_E06212g	Non-Core
YALI1_F15692g	Non-Core
YALI1_A09654g	Non-Core
YALI1_E36682g	Non-Core
YALI1_E13848g	Non-Core
YALI1_F13875g	Non-Core
YALI1_E37863g	Non-Core
YALI1_E29642g	Non-Core
YALI1_F05958g	Non-Core
YALI1_E17326g	Non-Core
YALI1_D10495g	Non-Core
YALI1_C08218g	Non-Core
YALI1_F00996g	Non-Core
YALI1_D00487g	Non-Core
YALI1_D33653g	Non-Core
YALI1_A06402g	Non-Core
YALI1_D33350g	Non-Core
YALI1_D15848g	Non-Core
YALI1_F06941g	Non-Core
YALI1_D23359g	Non-Core
YALI1_D14304g	Non-Core
YALI1_C07239g	Non-Core
YALI1_C04868g	Non-Core
YALI1_F35690g	Non-Core
YALI1_F22993g	Non-Core
YALI1_D26765g	Non-Core
YALI1_D10022g	Non-Core
YALI1_A20884g	Non-Core
YALI1_A12445g	Non-Core
YALI1_E10852g	Non-Core
YALI1_C21448g	Non-Core
YALI1_E01081g	Non-Core
YALI1_F25783g	Non-Core
YALI1_B21134g	Non-Core
YALI1_B06134g	Non-Core
YALI1_E30368g	Non-Core
YALI1_F15878g	Non-Core
YALI1_E07354g	Non-Core
YALI1_C03534g	Non-Core
YALI1_B24214g	Non-Core
YALI1_E40394g	Non-Core
YALI1_C23075g	Non-Core
YALI1_C05178g	Non-Core
YALI1_F09608g	Non-Core
YALI1_F24699g	Non-Core
YALI1_B20493g	Non-Core
YALI1_D10083g	Non-Core
YALI1_F29691g	Non-Core
