Orthogroup	DMKU3-1042	W29	s288c
OG0007084		tr|A0A1D8NFZ8|A0A1D8NFZ8_YARLL	
OG0007085		tr|A0A1D8N814|A0A1D8N814_YARLL	
OG0007086		tr|A0A1D8NPL3|A0A1D8NPL3_YARLL	
OG0007087		tr|A0A1D8N5Z4|A0A1D8N5Z4_YARLL	
OG0007088		tr|A0A1D8NCK8|A0A1D8NCK8_YARLL	
OG0007089		tr|A0A1D8NCT9|A0A1D8NCT9_YARLL	
OG0007090		tr|A0A1D8NFZ9|A0A1D8NFZ9_YARLL	
OG0007091		tr|A0A1H6PYX8|A0A1H6PYX8_YARLL	
OG0007092		tr|A0A1D8NPI7|A0A1D8NPI7_YARLL	
OG0007093		tr|A0A1H6PS01|A0A1H6PS01_YARLL	
OG0007094		tr|A0A1D8NNP9|A0A1D8NNP9_YARLL	
OG0007095		tr|A0A1H6PX59|A0A1H6PX59_YARLL	
OG0007096		tr|A0A1D8N4P9|A0A1D8N4P9_YARLL	
OG0007097		tr|A0A1D8NKY2|A0A1D8NKY2_YARLL	
OG0007098		tr|A0A1H6PVW7|A0A1H6PVW7_YARLL	
OG0007099		tr|A0A1D8NF70|A0A1D8NF70_YARLL	
OG0007100		tr|A0A1D8NHK2|A0A1D8NHK2_YARLL	
OG0007101		tr|A0A1H6PUZ3|A0A1H6PUZ3_YARLL	
OG0007102		tr|A0A1D8NFK2|A0A1D8NFK2_YARLL	
OG0007103		tr|A0A1D8NC41|A0A1D8NC41_YARLL	
OG0007104		tr|A0A1D8NCC5|A0A1D8NCC5_YARLL	
OG0007105		tr|A0A1D8ND68|A0A1D8ND68_YARLL	
OG0007106		tr|A0A1D8N6Y6|A0A1D8N6Y6_YARLL	
OG0007107		tr|A0A1D8NJ58|A0A1D8NJ58_YARLL	
OG0007108		tr|A0A1D8N673|A0A1D8N673_YARLL	
OG0007109		tr|A0A1D8NA56|A0A1D8NA56_YARLL	
OG0007110		tr|A0A1D8N3X2|A0A1D8N3X2_YARLL	
OG0007111		tr|A0A1D8N3Z8|A0A1D8N3Z8_YARLL	
OG0007112		tr|A0A1D8N3N5|A0A1D8N3N5_YARLL	
OG0007113		tr|A0A1D8N3U0|A0A1D8N3U0_YARLL	
OG0007114		tr|A0A1D8N9U1|A0A1D8N9U1_YARLL	
OG0007115		tr|A0A1D8NH43|A0A1D8NH43_YARLL	
OG0007116		tr|A0A1D8N656|A0A1D8N656_YARLL	
OG0007117		tr|A0A1D8NNW5|A0A1D8NNW5_YARLL	
OG0007118		tr|A0A1D8NJC0|A0A1D8NJC0_YARLL	
OG0007119		tr|A0A1D8NP72|A0A1D8NP72_YARLL	
OG0007120		tr|A0A1D8N7V9|A0A1D8N7V9_YARLL	
OG0007121		tr|A0A1D8NI54|A0A1D8NI54_YARLL	
OG0007122		tr|A0A1D8NL74|A0A1D8NL74_YARLL	
OG0007123		tr|A0A1H6Q8U0|A0A1H6Q8U0_YARLL	
OG0007124		tr|A0A1D8NC58|A0A1D8NC58_YARLL	
OG0007125		tr|A0A1D8ND47|A0A1D8ND47_YARLL	
OG0007126		tr|A0A1D8N4G6|A0A1D8N4G6_YARLL	
OG0007127		tr|A0A1D8N4H7|A0A1D8N4H7_YARLL	
OG0007128		tr|A0A1D8NBL8|A0A1D8NBL8_YARLL	
OG0007129		tr|A0A1D8NA60|A0A1D8NA60_YARLL	
OG0007130		tr|A0A1D8NDG1|A0A1D8NDG1_YARLL	
OG0007131		tr|A0A1D8NJB7|A0A1D8NJB7_YARLL	
OG0007132		tr|A0A1D8NM43|A0A1D8NM43_YARLL	
OG0007133		tr|A0A1D8NP02|A0A1D8NP02_YARLL	
OG0007134		tr|A0A1D8NQ03|A0A1D8NQ03_YARLL	
OG0007135		tr|A0A1H6Q9C0|A0A1H6Q9C0_YARLL	
OG0007136		tr|A0A1H6Q9H6|A0A1H6Q9H6_YARLL	
OG0007137		tr|A0A1H6QA13|A0A1H6QA13_YARLL	
OG0007138		tr|A0A1D8NKU0|A0A1D8NKU0_YARLL	
OG0007139		tr|A0A1D8NCL3|A0A1D8NCL3_YARLL	
OG0007140		tr|A0A1D8NCK7|A0A1D8NCK7_YARLL	
OG0007141		tr|A0A1D8NN54|A0A1D8NN54_YARLL	
OG0007142		tr|A0A1H6PI76|A0A1H6PI76_YARLL	
OG0007143		tr|A0A1H6PQQ3|A0A1H6PQQ3_YARLL	
OG0007144		tr|A0A1D8NLT2|A0A1D8NLT2_YARLL	
OG0007145		tr|A0A1H6Q453|A0A1H6Q453_YARLL	
OG0007146		tr|A0A1D8N712|A0A1D8N712_YARLL	
OG0007147		tr|A0A1D8N437|A0A1D8N437_YARLL	
OG0007148		tr|A0A1H6Q167|A0A1H6Q167_YARLL	
OG0007149		tr|A0A1D8N5F3|A0A1D8N5F3_YARLL	
OG0007150		tr|A0A1D8NF51|A0A1D8NF51_YARLL	
OG0007151		tr|A0A1D8N3Z0|A0A1D8N3Z0_YARLL	
OG0007152		tr|A0A1D8NEF3|A0A1D8NEF3_YARLL	
OG0007153		tr|A0A1D8NFP0|A0A1D8NFP0_YARLL	
OG0007154		tr|A0A1D8NFU5|A0A1D8NFU5_YARLL	
OG0007155		tr|A0A1D8NP87|A0A1D8NP87_YARLL	
OG0007156		tr|A0A1D8NPF6|A0A1D8NPF6_YARLL	
OG0007157		tr|A0A1H6Q5E9|A0A1H6Q5E9_YARLL	
OG0007158		tr|A0A1D8NCX3|A0A1D8NCX3_YARLL	
OG0007159		tr|A0A1D8NIJ4|A0A1D8NIJ4_YARLL	
OG0007160		tr|A0A1D8NNT2|A0A1D8NNT2_YARLL	
OG0007161		tr|A0A1D8N3Q8|A0A1D8N3Q8_YARLL	
OG0007162		tr|A0A1D8N573|A0A1D8N573_YARLL	
OG0007163		tr|A0A1D8NL87|A0A1D8NL87_YARLL	
OG0007164		tr|A0A1D8N5W3|A0A1D8N5W3_YARLL	
OG0007165		tr|A0A1D8NK48|A0A1D8NK48_YARLL	
OG0007166		tr|A0A1D8NL06|A0A1D8NL06_YARLL	
OG0007167		tr|A0A1D8N4P8|A0A1D8N4P8_YARLL	
OG0007168		tr|A0A1H6PTE5|A0A1H6PTE5_YARLL	
OG0007169		tr|A0A1D8N986|A0A1D8N986_YARLL	
OG0007170		tr|A0A1D8NPK2|A0A1D8NPK2_YARLL	
OG0007171		tr|A0A1D8N726|A0A1D8N726_YARLL	
OG0007172		tr|A0A1D8NEJ3|A0A1D8NEJ3_YARLL	
OG0007173		tr|A0A1D8NKA0|A0A1D8NKA0_YARLL	
OG0007174		tr|A0A1D8NEK5|A0A1D8NEK5_YARLL	
OG0007175		tr|A0A1D8N528|A0A1D8N528_YARLL	
OG0007176		tr|A0A1D8NJI7|A0A1D8NJI7_YARLL	
OG0007177		tr|A0A1D8NEK4|A0A1D8NEK4_YARLL	
OG0007178		tr|A0A1D8N7G8|A0A1D8N7G8_YARLL	
OG0007179		tr|A0A1D8NFD4|A0A1D8NFD4_YARLL	
OG0007180		tr|A0A1D8NGB1|A0A1D8NGB1_YARLL	
OG0007181		tr|A0A1D8NP10|A0A1D8NP10_YARLL	
OG0007182		tr|A0A1D8N9R5|A0A1D8N9R5_YARLL	
OG0007183		tr|A0A1D8NF72|A0A1D8NF72_YARLL	
OG0007184		tr|A0A1D8N9H3|A0A1D8N9H3_YARLL	
OG0007185		tr|A0A1D8NNV7|A0A1D8NNV7_YARLL	
OG0007186		tr|A0A1D8N470|A0A1D8N470_YARLL	
OG0007187		tr|A0A1D8NPN4|A0A1D8NPN4_YARLL	
OG0007188		tr|A0A1D8N503|A0A1D8N503_YARLL	
OG0007189		tr|A0A1D8NNY7|A0A1D8NNY7_YARLL	
OG0007190		tr|A0A1D8NIW8|A0A1D8NIW8_YARLL	
OG0007191		tr|A0A1H6PY31|A0A1H6PY31_YARLL	
OG0007192		tr|A0A1H6Q144|A0A1H6Q144_YARLL	
OG0007193		tr|A0A1D8N375|A0A1D8N375_YARLL	
OG0007194		tr|A0A1D8N3M6|A0A1D8N3M6_YARLL	
OG0007195		tr|A0A1D8NAC6|A0A1D8NAC6_YARLL	
OG0007196		tr|A0A1D8NEX0|A0A1D8NEX0_YARLL	
OG0007197		tr|A0A1H6Q536|A0A1H6Q536_YARLL	
OG0007198		tr|A0A1D8NGV7|A0A1D8NGV7_YARLL	
OG0007199		tr|A0A1D8NK12|A0A1D8NK12_YARLL	
OG0007200		tr|A0A1D8NM12|A0A1D8NM12_YARLL	
OG0007201		tr|A0A1D8NN08|A0A1D8NN08_YARLL	
OG0007202		tr|A0A1H6Q3W8|A0A1H6Q3W8_YARLL	
OG0007203		tr|A0A1D8NAK2|A0A1D8NAK2_YARLL	
OG0007204		tr|A0A1D8N391|A0A1D8N391_YARLL	
OG0007205		tr|A0A1D8NLK6|A0A1D8NLK6_YARLL	
OG0007206		tr|A0A1D8N9W6|A0A1D8N9W6_YARLL	
OG0007207		tr|A0A1D8N7F5|A0A1D8N7F5_YARLL	
OG0007208		tr|A0A1D8NAV2|A0A1D8NAV2_YARLL	
OG0007209		tr|A0A1D8NCS5|A0A1D8NCS5_YARLL	
OG0007210		tr|A0A1H6PQT5|A0A1H6PQT5_YARLL	
OG0007211		tr|A0A1H6QBS7|A0A1H6QBS7_YARLL	
OG0007212		tr|A0A1D8NEH6|A0A1D8NEH6_YARLL	
OG0007213		tr|A0A1D8NH42|A0A1D8NH42_YARLL	
OG0007214		tr|A0A1H6PMN9|A0A1H6PMN9_YARLL	
OG0007215		tr|A0A1D8N920|A0A1D8N920_YARLL	
OG0007216		tr|A0A1H6PWU9|A0A1H6PWU9_YARLL	
OG0007217		tr|A0A1D8N690|A0A1D8N690_YARLL	
OG0007218		tr|A0A1D8NJ11|A0A1D8NJ11_YARLL	
OG0007219		tr|A0A1D8NQ63|A0A1D8NQ63_YARLL	
OG0007220		tr|A0A1D8N4B1|A0A1D8N4B1_YARLL	
OG0007221		tr|A0A1D8NAZ9|A0A1D8NAZ9_YARLL	
OG0007222		tr|A0A1D8N4S2|A0A1D8N4S2_YARLL	
OG0007223		tr|A0A1D8NIU4|A0A1D8NIU4_YARLL	
OG0007224		tr|A0A1D8NLC0|A0A1D8NLC0_YARLL	
OG0007225		tr|A0A1D8NP70|A0A1D8NP70_YARLL	
OG0007226		tr|A0A1D8N8S9|A0A1D8N8S9_YARLL	
OG0007227		tr|A0A1H6Q1P5|A0A1H6Q1P5_YARLL	
OG0007228		tr|A0A1D8N7Y1|A0A1D8N7Y1_YARLL	
OG0007229		tr|A0A1D8NKZ0|A0A1D8NKZ0_YARLL	
OG0007230		tr|A0A1D8N8Z8|A0A1D8N8Z8_YARLL	
OG0007231		tr|A0A1D8N908|A0A1D8N908_YARLL	
OG0007232		tr|A0A1D8NDT9|A0A1D8NDT9_YARLL	
OG0007233		tr|A0A1D8NJX5|A0A1D8NJX5_YARLL	
OG0007234		tr|A0A1D8N3R3|A0A1D8N3R3_YARLL	
OG0007235		tr|A0A1D8N853|A0A1D8N853_YARLL	
OG0007236		tr|A0A1D8NNY5|A0A1D8NNY5_YARLL	
OG0007237		tr|A0A1D8NE52|A0A1D8NE52_YARLL	
OG0007238		tr|A0A1D8NFG8|A0A1D8NFG8_YARLL	
OG0007239		tr|A0A1D8NI25|A0A1D8NI25_YARLL	
OG0007240		tr|A0A1D8NHZ4|A0A1D8NHZ4_YARLL	
OG0007241		tr|A0A1D8NLF1|A0A1D8NLF1_YARLL	
OG0007242		tr|A0A1H6PJ97|A0A1H6PJ97_YARLL	
OG0007243		tr|A0A1H6PJM9|A0A1H6PJM9_YARLL	
OG0007244		tr|A0A1D8NJD5|A0A1D8NJD5_YARLL	
OG0007245		tr|A0A1D8NMD4|A0A1D8NMD4_YARLL	
OG0007246		tr|A0A1H6PLA0|A0A1H6PLA0_YARLL	
OG0007247		tr|A0A1H6PSY3|A0A1H6PSY3_YARLL	
OG0007248		tr|A0A1D8N839|A0A1D8N839_YARLL	
OG0007249		tr|A0A1D8NAG2|A0A1D8NAG2_YARLL	
OG0007250		tr|A0A1D8N8Y4|A0A1D8N8Y4_YARLL	
OG0007251		tr|A0A1D8NNC6|A0A1D8NNC6_YARLL	
OG0007252		tr|A0A1H6PKI9|A0A1H6PKI9_YARLL	
OG0007253		tr|A0A1H6PW14|A0A1H6PW14_YARLL	
OG0007254		tr|A0A1D8NC42|A0A1D8NC42_YARLL	
OG0007255		tr|A0A1D8NCP0|A0A1D8NCP0_YARLL	
OG0007256		tr|A0A1D8NPE7|A0A1D8NPE7_YARLL	
OG0007257		tr|A0A1D8NG89|A0A1D8NG89_YARLL	
OG0007258		tr|A0A1D8N512|A0A1D8N512_YARLL	
OG0007259		tr|A0A1D8N3G7|A0A1D8N3G7_YARLL	
OG0007260		tr|A0A1D8N6I2|A0A1D8N6I2_YARLL	
OG0007261		tr|A0A1D8N9P0|A0A1D8N9P0_YARLL	
OG0007262		tr|A0A1D8NAC7|A0A1D8NAC7_YARLL	
OG0007263		tr|A0A1D8NAF5|A0A1D8NAF5_YARLL	
OG0007264		tr|A0A1D8NGR8|A0A1D8NGR8_YARLL	
OG0007265		tr|A0A1D8NL82|A0A1D8NL82_YARLL	
OG0007266		tr|A0A1D8N407|A0A1D8N407_YARLL	
OG0007267		tr|A0A1D8NFJ5|A0A1D8NFJ5_YARLL	
OG0007268		tr|A0A1D8NMU7|A0A1D8NMU7_YARLL	
OG0007269		tr|A0A1D8NCG2|A0A1D8NCG2_YARLL	
OG0007270		tr|A0A1D8NGM4|A0A1D8NGM4_YARLL	
OG0007271		tr|A0A1H6Q9Q7|A0A1H6Q9Q7_YARLL	
OG0007272		tr|A0A1D8NKW1|A0A1D8NKW1_YARLL	
OG0007273		tr|A0A1H6PHG3|A0A1H6PHG3_YARLL	
OG0007274		tr|A0A1H6PTJ8|A0A1H6PTJ8_YARLL	
OG0007275		tr|A0A1D8N5B4|A0A1D8N5B4_YARLL	
OG0007276		tr|A0A1D8N3G4|A0A1D8N3G4_YARLL	
OG0007277		tr|A0A1D8NEJ9|A0A1D8NEJ9_YARLL	
OG0007278		tr|A0A1D8NKT5|A0A1D8NKT5_YARLL	
OG0007279		tr|A0A1D8NN53|A0A1D8NN53_YARLL	
OG0007280		tr|A0A1H6QB18|A0A1H6QB18_YARLL	
OG0007281		tr|A0A1D8NMH1|A0A1D8NMH1_YARLL	
OG0007282		tr|A0A1D8NC77|A0A1D8NC77_YARLL	
OG0007283		tr|A0A1D8NJ56|A0A1D8NJ56_YARLL	
OG0007284		tr|A0A1D8NJU1|A0A1D8NJU1_YARLL	
OG0007285		tr|A0A1D8N600|A0A1D8N600_YARLL	
OG0007286		tr|A0A1D8N3A7|A0A1D8N3A7_YARLL	
OG0007287		tr|A0A1D8NHN4|A0A1D8NHN4_YARLL	
OG0007288		tr|A0A1D8NLF6|A0A1D8NLF6_YARLL	
OG0007289		tr|A0A1D8N4H2|A0A1D8N4H2_YARLL	
OG0007290		tr|A0A1D8NHX1|A0A1D8NHX1_YARLL	
OG0007291		tr|A0A1H6PRL1|A0A1H6PRL1_YARLL	
OG0007292		tr|A0A1H6PZ90|A0A1H6PZ90_YARLL	
OG0007293		tr|A0A1D8NA17|A0A1D8NA17_YARLL	
OG0007294		tr|A0A1D8NGH5|A0A1D8NGH5_YARLL	
OG0007295		tr|A0A1D8N4R4|A0A1D8N4R4_YARLL	
OG0007296		tr|A0A1H6PS77|A0A1H6PS77_YARLL	
OG0007297		tr|A0A1D8NQ73|A0A1D8NQ73_YARLL	
OG0007298		tr|A0A1D8N7E7|A0A1D8N7E7_YARLL	
OG0007299		tr|A0A1D8NDV0|A0A1D8NDV0_YARLL	
OG0007300		tr|A0A1D8NLE9|A0A1D8NLE9_YARLL	
OG0007301		tr|A0A1D8NLV7|A0A1D8NLV7_YARLL	
OG0007302		tr|A0A1H6PYY9|A0A1H6PYY9_YARLL	
OG0007303		tr|A0A1D8NHF5|A0A1D8NHF5_YARLL	
OG0007304		tr|A0A1D8NQB7|A0A1D8NQB7_YARLL	
OG0007305		tr|A0A1D8NEI7|A0A1D8NEI7_YARLL	
OG0007306		tr|A0A1D8NGM3|A0A1D8NGM3_YARLL	
OG0007307		tr|A0A1H6PMJ9|A0A1H6PMJ9_YARLL	
OG0007308		tr|A0A1H6Q500|A0A1H6Q500_YARLL	
OG0007309		tr|A0A1H6Q933|A0A1H6Q933_YARLL	
OG0007310		tr|A0A1D8N4E1|A0A1D8N4E1_YARLL	
OG0007311		tr|A0A1D8N731|A0A1D8N731_YARLL	
OG0007312		tr|A0A1D8NCA3|A0A1D8NCA3_YARLL	
OG0007313		tr|A0A1D8NA26|A0A1D8NA26_YARLL	
OG0007314		tr|A0A1D8NF21|A0A1D8NF21_YARLL	
OG0007315		tr|A0A1D8NF96|A0A1D8NF96_YARLL	
OG0007316		tr|A0A1D8NFR8|A0A1D8NFR8_YARLL	
OG0007317		tr|A0A1D8NE10|A0A1D8NE10_YARLL	
OG0007318		tr|A0A1D8NER9|A0A1D8NER9_YARLL	
OG0007319		tr|A0A1D8NN42|A0A1D8NN42_YARLL	
OG0007320		tr|A0A1D8NKB5|A0A1D8NKB5_YARLL	
OG0007321		tr|A0A1D8NPM6|A0A1D8NPM6_YARLL	
OG0007322		tr|A0A1H6PTU0|A0A1H6PTU0_YARLL	
OG0007323		tr|A0A1D8N9G4|A0A1D8N9G4_YARLL	
OG0007324		tr|A0A1D8NAR8|A0A1D8NAR8_YARLL	
OG0007325		tr|A0A1D8NCG4|A0A1D8NCG4_YARLL	
OG0007326		tr|A0A1D8NIJ1|A0A1D8NIJ1_YARLL	
OG0007327		tr|A0A1D8N4V1|A0A1D8N4V1_YARLL	
OG0007328		tr|A0A1D8ND98|A0A1D8ND98_YARLL	
OG0007329		tr|A0A1D8NDG0|A0A1D8NDG0_YARLL	
OG0007330		tr|A0A1D8N765|A0A1D8N765_YARLL	
OG0007331		tr|A0A1D8NAQ5|A0A1D8NAQ5_YARLL	
OG0007332		tr|A0A1D8NBZ3|A0A1D8NBZ3_YARLL	
OG0007333		tr|A0A1D8NLH3|A0A1D8NLH3_YARLL	
OG0007334		tr|A0A1D8N5V3|A0A1D8N5V3_YARLL	
OG0007335		tr|A0A1D8N515|A0A1D8N515_YARLL	
OG0007336		tr|A0A1D8N5E0|A0A1D8N5E0_YARLL	
OG0007337		tr|A0A1H6PV95|A0A1H6PV95_YARLL	
OG0007338		tr|A0A1D8NPG3|A0A1D8NPG3_YARLL	
OG0007339		tr|A0A1D8N436|A0A1D8N436_YARLL	
OG0007340		tr|A0A1D8NAR7|A0A1D8NAR7_YARLL	
OG0007341		tr|A0A1D8NQD7|A0A1D8NQD7_YARLL	
OG0007342		tr|A0A1H6PW75|A0A1H6PW75_YARLL	
OG0007343		tr|A0A1D8N390|A0A1D8N390_YARLL	
OG0007344		tr|A0A1D8N6T7|A0A1D8N6T7_YARLL	
OG0007345		tr|A0A1D8NAS4|A0A1D8NAS4_YARLL	
OG0007346		tr|A0A1D8NHY0|A0A1D8NHY0_YARLL	
OG0007347		tr|A0A1D8NIS6|A0A1D8NIS6_YARLL	
OG0007348		tr|A0A1D8NQC4|A0A1D8NQC4_YARLL	
OG0007349		tr|A0A1H6PWU1|A0A1H6PWU1_YARLL	
OG0007350		tr|A0A1D8NH93|A0A1D8NH93_YARLL	
OG0007351		tr|A0A1D8NLD5|A0A1D8NLD5_YARLL	
OG0007352		tr|A0A1D8NQI4|A0A1D8NQI4_YARLL	
OG0007353		tr|A0A1D8N3I9|A0A1D8N3I9_YARLL	
OG0007354		tr|A0A1D8N9V4|A0A1D8N9V4_YARLL	
OG0007355		tr|A0A1D8NJF3|A0A1D8NJF3_YARLL	
OG0007356		tr|A0A1D8N9V6|A0A1D8N9V6_YARLL	
OG0007357		tr|A0A1D8ND69|A0A1D8ND69_YARLL	
OG0007358		tr|A0A1D8NIP5|A0A1D8NIP5_YARLL	
OG0007359		tr|A0A1D8N3W6|A0A1D8N3W6_YARLL	
OG0007360		tr|A0A1D8N5K6|A0A1D8N5K6_YARLL	
OG0007361		tr|A0A1D8NA06|A0A1D8NA06_YARLL	
OG0007362		tr|A0A1D8NCT8|A0A1D8NCT8_YARLL	
OG0007363		tr|A0A1D8NGN6|A0A1D8NGN6_YARLL	
OG0007364		tr|A0A1D8NCG6|A0A1D8NCG6_YARLL	
OG0007365		tr|A0A1D8NCK2|A0A1D8NCK2_YARLL	
OG0007366		tr|A0A1D8NLQ1|A0A1D8NLQ1_YARLL	
OG0007367		tr|A0A1D8NAG7|A0A1D8NAG7_YARLL	
OG0007368		tr|A0A1D8NHC0|A0A1D8NHC0_YARLL	
OG0007369		tr|A0A1H6PRL8|A0A1H6PRL8_YARLL	
OG0007370		tr|A0A1D8N7I8|A0A1D8N7I8_YARLL	
OG0007371		tr|A0A1D8NKE5|A0A1D8NKE5_YARLL	
OG0007372		tr|A0A1H6QBH8|A0A1H6QBH8_YARLL	
OG0007373		tr|A0A1D8N5C3|A0A1D8N5C3_YARLL	
OG0007374		tr|A0A1D8N6Y3|A0A1D8N6Y3_YARLL	
OG0007375		tr|A0A1D8NKM2|A0A1D8NKM2_YARLL	
OG0007376		tr|A0A1D8N6Z7|A0A1D8N6Z7_YARLL	
OG0007377		tr|A0A1D8N8G3|A0A1D8N8G3_YARLL	
OG0007378		tr|A0A1D8N8T4|A0A1D8N8T4_YARLL	
OG0007379		tr|A0A1D8NLV2|A0A1D8NLV2_YARLL	
OG0007380		tr|A0A1D8NB80|A0A1D8NB80_YARLL	
OG0007381		tr|A0A1D8NEZ7|A0A1D8NEZ7_YARLL	
OG0007382		tr|A0A1H6PPP8|A0A1H6PPP8_YARLL	
OG0007383		tr|A0A1D8NM57|A0A1D8NM57_YARLL	
OG0007384		tr|A0A1D8NCT6|A0A1D8NCT6_YARLL	
OG0007385		tr|A0A1D8NHG7|A0A1D8NHG7_YARLL	
OG0007386		tr|A0A1D8NBU7|A0A1D8NBU7_YARLL	
OG0007387		tr|A0A1D8N9L2|A0A1D8N9L2_YARLL	
OG0007388		tr|A0A1D8NFN6|A0A1D8NFN6_YARLL	
OG0007389		tr|A0A1D8NIY5|A0A1D8NIY5_YARLL	
OG0007390		tr|A0A1H6PQS3|A0A1H6PQS3_YARLL	
OG0007391		tr|A0A1D8N393|A0A1D8N393_YARLL	
OG0007392		tr|A0A1D8NGP5|A0A1D8NGP5_YARLL	
OG0007393		tr|A0A1D8NN81|A0A1D8NN81_YARLL	
OG0007394		tr|A0A1H6PV63|A0A1H6PV63_YARLL	
OG0007395		tr|A0A1D8NBA9|A0A1D8NBA9_YARLL	
OG0007396		tr|A0A1D8NGJ2|A0A1D8NGJ2_YARLL	
OG0007397		tr|A0A1D8N7F7|A0A1D8N7F7_YARLL	
OG0007398		tr|A0A1D8N8G7|A0A1D8N8G7_YARLL	
OG0007399		tr|A0A1D8NG96|A0A1D8NG96_YARLL	
OG0007400		tr|A0A1H6PKX9|A0A1H6PKX9_YARLL	
OG0007401		tr|A0A1D8N5C7|A0A1D8N5C7_YARLL	
OG0007402		tr|A0A1D8N6V4|A0A1D8N6V4_YARLL	
OG0007403		tr|A0A1D8NJ26|A0A1D8NJ26_YARLL	
OG0007404		tr|A0A1D8NEV1|A0A1D8NEV1_YARLL	
OG0007405		tr|A0A1D8N540|A0A1D8N540_YARLL	
OG0007406		tr|A0A1D8NAY6|A0A1D8NAY6_YARLL	
OG0007407		tr|A0A1D8NCP4|A0A1D8NCP4_YARLL	
OG0007408		tr|A0A1D8NCT4|A0A1D8NCT4_YARLL	
OG0007409		tr|A0A1D8NP49|A0A1D8NP49_YARLL	
OG0007410		tr|A0A1D8N6Y2|A0A1D8N6Y2_YARLL	
OG0007411		tr|A0A1D8N9C9|A0A1D8N9C9_YARLL	
OG0007412		tr|A0A1D8NNE7|A0A1D8NNE7_YARLL	
OG0007413		tr|A0A1D8NE74|A0A1D8NE74_YARLL	
OG0007414		tr|A0A1D8NIS5|A0A1D8NIS5_YARLL	
OG0007415		tr|A0A1D8N5A1|A0A1D8N5A1_YARLL	
OG0007416		tr|A0A1D8N8N4|A0A1D8N8N4_YARLL	
OG0007417		tr|A0A1D8NMW5|A0A1D8NMW5_YARLL	
OG0007418		tr|A0A1D8N4S0|A0A1D8N4S0_YARLL	
OG0007419		tr|A0A1H6PUK9|A0A1H6PUK9_YARLL	
OG0007420		tr|A0A1D8NNJ7|A0A1D8NNJ7_YARLL	
OG0007421		tr|A0A1D8NMA9|A0A1D8NMA9_YARLL	
OG0007422		tr|A0A1H6Q1B3|A0A1H6Q1B3_YARLL	
OG0007423		tr|A0A1D8N4J8|A0A1D8N4J8_YARLL	
OG0007424		tr|A0A1H6QCU5|A0A1H6QCU5_YARLL	
OG0007425		tr|A0A1D8NGP0|A0A1D8NGP0_YARLL	
OG0007426		tr|A0A1D8NJP2|A0A1D8NJP2_YARLL	
OG0007427		tr|A0A1D8NKW3|A0A1D8NKW3_YARLL	
OG0007428		tr|A0A1D8N7P4|A0A1D8N7P4_YARLL	
OG0007429		tr|A0A1H6PVF8|A0A1H6PVF8_YARLL	
OG0007430		tr|A0A1D8NBF1|A0A1D8NBF1_YARLL	
OG0007431		tr|A0A1D8NH45|A0A1D8NH45_YARLL	
OG0007432		tr|A0A1D8NHJ7|A0A1D8NHJ7_YARLL	
OG0007433		tr|A0A1D8NM59|A0A1D8NM59_YARLL	
OG0007434		tr|A0A1D8NBS4|A0A1D8NBS4_YARLL	
OG0007435		tr|A0A1D8NGG4|A0A1D8NGG4_YARLL	
OG0007436		tr|A0A1D8NAQ9|A0A1D8NAQ9_YARLL	
OG0007437		tr|A0A1D8NCA8|A0A1D8NCA8_YARLL	
OG0007438		tr|A0A1D8NJB2|A0A1D8NJB2_YARLL	
OG0007439		tr|A0A1D8NFR1|A0A1D8NFR1_YARLL	
OG0007440		tr|A0A1D8NJP0|A0A1D8NJP0_YARLL	
OG0007441		tr|A0A1D8NEI3|A0A1D8NEI3_YARLL	
OG0007442		tr|A0A1D8NHF0|A0A1D8NHF0_YARLL	
OG0007443		tr|A0A1D8N3C4|A0A1D8N3C4_YARLL	
OG0007444		tr|A0A1D8NLU2|A0A1D8NLU2_YARLL	
OG0007445		tr|A0A1D8NBL9|A0A1D8NBL9_YARLL	
OG0007446		tr|A0A1D8NFN7|A0A1D8NFN7_YARLL	
OG0007447		tr|A0A1D8NFW1|A0A1D8NFW1_YARLL	
OG0007448		tr|A0A1D8NBS2|A0A1D8NBS2_YARLL	
OG0007449		tr|A0A1D8NIN5|A0A1D8NIN5_YARLL	
OG0007450		tr|A0A1H6PYW4|A0A1H6PYW4_YARLL	
OG0007451		tr|A0A1D8NPZ6|A0A1D8NPZ6_YARLL	
OG0007452		tr|A0A1D8NKS2|A0A1D8NKS2_YARLL	
OG0007453		tr|A0A1D8NCU2|A0A1D8NCU2_YARLL	
OG0007454		tr|A0A1D8NM21|A0A1D8NM21_YARLL	
OG0007455		tr|A0A1D8N764|A0A1D8N764_YARLL	
OG0007456		tr|A0A1D8N4L1|A0A1D8N4L1_YARLL	
OG0007457		tr|A0A1D8N5Q7|A0A1D8N5Q7_YARLL	
OG0007458		tr|A0A1D8NNL4|A0A1D8NNL4_YARLL	
OG0007459		tr|A0A1D8N4H6|A0A1D8N4H6_YARLL	
OG0007460		tr|A0A1D8NGF1|A0A1D8NGF1_YARLL	
OG0007461		tr|A0A1D8NIU6|A0A1D8NIU6_YARLL	
OG0007462		tr|A0A1D8NPK4|A0A1D8NPK4_YARLL	
OG0007463		tr|A0A1D8NA61|A0A1D8NA61_YARLL	
OG0007464		tr|A0A1D8NL89|A0A1D8NL89_YARLL	
OG0007465		tr|A0A1D8NC09|A0A1D8NC09_YARLL	
