OG_ID	CLIB122	W29
OG0003371	YALI0_F27863g	YALI1_F35489g
OG0003372	YALI0_A00869g	YALI1_A01143g
OG0003373	YALI0_D13200g	YALI1_D16441g
OG0003374	YALI0_B00814g	YALI1_B00829g
OG0003375	YALI0_E20493g	YALI1_E24343g
OG0003376	YALI0_A08404g	YALI1_A08126g
OG0003377	YALI0_F08943g	YALI1_F12504g
OG0003378	YALI0_C01111g	YALI1_C01520g
OG0003379	YALI0_A09790g	YALI1_A09576g
OG0003380	YALI0_D22825g	YALI1_D29371g
OG0003381	YALI0_E00286g	YALI1_E00613g
OG0003382	YALI0_F29865g	YALI1_F37400g
OG0003383	YALI0_F27269g	YALI1_F34631g
OG0003384	YALI0_B09427g	YALI1_B12633g
OG0003385	YALI0_D00385g	YALI1_D00406g
OG0003386	YALI0_E28548g	YALI1_E33799g
OG0003387	YALI0_B17402g	YALI1_B22614g
OG0003388	YALI0_D01628g	YALI1_D01967g
OG0003389	YALI0_E27368g	YALI1_E32357g
OG0003390	YALI0_D04873g	YALI1_D06195g
OG0003391	YALI0_D22913g	YALI1_D29523g
OG0003392	YALI0_F04543g	YALI1_F06941g
OG0003393	YALI0_F02431g	YALI1_F03735g
OG0003394	YALI0_E31515g	YALI1_E37118g
OG0003395	YALI0_D18502g	YALI1_D23169g
OG0003396	YALI0_B05852g	YALI1_B07864g
OG0003397	YALI0_F09581g	YALI1_F13134g
OG0003398	YALI0_E28182g	YALI1_E33220g
OG0003399	YALI0_E30503g	YALI1_E35831g
OG0003400	YALI0_E08448g	YALI1_E10290g
OG0003401	YALI0_F07315g	YALI1_F10671g
OG0003402	YALI0_E14036g	YALI1_E17069g
OG0003403	YALI0_A06952g	YALI1_A06625g
OG0003404	YALI0_F02651g	YALI1_F03909g
OG0003405	YALI0_E07832g	YALI1_E09438g
OG0003406	YALI0_E15906g	YALI1_E19098g
OG0003407	YALI0_C06820g	YALI1_C09094g
OG0003408	YALI0_E19492g	YALI1_E23325g
OG0003409	YALI0_E14641g	YALI1_E17594g
OG0003410	YALI0_E24101g	YALI1_E28680g
OG0003411	YALI0_F19470g	YALI1_F25924g
OG0003412	YALI0_E34826g	YALI1_E41367g
OG0003413	YALI0_F31515g	YALI1_F39159g
OG0003414	YALI0_E32967g	YALI1_E39171g
OG0003415	YALI0_B00308g	YALI1_B00280g
OG0003416	YALI0_C23379g	YALI1_C32223g
OG0003417	YALI0_C03784g	YALI1_C04996g
OG0003418	YALI0_E15994g	YALI1_E19138g
OG0003419	YALI0_A13387g	YALI1_A13454g
OG0003420	YALI0_F25443g	YALI1_F32688g
OG0003421	YALI0_B16852g	YALI1_B21935g
OG0003422	YALI0_E22066g	YALI1_E26076g
OG0003423	YALI0_D18315g	YALI1_D22888g
OG0003424	YALI0_E04983g	YALI1_E05866g
OG0003425	YALI0_F29623g	YALI1_F37194g
OG0003426	YALI0_F28149g	YALI1_F35822g
OG0003427	YALI0_D05467g	YALI1_D07089g
OG0003428	YALI0_F23023g	YALI1_F30179g
OG0003429	YALI0_E13486g	YALI1_E16451g
OG0003430	YALI0_E12881g	YALI1_E15843g
OG0003431	YALI0_C19151g	YALI1_C26501g
OG0003432	YALI0_B05104g	YALI1_B07076g
OG0003433	YALI0_E32791g	YALI1_E38859g
OG0003434	YALI0_F22561g	YALI1_F29798g
OG0003435	YALI0_B14102g	YALI1_B18645g
OG0003436	YALI0_F31537g	YALI1_F39164g
OG0003437	YALI0_C02343g	YALI1_C03272g
OG0003438	YALI0_D11308g	YALI1_D14190g
OG0003439	YALI0_D05357g	YALI1_D06904g
OG0003440	YALI0_E14619g	YALI1_E17583g
OG0003441	YALI0_C12573g	YALI1_C17763g
OG0003442	YALI0_F17402g	YALI1_F23157g
OG0003443	YALI0_E04169g	YALI1_E05004g
OG0003444	YALI0_D14608g	YALI1_D17854g
OG0003445	YALI0_E30811g	YALI1_E36179g
OG0003446	YALI0_B17160g	YALI1_B22351g
OG0003447	YALI0_D15444g	YALI1_D18943g
OG0003448	YALI0_D02233g	YALI1_D02546g
OG0003449	YALI0_C08459g	YALI1_C11589g
OG0003450	YALI0_D07216g	YALI1_D09203g
OG0003451	YALI0_F01991g	YALI1_F03120g
OG0003452	YALI0_C13178g	YALI1_C18396g
OG0003453	YALI0_C05500g	YALI1_C06994g
OG0003454	YALI0_E05159g	YALI1_E06028g
OG0003455	YALI0_C23947g	YALI1_C32975g
OG0003456	YALI0_E19635g	YALI1_E23525g
OG0003457	YALI0_F11187g	YALI1_F14827g
OG0003458	YALI0_D20174g	YALI1_D25472g
OG0003459	YALI0_B17028g	YALI1_B22158g
OG0003460	YALI0_D26257g	YALI1_D34710g
OG0003461	YALI0_B03718g	YALI1_B05185g
OG0003462	YALI0_A00979g	YALI1_A01267g
OG0003463	YALI0_D15818g	YALI1_D19354g
OG0003464	YALI0_C20097g	YALI1_C28093g
OG0003465	YALI0_C07887g	YALI1_C10492g
OG0003466	YALI0_D23573g	YALI1_D30474g
OG0003467	YALI0_A08327g	YALI1_A08047g
OG0003468	YALI0_F30107g	YALI1_F37694g
OG0003469	YALI0_E26983g	YALI1_E31919g
OG0003470	YALI0_A09834g	YALI1_A09626g
OG0003471	YALI0_A05775g	YALI1_A05701g
OG0003472	YALI0_D11770g	YALI1_D14609g
OG0003473	YALI0_E09999g	YALI1_E12561g
OG0003474	YALI0_C16346g	YALI1_C23359g
OG0003475	YALI0_C13838g	YALI1_C19464g
OG0003476	YALI0_B14443g	YALI1_B18975g
OG0003477	YALI0_F21153g	YALI1_F28025g
OG0003478	YALI0_D22660g	YALI1_D29109g
OG0003479	YALI0_C09636g	YALI1_C13355g
OG0003480	YALI0_B18062g	YALI1_B23373g
OG0003481	YALI0_E17721g	YALI1_E21026g
OG0003482	YALI0_F27467g	YALI1_F34862g
OG0003483	YALI0_A00369g	YALI1_A00447g
OG0003484	YALI0_F17006g	YALI1_F22836g
OG0003485	YALI0_F17116g	YALI1_F22883g
OG0003486	YALI0_F14861g	YALI1_F19811g
OG0003487	YALI0_E23045g	YALI1_E27196g
OG0003488	YALI0_B14553g	YALI1_B19120g
OG0003489	YALI0_F03520g	YALI1_F04980g
OG0003490	YALI0_E13882g	YALI1_E16900g
OG0003491	YALI0_F19492g	YALI1_F25941g
OG0003492	YALI0_D27302g	YALI1_D35945g
OG0003493	YALI0_C04323g	YALI1_C05789g
OG0003494	YALI0_B11594g	YALI1_B15380g
OG0003495	YALI0_C18029g	YALI1_C25171g
OG0003496	YALI0_E09108g	YALI1_E11255g
OG0003497	YALI0_C19965g	YALI1_C27933g
OG0003498	YALI0_D01309g	YALI1_D01489g
OG0003499	YALI0_B10406g	YALI1_B14044g
OG0003500	YALI0_F18788g	YALI1_F25035g
OG0003501	YALI0_C11363g	YALI1_C15945g
OG0003502	YALI0_F11539g	YALI1_F15291g
OG0003503	YALI0_E04873g	YALI1_E05811g
OG0003504	YALI0_B19998g	YALI1_B26112g
OG0003505	YALI0_B15906g	YALI1_B20870g
OG0003506	YALI0_C19239g	YALI1_C26597g
OG0003507	YALI0_E29909g	YALI1_E35329g
OG0003508	YALI0_F15191g	YALI1_F20426g
OG0003509	YALI0_F06776g	YALI1_F09965g
OG0003510	YALI0_C15609g	YALI1_C22541g
OG0003511	YALI0_E03674g	YALI1_E04420g
OG0003512	YALI0_C22550g	YALI1_C30964g
OG0003513	YALI0_E23749g	YALI1_E28107g
OG0003514	YALI0_C08987g	YALI1_C12333g
OG0003515	YALI0_F01122g	YALI1_F01838g
OG0003516	YALI0_C01067g	YALI1_C01491g
OG0003517	YALI0_D04829g	YALI1_D06061g
OG0003518	YALI0_E32219g	YALI1_E38193g
OG0003519	YALI0_F08679g	YALI1_F12089g
OG0003520	YALI0_C18403g	YALI1_C25581g
OG0003521	YALI0_F29161g	YALI1_F36742g
OG0003522	YALI0_C05346g	YALI1_C06870g
OG0003523	YALI0_D08635g	YALI1_D11091g
OG0003524	YALI0_E22198g	YALI1_E26181g
OG0003525	YALI0_B01298g	YALI1_B02194g
OG0003526	YALI0_F28655g	YALI1_F36415g
OG0003527	YALI0_E20735g	YALI1_E24618g
OG0003528	YALI0_C14476g	YALI1_C20180g
OG0003529	YALI0_E00902g	YALI1_E01299g
OG0003530	YALI0_D03480g	YALI1_D04432g
OG0003531	YALI0_E20163g	YALI1_E23988g
OG0003532	YALI0_B10846g	YALI1_B14544g
OG0003533	YALI0_C16753g	YALI1_C23902g
OG0003534	YALI0_F31427g	YALI1_F39058g
OG0003535	YALI0_E14102g	YALI1_E17162g
OG0003536	YALI0_C00561g	YALI1_C00772g
OG0003537	YALI0_D23969g	YALI1_D31186g
OG0003538	YALI0_C21582g	YALI1_C29854g
OG0003539	YALI0_B14267g	YALI1_B18811g
OG0003540	YALI0_F00990g	YALI1_F01614g
OG0003541	YALI0_E14465g	YALI1_E17466g
OG0003542	YALI0_E33451g	YALI1_E39618g
OG0003543	YALI0_C21494g	YALI1_C29648g
OG0003544	YALI0_A00803g	YALI1_A01061g
OG0003545	YALI0_C23342g	YALI1_C32156g
OG0003546	YALI0_F15697g	YALI1_F21174g
OG0003547	YALI0_F20526g	YALI1_F27237g
OG0003548	YALI0_C20229g	YALI1_C28245g
OG0003549	YALI0_E04312g	YALI1_E05180g
OG0003550	YALI0_F21241g	YALI1_F28107g
OG0003551	YALI0_B20482g	YALI1_B26790g
OG0003552	YALI0_D24233g	YALI1_D31866g
OG0003553	YALI0_B12738g	YALI1_B16863g
OG0003554	YALI0_F25685g	YALI1_F33008g
OG0003555	YALI0_E04741g	YALI1_E05681g
OG0003556	YALI0_F27819g	YALI1_F35441g
OG0003557	YALI0_E15180g	YALI1_E18242g
OG0003558	YALI0_F11407g	YALI1_F15108g
OG0003559	YALI0_B19712g	YALI1_B25795g
OG0003560	YALI0_C08305g	YALI1_C11271g
OG0003561	YALI0_D27060g	YALI1_D35669g
OG0003562	YALI0_E08910g	YALI1_E10852g
OG0003563	YALI0_D00869g	YALI1_D00929g
OG0003564	YALI0_E26543g	YALI1_E31483g
OG0003565	YALI0_C04477g	YALI1_C05972g
OG0003566	YALI0_E11355g	YALI1_E14125g
OG0003567	YALI0_A00957g	YALI1_A01249g
OG0003568	YALI0_F26389g	YALI1_F33791g
OG0003569	YALI0_C12188g	YALI1_C17091g
OG0003570	YALI0_B16808g	YALI1_B21855g
OG0003571	YALI0_B09119g	YALI1_B12243g
OG0003572	YALI0_B08316g	YALI1_B11183g
OG0003573	YALI0_E10681g	YALI1_E13579g
OG0003574	YALI0_E33187g	YALI1_E39333g
OG0003575	YALI0_E18942g	YALI1_E22718g
OG0003576	YALI0_D09020g	YALI1_D11486g
OG0003577	YALI0_E29491g	YALI1_E34880g
OG0003578	YALI0_C16566g	YALI1_C23707g
OG0003579	YALI0_D15246g	YALI1_D18555g
OG0003580	YALI0_D11110g	YALI1_D13963g
OG0003581	YALI0_C17501g	YALI1_C24806g
OG0003582	YALI0_F13255g	YALI1_F17709g
OG0003583	YALI0_A19074g	YALI1_A20063g
OG0003584	YALI0_B08866g	YALI1_B11934g
OG0003585	YALI0_E21307g	YALI1_E25400g
OG0003586	YALI0_F22495g	YALI1_F29727g
OG0003587	YALI0_E31405g	YALI1_E36984g
OG0003588	YALI0_B12342g	YALI1_B16239g
OG0003589	YALI0_D04334g	YALI1_D05398g
OG0003590	YALI0_B16170g	YALI1_B21114g
OG0003591	YALI0_B16456g	YALI1_B21432g
OG0003592	YALI0_D22506g	YALI1_D28630g
OG0003593	YALI0_E20185g	YALI1_E23994g
OG0003594	YALI0_E26609g	YALI1_E31565g
OG0003595	YALI0_E13101g	YALI1_E16026g
OG0003596	YALI0_F16071g	YALI1_F21547g
OG0003597	YALI0_F20548g	YALI1_F27304g
OG0003598	YALI0_F11011g	YALI1_F14650g
OG0003599	YALI0_E10483g	YALI1_E13329g
OG0003600	YALI0_E23364g	YALI1_E27532g
OG0003601	YALI0_D22520g	YALI1_D28646g
OG0003602	YALI0_E14839g	YALI1_E17829g
OG0003603	YALI0_F26037g	YALI1_F33426g
OG0003604	YALI0_C16929g	YALI1_C24200g
OG0003605	YALI0_D21010g	YALI1_D26610g
OG0003606	YALI0_A04697g	YALI1_A04848g
OG0003607	YALI0_B02266g	YALI1_B03404g
OG0003608	YALI0_A00418g	YALI1_A00538g
OG0003609	YALI0_A03553g	YALI1_A03803g
OG0003610	YALI0_D18810g	YALI1_D23730g
OG0003611	YALI0_E32593g	YALI1_E38640g
OG0003612	YALI0_E23342g	YALI1_E27504g
OG0003613	YALI0_D23903g	YALI1_D30999g
OG0003614	YALI0_D16423g	YALI1_D20329g
OG0003615	YALI0_A14256g	YALI1_A14099g
OG0003616	YALI0_C11495g	YALI1_C16150g
OG0003617	YALI0_A01870g	YALI1_A02198g
OG0003618	YALI0_B00968g	YALI1_B01644g
OG0003619	YALI0_F11847g	YALI1_F15692g
OG0003620	YALI0_D07876g	YALI1_D10129g
OG0003621	YALI0_E18656g	YALI1_E22329g
OG0003622	YALI0_E10263g	YALI1_E12952g
OG0003623	YALI0_E12485g	YALI1_E15469g
OG0003624	YALI0_F26785g	YALI1_F34187g
OG0003625	YALI0_E16775g	YALI1_E20016g
OG0003626	YALI0_B03762g	YALI1_B05226g
OG0003627	YALI0_D13508g	YALI1_D16679g
OG0003628	YALI0_D14080g	YALI1_D17370g
OG0003629	YALI0_D19250g	YALI1_D24387g
OG0003630	YALI0_E23320g	YALI1_E27469g
OG0003631	YALI0_B18370g	YALI1_B23866g
OG0003632	YALI0_E34067g	YALI1_E40422g
OG0003633	YALI0_D06479g	YALI1_D08317g
OG0003634	YALI0_F19162g	YALI1_F25570g
OG0003635	YALI0_E22352g	YALI1_E26336g
OG0003636	YALI0_B14377g	YALI1_B18930g
OG0003637	YALI0_D21769g	YALI1_D27547g
OG0003638	YALI0_B11462g	YALI1_B15192g
OG0003639	YALI0_C08371g	YALI1_C11501g
OG0003640	YALI0_C14498g	YALI1_C20198g
OG0003641	YALI0_F24651g	YALI1_F32002g
OG0003642	YALI0_F03366g	YALI1_F04690g
OG0003643	YALI0_E24805g	YALI1_E29617g
OG0003644	YALI0_B12452g	YALI1_B16410g
OG0003645	YALI0_D08998g	YALI1_D11479g
OG0003646	YALI0_F06072g	YALI1_F09051g
OG0003647	YALI0_F26156g	YALI1_F33603g
OG0003648	YALI0_D07546g	YALI1_D09766g
OG0003649	YALI0_E05709g	YALI1_E06712g
OG0003650	YALI0_A04499g	YALI1_A04661g
OG0003651	YALI0_A18315g	YALI1_A18817g
OG0003652	YALI0_C04906g	YALI1_C06394g
OG0003653	YALI0_B17490g	YALI1_B22677g
OG0003654	YALI0_F10923g	YALI1_F14583g
OG0003655	YALI0_E15081g	YALI1_E18121g
OG0003656	YALI0_D09042g	YALI1_D11514g
OG0003657	YALI0_A11869g	YALI1_A12099g
OG0003658	YALI0_D16709g	YALI1_D20662g
OG0003659	YALI0_C19085g	YALI1_C26276g
OG0003660	YALI0_C06853g	YALI1_C09150g
OG0003661	YALI0_E22825g	YALI1_E26987g
OG0003662	YALI0_D21142g	YALI1_D26730g
OG0003663	YALI0_B13442g	YALI1_B17908g
OG0003664	YALI0_C19338g	YALI1_C26726g
OG0003665	YALI0_E23628g	YALI1_E27939g
OG0003666	YALI0_C03465g	YALI1_C04570g
OG0003667	YALI0_B05236g	YALI1_B07220g
OG0003668	YALI0_A10945g	YALI1_A11043g
OG0003669	YALI0_B16434g	YALI1_B21423g
OG0003670	YALI0_F29909g	YALI1_F37463g
OG0003671	YALI0_A00176g	YALI1_A00204g
OG0003672	YALI0_D11066g	YALI1_D13871g
OG0003673	YALI0_F14465g	YALI1_F19249g
OG0003674	YALI0_D24849g	YALI1_D32934g
OG0003675	YALI0_C00187g	YALI1_C00209g
OG0003676	YALI0_E17699g	YALI1_E20995g
OG0003677	YALI0_A07062g	YALI1_A06721g
OG0003678	YALI0_F21087g	YALI1_F27968g
OG0003679	YALI0_E11737g	YALI1_E14561g
OG0003680	YALI0_E02816g	YALI1_E03449g
OG0003681	YALI0_E22374g	YALI1_E26377g
OG0003682	YALI0_E02530g	YALI1_E03158g
OG0003683	YALI0_C18491g	YALI1_C25703g
OG0003684	YALI0_B06105g	YALI1_B08186g
OG0003685	YALI0_A07601g	YALI1_A07137g
OG0003686	YALI0_D08800g	YALI1_D11272g
OG0003687	YALI0_A01848g	YALI1_A02190g
OG0003688	YALI0_E31669g	YALI1_E37419g
OG0003689	YALI0_E18876g	YALI1_E22613g
OG0003690	YALI0_C19041g	YALI1_C26167g
OG0003691	YALI0_E34155g	YALI1_E40502g
OG0003692	YALI0_A06886g	YALI1_A06591g
OG0003693	YALI0_C19756g	YALI1_C27101g
OG0003694	YALI0_E02860g	YALI1_E03510g
OG0003695	YALI0_C16643g	YALI1_C23755g
OG0003696	YALI0_C07777g	YALI1_C10345g
OG0003697	YALI0_C18975g	YALI1_C26106g
OG0003698	YALI0_F20834g	YALI1_F27716g
OG0003699	YALI0_B17006g	YALI1_B22109g
OG0003700	YALI0_E03190g	YALI1_E03846g
OG0003701	YALI0_A17215g	YALI1_A17348g
OG0003702	YALI0_E21175g	YALI1_E25267g
OG0003703	YALI0_E30789g	YALI1_E36140g
OG0003704	YALI0_A02222g	YALI1_A02615g
OG0003705	YALI0_C05489g	YALI1_C06973g
OG0003706	YALI0_F09383g	YALI1_F13001g
OG0003707	YALI0_E10021g	YALI1_E12587g
OG0003708	YALI0_D14894g	YALI1_D18130g
OG0003709	YALI0_F22165g	YALI1_F29356g
OG0003710	YALI0_B10197g	YALI1_B13737g
OG0003711	YALI0_F21219g	YALI1_F28092g
OG0003712	YALI0_D20020g	YALI1_D25289g
OG0003713	YALI0_D13156g	YALI1_D16370g
OG0003714	YALI0_E29307g	YALI1_E34650g
OG0003715	YALI0_D25322g	YALI1_D33599g
OG0003716	YALI0_F29667g	YALI1_F37234g
OG0003717	YALI0_A06479g	YALI1_A06128g
OG0003718	YALI0_E34852g	YALI1_E41399g
OG0003719	YALI0_E08954g	YALI1_E10934g
OG0003720	YALI0_D09471g	YALI1_D12074g
OG0003721	YALI0_D10835g	YALI1_D13545g
OG0003722	YALI0_E31218g	YALI1_E36773g
OG0003723	YALI0_D18084g	YALI1_D22568g
OG0003724	YALI0_F10637g	YALI1_F14303g
OG0003725	YALI0_D23749g	YALI1_D30781g
OG0003726	YALI0_E24695g	YALI1_E29512g
OG0003727	YALI0_E15576g	YALI1_E18749g
OG0003728	YALI0_E20757g	YALI1_E24633g
OG0003729	YALI0_E05181g	YALI1_E06031g
OG0003730	YALI0_D19492g	YALI1_D24745g
OG0003731	YALI0_F06468g	YALI1_F09598g
OG0003732	YALI0_E23199g	YALI1_E27339g
OG0003733	YALI0_E05907g	YALI1_E07099g
OG0003734	YALI0_F20284g	YALI1_F26957g
OG0003735	YALI0_E14509g	YALI1_E17508g
OG0003736	YALI0_B17556g	YALI1_B22747g
OG0003737	YALI0_B03300g	YALI1_B04781g
OG0003738	YALI0_C21758g	YALI1_C30022g
OG0003739	YALI0_E15356g	YALI1_E18411g
OG0003740	YALI0_E23793g	YALI1_E28156g
OG0003741	YALI0_B18744g	YALI1_B24351g
OG0003742	YALI0_A01782g	YALI1_A02131g
OG0003743	YALI0_E20207g	YALI1_E24028g
OG0003744	YALI0_F20460g	YALI1_F27141g
OG0003745	YALI0_A04521g	YALI1_A04676g
OG0003746	YALI0_E05775g	YALI1_E06843g
OG0003747	YALI0_F27643g	YALI1_F35061g
OG0003748	YALI0_F05896g	YALI1_F08745g
OG0003749	YALI0_E04939g	YALI1_E05833g
OG0003750	YALI0_E16951g	YALI1_E20215g
OG0003751	YALI0_E29975g	YALI1_E35410g
OG0003752	YALI0_B12430g	YALI1_B16375g
OG0003753	YALI0_C23276g	YALI1_C32106g
OG0003754	YALI0_E20361g	YALI1_E24149g
OG0003755	YALI0_B09999g	YALI1_B13483g
OG0003756	YALI0_B00572g	YALI1_B00578g
OG0003757	YALI0_E15378g	YALI1_E18441g
OG0003758	YALI0_E20867g	YALI1_E24793g
OG0003759	YALI0_C23298g	YALI1_C32119g
OG0003760	YALI0_F08525g	YALI1_F11907g
OG0003761	YALI0_E21846g	YALI1_E25859g
OG0003762	YALI0_A19514g	YALI1_A20453g
OG0003763	YALI0_D23661g	YALI1_D30593g
OG0003764	YALI0_B04180g	YALI1_B05571g
OG0003765	YALI0_A09427g	YALI1_A09121g
OG0003766	YALI0_E11011g	YALI1_E13818g
OG0003767	YALI0_E34903g	YALI1_E41436g
OG0003768	YALI0_C14740g	YALI1_C20488g
OG0003769	YALI0_C10692g	YALI1_C15077g
OG0003770	YALI0_C15290g	YALI1_C21603g
OG0003771	YALI0_C02981g	YALI1_C04031g
OG0003772	YALI0_B09757g	YALI1_B13122g
OG0003773	YALI0_B04994g	YALI1_B06866g
OG0003774	YALI0_F12551g	YALI1_F16743g
OG0003775	YALI0_D02079g	YALI1_D02348g
OG0003776	YALI0_A12617g	YALI1_A12729g
OG0003777	YALI0_F21197g	YALI1_F28064g
OG0003778	YALI0_A09086g	YALI1_A08828g
OG0003779	YALI0_D19778g	YALI1_D25104g
OG0003780	YALI0_D04114g	YALI1_D05139g
OG0003781	YALI0_E03850g	YALI1_E04629g
OG0003782	YALI0_F14927g	YALI1_F19899g
OG0003783	YALI0_B20174g	YALI1_B26322g
OG0003784	YALI0_A19338g	YALI1_A20258g
OG0003785	YALI0_E27764g	YALI1_E32754g
OG0003786	YALI0_B13816g	YALI1_B18311g
OG0003787	YALI0_E03146g	YALI1_E03762g
OG0003788	YALI0_C12386g	YALI1_C17566g
OG0003789	YALI0_E09306g	YALI1_E11510g
OG0003790	YALI0_A16841g	YALI1_A16891g
OG0003791	YALI0_A03861g	YALI1_A04071g
OG0003792	YALI0_D13992g	YALI1_D17336g
OG0003793	YALI0_E26004g	YALI1_E30886g
OG0003795	YALI0_D23177g	YALI1_D29910g
OG0003796	YALI0_D05041g	YALI1_D06489g
OG0003797	YALI0_E06017g	YALI1_E07302g
OG0003798	YALI0_E32813g	YALI1_E38896g
OG0003799	YALI0_E21582g	YALI1_E25617g
OG0003800	YALI0_A05115g	YALI1_A05210g
OG0003801	YALI0_E08844g	YALI1_E10755g
OG0003802	YALI0_E14080g	YALI1_E17141g
OG0003803	YALI0_E05247g	YALI1_E06109g
OG0003804	YALI0_C00847g	YALI1_C01129g
OG0003805	YALI0_E02156g	YALI1_E02678g
OG0003806	YALI0_B01012g	YALI1_B01711g
OG0003807	YALI0_C10450g	YALI1_C14738g
OG0003808	YALI0_E34111g	YALI1_E40467g
OG0003809	YALI0_B04444g	YALI1_B05995g
OG0003810	YALI0_D13112g	YALI1_D16290g
OG0003811	YALI0_B01540g	YALI1_B02487g
OG0003812	YALI0_F11077g	YALI1_F14729g
OG0003813	YALI0_C10824g	YALI1_C15201g
OG0003814	YALI0_C22990g	YALI1_C31791g
OG0003815	YALI0_E29645g	YALI1_E35067g
OG0003816	YALI0_B20306g	YALI1_B26596g
OG0003817	YALI0_C23705g	YALI1_C32721g
OG0003818	YALI0_F12507g	YALI1_F16702g
OG0003819	YALI0_C19646g	YALI1_C26959g
OG0003820	YALI0_C04774g	YALI1_C06259g
OG0003821	YALI0_F01100g	YALI1_F01796g
OG0003822	YALI0_A18249g	YALI1_A18660g
OG0003823	YALI0_D03575g	YALI1_D04533g
OG0003824	YALI0_D24453g	YALI1_D32316g
OG0003825	YALI0_E01100g	YALI1_E01623g
OG0003826	YALI0_E16907g	YALI1_E20159g
OG0003827	YALI0_F09163g	YALI1_F12810g
OG0003828	YALI0_B08690g	YALI1_B11681g
OG0003829	YALI0_E34001g	YALI1_E40327g
OG0003830	YALI0_A09284g	YALI1_A09010g
OG0003831	YALI0_F24035g	YALI1_F31463g
OG0003832	YALI0_E06919g	YALI1_E08271g
OG0003833	YALI0_E03718g	YALI1_E04499g
OG0003834	YALI0_C08547g	YALI1_C11744g
OG0003835	YALI0_F12705g	YALI1_F17034g
OG0003836	YALI0_A10483g	YALI1_A10468g
OG0003837	YALI0_E18744g	YALI1_E22439g
OG0003838	YALI0_C22880g	YALI1_C31626g
OG0003839	YALI0_B20284g	YALI1_B26550g
OG0003840	YALI0_B10021g	YALI1_B13536g
OG0003841	YALI0_A03927g	YALI1_A04178g
OG0003842	YALI0_D06149g	YALI1_D07831g
OG0003843	YALI0_B18436g	YALI1_B23939g
OG0003844	YALI0_D04136g	YALI1_D05195g
OG0003845	YALI0_A02497g	YALI1_A03029g
OG0003846	YALI0_D20438g	YALI1_D25899g
OG0003847	YALI0_C16049g	YALI1_C23075g
OG0003848	YALI0_C10032g	YALI1_C14079g
OG0003849	YALI0_B20328g	YALI1_B26639g
OG0003850	YALI0_B05764g	YALI1_B07809g
OG0003851	YALI0_E24145g	YALI1_E28755g
OG0003852	YALI0_F26213g	YALI1_F33704g
OG0003853	YALI0_D11594g	YALI1_D14431g
OG0003854	YALI0_D16819g	YALI1_D20719g
OG0003855	YALI0_E25047g	YALI1_E29959g
OG0003856	YALI0_B22880g	YALI1_B29844g
OG0003857	YALI0_E22132g	YALI1_E26118g
OG0003858	YALI0_E21626g	YALI1_E25671g
OG0003859	YALI0_E14443g	YALI1_E17431g
OG0003860	YALI0_F08789g	YALI1_F12254g
OG0003861	YALI0_C02233g	YALI1_C03036g
OG0003862	YALI0_F14245g	YALI1_F19106g
OG0003863	YALI0_D05291g	YALI1_D06828g
OG0003864	YALI0_E26147g	YALI1_E31031g
OG0003865	YALI0_E06677g	YALI1_E08035g
OG0003866	YALI0_F19756g	YALI1_F26216g
OG0003867	YALI0_E08646g	YALI1_E10500g
OG0003868	YALI0_F02629g	YALI1_F03908g
OG0003869	YALI0_B05214g	YALI1_B07210g
OG0003870	YALI0_A04873g	YALI1_A04976g
OG0003871	YALI0_F03971g	YALI1_F05958g
OG0003872	YALI0_F02893g	YALI1_F04110g
OG0003873	YALI0_C19448g	YALI1_C26837g
OG0003874	YALI0_E12199g	YALI1_E15093g
OG0003875	YALI0_F13321g	YALI1_F17805g
OG0003876	YALI0_D12749g	YALI1_D15937g
OG0003877	YALI0_C23034g	YALI1_C31830g
OG0003878	YALI0_F15147g	YALI1_F20330g
OG0003879	YALI0_D08690g	YALI1_D11159g
OG0003880	YALI0_D11484g	YALI1_D14333g
OG0003881	YALI0_F14949g	YALI1_F19938g
OG0003882	YALI0_B06985g	YALI1_B09072g
OG0003883	YALI0_D19910g	YALI1_D25216g
OG0003884	YALI0_B12474g	YALI1_B16419g
OG0003885	YALI0_B02376g	YALI1_B03719g
OG0003886	YALI0_B05874g	YALI1_B07915g
OG0003887	YALI0_B23254g	YALI1_B30162g
OG0003888	YALI0_D26323g	YALI1_D34840g
OG0003889	YALI0_F29975g	YALI1_F37498g
OG0003890	YALI0_F19580g	YALI1_F26012g
OG0003891	YALI0_F28017g	YALI1_F35690g
OG0003892	YALI0_D02299g	YALI1_D02682g
OG0003893	YALI0_E10637g	YALI1_E13514g
OG0003894	YALI0_D03784g	YALI1_D04789g
OG0003895	YALI0_F00858g	YALI1_F01346g
OG0003896	YALI0_F26917g	YALI1_F34281g
OG0003897	YALI0_D14322g	YALI1_D17482g
OG0003898	YALI0_F04906g	YALI1_F07510g
OG0003899	YALI0_B10153g	YALI1_B13699g
OG0003900	YALI0_A19052g	YALI1_A19989g
OG0003901	YALI0_B16720g	YALI1_B21787g
OG0003902	YALI0_B06006g	YALI1_B08123g
OG0003903	YALI0_D20064g	YALI1_D25359g
OG0003904	YALI0_A18227g	YALI1_A18622g
OG0003905	YALI0_A01452g	YALI1_A01864g
OG0003906	YALI0_D18271g	YALI1_D22834g
OG0003907	YALI0_E01892g	YALI1_E02413g
OG0003908	YALI0_B13662g	YALI1_B18190g
