genes	orthology
KMXK_0H00740	GroupI
KMXK_0C02100	GroupI
KMXK_0A07440	GroupI
KMXK_0H01350	GroupI
KMXK_0G01990	GroupI
KMXK_0A06740	GroupI
KMXK_0E04100	GroupI
KMXK_0F00580	GroupI
KMXK_0F00850	GroupI
KMXK_0C04380	GroupI
KMXK_0F01580	GroupI
KMXK_0F01140	GroupI
KMXK_0D04100	GroupI
KMXK_0D04610	GroupI
KMXK_0C00500	GroupI
KMXK_0F03680	GroupI
KMXK_0A02660	GroupI
KMXK_0B01880	GroupI
KMXK_0A03280	GroupI
KMXK_0A01150	GroupI
KMXK_0D04800	GroupI
KMXK_0D05120	GroupI
KMXK_0H00510	GroupI
KMXK_0C00130	GroupI
KMXK_0A02650	GroupI
KMXK_0E06180	GroupI
KMXK_0B00490	GroupI
KMXK_0D03740	GroupI
KMXK_0F03710	GroupI
KMXK_0F01920	GroupI
KMXK_0C00490	GroupI
KMXK_0E01950	GroupI
KMXK_0G02870	GroupI
KMXK_0D00500	GroupI
KMXK_0F04440	GroupI
KMXK_0H00640	GroupI
KMXK_0B06690	GroupI
KMXK_0F04120	GroupI
KMXK_0E00660	GroupI
KMXK_0C07110	GroupI
KMXK_0A01730	GroupI
KMXK_0D04850	GroupI
KMXK_0C06110	GroupI
KMXK_0A02100	GroupI
KMXK_0B07480	GroupI
KMXK_0B05960	GroupI
KMXK_0B04820	GroupI
KMXK_0B06980	GroupI
KMXK_0G04010	GroupI
KMXK_0C05780	GroupI
KMXK_0A03570	GroupI
KMXK_0E04810	GroupI
KMXK_0F03260	GroupI
KMXK_0C02560	GroupI
KMXK_0E04350	GroupI
KMXK_0H01140	GroupI
KMXK_0D02790	GroupI
KMXK_0E05280	GroupI
KMXK_0H02350	GroupI
KMXK_0G03770	GroupI
KMXK_0D03120	GroupI
KMXK_0G01070	GroupI
KMXK_0C07040	GroupI
KMXK_0E01360	GroupI
KMXK_0A01840	GroupI
KMXK_0D03770	GroupI
KMXK_0G00650	GroupI
KMXK_0A01460	GroupI
KMXK_0B05820	GroupI
KMXK_0B06370	GroupI
KMXK_0B01860	GroupI
KMXK_0D00510	GroupI
KMXK_0H03370	GroupI
KMXK_0G03940	GroupI
KMXK_0C04900	GroupI
KMXK_0E03870	GroupI
KMXK_0C06570	GroupI
KMXK_0D03490	GroupI
KMXK_0F02710	GroupI
KMXK_0C07180	GroupI
KMXK_0F00800	GroupI
KMXK_0F05260	GroupI
KMXK_0C04030	GroupI
KMXK_0B07240	GroupI
KMXK_0G01430	GroupI
KMXK_0A07620	GroupI
KMXK_0F03340	GroupI
KMXK_0C04660	GroupI
KMXK_0D01440	GroupI
KMXK_0D04120	GroupI
KMXK_0D02850	GroupI
KMXK_0C03850	GroupI
KMXK_0H02160	GroupI
KMXK_0C01300	GroupI
KMXK_0B03300	GroupI
KMXK_0D01100	GroupI
KMXK_0D00670	GroupI
KMXK_0H01560	GroupI
KMXK_0C06790	GroupI
KMXK_0E01250	GroupI
KMXK_0E01260	GroupI
KMXK_0B00800	GroupI
KMXK_0C05590	GroupI
KMXK_0A06640	GroupI
KMXK_0D00140	GroupI
KMXK_0C01620	GroupI
KMXK_0A04290	GroupI
KMXK_0H02080	GroupI
KMXK_0D02510	GroupI
KMXK_0C05940	GroupI
KMXK_0G00620	GroupI
KMXK_0A02170	GroupI
KMXK_0C04600	GroupI
KMXK_0E00840	GroupI
KMXK_0A05570	GroupI
KMXK_0C01640	GroupI
KMXK_0E02200	GroupI
KMXK_0F01080	GroupI
KMXK_0D04630	GroupI
KMXK_0F01210	GroupI
KMXK_0C05470	GroupI
KMXK_0B01480	GroupI
KMXK_0C00470	GroupI
KMXK_0C05160	GroupI
KMXK_0A02480	GroupI
KMXK_0H02010	GroupI
KMXK_0H00490	GroupI
KMXK_0A03560	GroupI
KMXK_0F01650	GroupI
KMXK_0D02230	GroupI
KMXK_0B02790	GroupI
KMXK_0H01630	GroupI
KMXK_0B04990	GroupI
KMXK_0B08000	GroupI
KMXK_0C02030	GroupI
KMXK_0D04490	GroupI
KMXK_0B04240	GroupI
KMXK_0E04930	GroupI
KMXK_0D02620	GroupI
KMXK_0D04520	GroupI
KMXK_0E00510	GroupI
KMXK_0E02440	GroupI
KMXK_0E04430	GroupI
KMXK_0D06510	GroupI
KMXK_0A08130	GroupI
KMXK_0F04220	GroupI
KMXK_0D01680	GroupI
KMXK_0C01780	GroupI
KMXK_0A00410	GroupI
KMXK_0D01210	GroupI
KMXK_0D04880	GroupI
KMXK_0E01270	GroupI
KMXK_0D05100	GroupI
KMXK_0A05790	GroupI
KMXK_0E03610	GroupI
KMXK_0F02360	GroupI
KMXK_0B04920	GroupI
KMXK_0H01480	GroupI
KMXK_0F03450	GroupI
KMXK_0D00260	GroupI
KMXK_0D00430	GroupI
KMXK_0B07940	GroupI
KMXK_0E03780	GroupI
KMXK_0G02580	GroupI
KMXK_0E03890	GroupI
KMXK_0G02270	GroupI
KMXK_0D00240	GroupI
KMXK_0B00640	GroupI
KMXK_0B07150	GroupI
KMXK_0D03380	GroupI
KMXK_0D03670	GroupI
KMXK_0C03710	GroupI
KMXK_0B04260	GroupI
KMXK_0F04850	GroupI
KMXK_0F05340	GroupI
KMXK_0F01330	GroupI
KMXK_0A07550	GroupI
KMXK_0C04640	GroupI
KMXK_0C04180	GroupI
KMXK_0H02800	GroupI
KMXK_0B05580	GroupI
KMXK_0A07380	GroupI
KMXK_0B05570	GroupI
KMXK_0G03810	GroupI
KMXK_0A01190	GroupI
KMXK_0A07450	GroupI
KMXK_0E01620	GroupI
KMXK_0C04980	GroupI
KMXK_0G04050	GroupI
KMXK_0B04080	GroupI
KMXK_0E05390	GroupI
KMXK_0F05770	GroupI
KMXK_0C00630	GroupI
KMXK_0F03520	GroupI
KMXK_0B07730	GroupI
KMXK_0F04050	GroupI
KMXK_0H02390	GroupI
KMXK_0E03200	GroupI
KMXK_0D00780	GroupI
KMXK_0G03830	GroupI
KMXK_0A03710	GroupI
KMXK_0A01060	GroupI
KMXK_0D03060	GroupI
KMXK_0H03000	GroupI
KMXK_0A03340	GroupI
KMXK_0D00390	GroupI
KMXK_0H02480	GroupI
KMXK_0B03790	GroupI
KMXK_0H01890	GroupI
KMXK_0E06250	GroupI
KMXK_0C02010	GroupI
KMXK_0F03510	GroupI
KMXK_0D04200	GroupI
KMXK_0B04500	GroupI
KMXK_0C01710	GroupI
KMXK_0C05910	GroupI
KMXK_0F03400	GroupI
KMXK_0C01360	GroupI
KMXK_0A03940	GroupI
KMXK_0G01350	GroupI
KMXK_0F02620	GroupI
KMXK_0A05520	GroupI
KMXK_0A00790	GroupI
KMXK_0A05030	GroupI
KMXK_0G00490	GroupI
KMXK_0F02140	GroupI
KMXK_0E02460	GroupI
KMXK_0G00300	GroupI
KMXK_0H04210	GroupI
KMXK_0E05740	GroupI
KMXK_0C04700	GroupI
KMXK_0D06090	GroupI
KMXK_0E04040	GroupI
KMXK_0E03300	GroupI
KMXK_0F05120	GroupI
KMXK_0D02120	GroupI
KMXK_0D01120	GroupI
KMXK_0C01930	GroupI
KMXK_0H01940	GroupI
KMXK_0B02650	GroupI
KMXK_0C06600	GroupI
KMXK_0A05360	GroupI
KMXK_0B05010	GroupI
KMXK_0E03910	GroupI
KMXK_0C00550	GroupI
KMXK_0H00540	GroupI
KMXK_0A04040	GroupI
KMXK_0F01400	GroupI
KMXK_0A01680	GroupI
KMXK_0D05740	GroupI
KMXK_0B06790	GroupI
KMXK_0E05550	GroupI
KMXK_0C04340	GroupI
KMXK_0D01500	GroupI
KMXK_0G04220	GroupI
KMXK_0H02710	GroupI
KMXK_0B01190	GroupI
KMXK_0A05240	GroupI
KMXK_0E00980	GroupI
KMXK_0B07140	GroupI
KMXK_0C02590	GroupI
KMXK_0H04070	GroupI
KMXK_0H00410	GroupI
KMXK_0E00440	GroupI
KMXK_0A08030	GroupI
KMXK_0A02290	GroupI
KMXK_0D02160	GroupI
KMXK_0C00740	GroupI
KMXK_0A03060	GroupI
KMXK_0D05610	GroupI
KMXK_0D03230	GroupI
KMXK_0A06480	GroupI
KMXK_0H02820	GroupI
KMXK_0F04060	GroupI
KMXK_0E02950	GroupI
KMXK_0B03880	GroupI
KMXK_0C04890	GroupI
KMXK_0C01310	GroupI
KMXK_0B05070	GroupI
KMXK_0E01470	GroupI
KMXK_0H03380	GroupI
KMXK_0C04590	GroupI
KMXK_0G03660	GroupI
KMXK_0F00880	GroupI
KMXK_0E01800	GroupI
KMXK_0G01550	GroupI
KMXK_0A00540	GroupI
KMXK_0F00680	GroupI
KMXK_0F00790	GroupI
KMXK_0F02370	GroupI
KMXK_0E01130	GroupI
KMXK_0D03520	GroupI
KMXK_0C01200	GroupI
KMXK_0B03350	GroupI
KMXK_0H01390	GroupI
KMXK_0B07610	GroupI
KMXK_0C04680	GroupI
KMXK_0C04650	GroupI
KMXK_0B08270	GroupI
KMXK_0A07370	GroupI
KMXK_0E06090	GroupI
KMXK_0A02240	GroupI
KMXK_0D05150	GroupI
KMXK_0G02240	GroupI
KMXK_0H00380	GroupI
KMXK_0A02000	GroupI
KMXK_0D00380	GroupI
KMXK_0H00370	GroupI
KMXK_0A02400	GroupI
KMXK_0F01640	GroupI
KMXK_0E04090	GroupI
KMXK_0B02850	GroupI
KMXK_0F04580	GroupI
KMXK_0C03970	GroupI
KMXK_0H00230	GroupI
KMXK_0B04850	GroupI
KMXK_0C05840	GroupI
KMXK_0F02050	GroupI
KMXK_0A02090	GroupI
KMXK_0C00400	GroupI
KMXK_0A00440	GroupI
KMXK_0E02160	GroupI
KMXK_0F00510	GroupI
KMXK_0D04750	GroupI
KMXK_0A07330	GroupI
KMXK_0E01220	GroupI
KMXK_0B03550	GroupI
KMXK_0C05610	GroupI
KMXK_0H01590	GroupI
KMXK_0H01220	GroupI
KMXK_0F00550	GroupI
KMXK_0E05450	GroupI
KMXK_0G02550	GroupI
KMXK_0C02360	GroupI
KMXK_0D01030	GroupI
KMXK_0C02860	GroupI
KMXK_0B05720	GroupI
KMXK_0C00750	GroupI
KMXK_0B02410	GroupI
KMXK_0A01370	GroupI
KMXK_0E01830	GroupI
KMXK_0B06420	GroupI
KMXK_0C02150	GroupI
KMXK_0B00460	GroupI
KMXK_0B07090	GroupI
KMXK_0A05110	GroupI
KMXK_0D01330	GroupI
KMXK_0G01120	GroupI
KMXK_0B04020	GroupI
KMXK_0A06360	GroupI
KMXK_0E00910	GroupI
KMXK_0E03510	GroupI
KMXK_0E04330	GroupI
KMXK_0C01420	GroupI
KMXK_0G03320	GroupI
KMXK_0H02560	GroupI
KMXK_0F04330	GroupI
KMXK_0B08130	GroupI
KMXK_0F02960	GroupI
KMXK_0B07180	GroupI
KMXK_0D04950	GroupI
KMXK_0H04120	GroupI
KMXK_0F04500	GroupI
KMXK_0E03210	GroupI
KMXK_0A03460	GroupI
KMXK_0G00600	GroupI
KMXK_0D00460	GroupI
KMXK_0E01390	GroupI
KMXK_0C02870	GroupI
KMXK_0C06400	GroupI
KMXK_0C00810	GroupI
KMXK_0H02680	GroupI
KMXK_0H03630	GroupI
KMXK_0A01340	GroupI
KMXK_0A04700	GroupI
KMXK_0D06390	GroupI
KMXK_0E01340	GroupI
KMXK_0A06070	GroupI
KMXK_0A01110	GroupI
KMXK_0A00500	GroupI
KMXK_0A03360	GroupI
KMXK_0A05460	GroupI
KMXK_0F01980	GroupI
KMXK_0A03930	GroupI
KMXK_0A06880	GroupI
KMXK_0D02030	GroupI
KMXK_0B04120	GroupI
KMXK_0B04110	GroupI
KMXK_0F01870	GroupI
KMXK_0B00610	GroupI
KMXK_0F05130	GroupI
KMXK_0B03500	GroupI
KMXK_0E01550	GroupI
KMXK_0G00260	GroupI
KMXK_0C03910	GroupI
KMXK_0H01300	GroupI
KMXK_0B01930	GroupI
KMXK_0D00600	GroupI
KMXK_0D05160	GroupI
KMXK_0E00720	GroupI
KMXK_0C07080	GroupI
KMXK_0G01440	GroupI
KMXK_0C02280	GroupI
KMXK_0F05650	GroupI
KMXK_0G02660	GroupI
KMXK_0G03680	GroupI
KMXK_0F01600	GroupI
KMXK_0B01430	GroupI
KMXK_0G02230	GroupI
KMXK_0G00510	GroupI
KMXK_0E04280	GroupI
KMXK_0F01890	GroupI
KMXK_0B07410	GroupI
KMXK_0D04890	GroupI
KMXK_0B06630	GroupI
KMXK_0E00790	GroupI
KMXK_0C02210	GroupI
KMXK_0G02100	GroupI
KMXK_0B03560	GroupI
KMXK_0C05880	GroupI
KMXK_0B03870	GroupI
KMXK_0F02820	GroupI
KMXK_0C04460	GroupI
KMXK_0H01310	GroupI
KMXK_0G00240	GroupI
KMXK_0D03010	GroupI
KMXK_0B04270	GroupI
KMXK_0B00450	GroupI
KMXK_0B06170	GroupI
KMXK_0E02250	GroupI
KMXK_0C00900	GroupI
KMXK_0F03610	GroupI
KMXK_0D03560	GroupI
KMXK_0E05620	GroupI
KMXK_0B06580	GroupI
KMXK_0B04770	GroupI
KMXK_0F01460	GroupI
KMXK_0G02040	GroupI
KMXK_0B03040	GroupI
KMXK_0C07000	GroupI
KMXK_0G03700	GroupI
KMXK_0C05700	GroupI
KMXK_0G02760	GroupI
KMXK_0F05490	GroupI
KMXK_0F03600	GroupI
KMXK_0H02360	GroupI
KMXK_0E01960	GroupI
KMXK_0A01570	GroupI
KMXK_0D01430	GroupI
KMXK_0H01130	GroupI
KMXK_0A00560	GroupI
KMXK_0D03310	GroupI
KMXK_0B06150	GroupI
KMXK_0C05080	GroupI
KMXK_0B00690	GroupI
KMXK_0A05090	GroupI
KMXK_0A03400	GroupI
KMXK_0F00360	GroupI
KMXK_0A05060	GroupI
KMXK_0C05140	GroupI
KMXK_0H01370	GroupI
KMXK_0H03400	GroupI
KMXK_0H01580	GroupI
KMXK_0F01120	GroupI
KMXK_0A03850	GroupI
KMXK_0D06080	GroupI
KMXK_0A05290	GroupI
KMXK_0A06460	GroupI
KMXK_0A02230	GroupI
KMXK_0B08040	GroupI
KMXK_0C03350	GroupI
KMXK_0B07900	GroupI
KMXK_0C00690	GroupI
KMXK_0H03390	GroupI
KMXK_0A04890	GroupI
KMXK_0F00260	GroupI
KMXK_0G04150	GroupI
KMXK_0C01040	GroupI
KMXK_0G03510	GroupI
KMXK_0D03320	GroupI
KMXK_0H03700	GroupI
KMXK_0B03890	GroupI
KMXK_0C05890	GroupI
KMXK_0G04060	GroupI
KMXK_0B04780	GroupI
KMXK_0G00320	GroupI
KMXK_0A05700	GroupI
KMXK_0E02000	GroupI
KMXK_0F05000	GroupI
KMXK_0D06420	GroupI
KMXK_0A06920	GroupI
KMXK_0B04970	GroupI
KMXK_0E03140	GroupI
KMXK_0F02540	GroupI
KMXK_0D05670	GroupI
KMXK_0E04220	GroupI
KMXK_0H00730	GroupI
KMXK_0F05700	GroupI
KMXK_0H04480	GroupI
KMXK_0A05500	GroupI
KMXK_0H01720	GroupI
KMXK_0H04360	GroupI
KMXK_0C01970	GroupI
KMXK_0B06030	GroupI
KMXK_0E02720	GroupI
KMXK_0E01140	GroupI
KMXK_0C04770	GroupI
KMXK_0H02610	GroupI
KMXK_0D00270	GroupI
KMXK_0B02230	GroupI
KMXK_0H03160	GroupI
KMXK_0F02780	GroupI
KMXK_0H03310	GroupI
KMXK_0E02840	GroupI
KMXK_0G03050	GroupI
KMXK_0A00450	GroupI
KMXK_0A03690	GroupI
KMXK_0A01070	GroupI
KMXK_0G00460	GroupI
KMXK_0G02620	GroupI
KMXK_0C00620	GroupI
KMXK_0D00410	GroupI
KMXK_0H01240	GroupI
KMXK_0F00210	GroupI
KMXK_0B00290	GroupI
KMXK_0G01480	GroupI
KMXK_0F01510	GroupI
KMXK_0B00430	GroupI
KMXK_0A00630	GroupI
KMXK_0D01570	GroupI
KMXK_0H03960	GroupI
KMXK_0D04540	GroupI
KMXK_0A02440	GroupI
KMXK_0G04120	GroupI
KMXK_0D04140	GroupI
KMXK_0A06190	GroupI
KMXK_0H02000	GroupI
KMXK_0H02690	GroupI
KMXK_0B00250	GroupI
KMXK_0G01790	GroupI
KMXK_0A07610	GroupI
KMXK_0D02470	GroupI
KMXK_0D01960	GroupI
KMXK_0C04750	GroupI
KMXK_0G02960	GroupI
KMXK_0C02130	GroupI
KMXK_0H01120	GroupI
KMXK_0E01970	GroupI
KMXK_0G03820	GroupI
KMXK_0E04410	GroupI
KMXK_0G03240	GroupI
KMXK_0B06780	GroupI
KMXK_0B00510	GroupI
KMXK_0F02210	GroupI
KMXK_0B01560	GroupI
KMXK_0F00780	GroupI
KMXK_0E03860	GroupI
KMXK_0B00270	GroupI
KMXK_0D05830	GroupI
KMXK_0D04070	GroupI
KMXK_0A05890	GroupI
KMXK_0C04960	GroupI
KMXK_0C01170	GroupI
KMXK_0E02470	GroupI
KMXK_0E06260	GroupI
KMXK_0C02290	GroupI
KMXK_0A00340	GroupI
KMXK_0A05560	GroupI
KMXK_0C03600	GroupI
KMXK_0D05760	GroupI
KMXK_0B04810	GroupI
KMXK_0G01610	GroupI
KMXK_0D06430	GroupI
KMXK_0F01780	GroupI
KMXK_0H02110	GroupI
KMXK_0D06520	GroupI
KMXK_0E02760	GroupI
KMXK_0A02580	GroupI
KMXK_0E05440	GroupI
KMXK_0D01310	GroupI
KMXK_0C05900	GroupI
KMXK_0F04700	GroupI
KMXK_0H02990	GroupI
KMXK_0G01060	GroupI
KMXK_0C06560	GroupI
KMXK_0C04570	GroupI
KMXK_0B00970	GroupI
KMXK_0E04210	GroupI
KMXK_0B06940	GroupI
KMXK_0F03170	GroupI
KMXK_0D03070	GroupI
KMXK_0D06330	GroupI
KMXK_0C01750	GroupI
KMXK_0B07540	GroupI
KMXK_0A07160	GroupI
KMXK_0D02110	GroupI
KMXK_0H02100	GroupI
KMXK_0H03990	GroupI
KMXK_0B07160	GroupI
KMXK_0D01670	GroupI
KMXK_0C03020	GroupI
KMXK_0E06040	GroupI
KMXK_0E05640	GroupI
KMXK_0B05790	GroupI
KMXK_0E06240	GroupI
KMXK_0E03290	GroupI
KMXK_0A07520	GroupI
KMXK_0E06140	GroupI
KMXK_0B01600	GroupI
KMXK_0A05370	GroupI
KMXK_0B05670	GroupI
KMXK_0D05650	GroupI
KMXK_0E03850	GroupI
KMXK_0A05280	GroupI
KMXK_0B03250	GroupI
KMXK_0G03420	GroupI
KMXK_0D05620	GroupI
KMXK_0B03660	GroupI
KMXK_0D01070	GroupI
KMXK_0B04570	GroupI
KMXK_0F02500	GroupI
KMXK_0H01990	GroupI
KMXK_0C04040	GroupI
KMXK_0B01210	GroupI
KMXK_0G01970	GroupI
KMXK_0B05780	GroupI
KMXK_0G03530	GroupI
KMXK_0H01600	GroupI
KMXK_0B08250	GroupI
KMXK_0A07800	GroupI
KMXK_0D02140	GroupI
KMXK_0G03890	GroupI
KMXK_0F01800	GroupI
KMXK_0E00490	GroupI
KMXK_0A00350	GroupI
KMXK_0A05740	GroupI
KMXK_0H00610	GroupI
KMXK_0B05100	GroupI
KMXK_0C05860	GroupI
KMXK_0C01990	GroupI
KMXK_0G02340	GroupI
KMXK_0G01950	GroupI
KMXK_0C04020	GroupI
KMXK_0B02920	GroupI
KMXK_0F01770	GroupI
KMXK_0H04220	GroupI
KMXK_0F01010	GroupI
KMXK_0A05100	GroupI
KMXK_0F02330	GroupI
KMXK_0F03220	GroupI
KMXK_0C06450	GroupI
KMXK_0E04180	GroupI
KMXK_0D03590	GroupI
KMXK_0D04980	GroupI
KMXK_0E01660	GroupI
KMXK_0C03690	GroupI
KMXK_0C01910	GroupI
KMXK_0E02370	GroupI
KMXK_0A06490	GroupI
KMXK_0F05560	GroupI
KMXK_0D05780	GroupI
KMXK_0E05780	GroupI
KMXK_0B06220	GroupI
KMXK_0A01320	GroupI
KMXK_0F04660	GroupI
KMXK_0D06180	GroupI
KMXK_0G02830	GroupI
KMXK_0F05520	GroupI
KMXK_0A07590	GroupI
KMXK_0H02830	GroupI
KMXK_0C03790	GroupI
KMXK_0F01740	GroupI
KMXK_0D01490	GroupI
KMXK_0B03150	GroupI
KMXK_0C05950	GroupI
KMXK_0E03590	GroupI
KMXK_0B05160	GroupI
KMXK_0G01670	GroupI
KMXK_0D05660	GroupI
KMXK_0F03420	GroupI
KMXK_0F01630	GroupI
KMXK_0F01110	GroupI
KMXK_0A08250	GroupI
KMXK_0A03270	GroupI
KMXK_0C06140	GroupI
KMXK_0B02150	GroupI
KMXK_0E05400	GroupI
KMXK_0H04150	GroupI
KMXK_0C06580	GroupI
KMXK_0B05760	GroupI
KMXK_0F04710	GroupI
KMXK_0F03650	GroupI
KMXK_0D01530	GroupI
KMXK_0D01370	GroupI
KMXK_0D03660	GroupI
KMXK_0E01890	GroupI
KMXK_0B06270	GroupI
KMXK_0H03670	GroupI
KMXK_0A05610	GroupI
KMXK_0B07980	GroupI
KMXK_0D04620	GroupI
KMXK_0D04440	GroupI
KMXK_0D00770	GroupI
KMXK_0F02890	GroupI
KMXK_0D02050	GroupI
KMXK_0H04450	GroupI
KMXK_0C06990	GroupI
KMXK_0A03070	GroupI
KMXK_0F05140	GroupI
KMXK_0G03030	GroupI
KMXK_0D01180	GroupI
KMXK_0A02640	GroupI
KMXK_0B07350	GroupI
KMXK_0F00410	GroupI
KMXK_0F04040	GroupI
KMXK_0B04000	GroupI
KMXK_0G03860	GroupI
KMXK_0C02990	GroupI
KMXK_0H03830	GroupI
KMXK_0C00510	GroupI
KMXK_0A07200	GroupI
KMXK_0C04370	GroupI
KMXK_0B07460	GroupI
KMXK_0F02000	GroupI
KMXK_0E03800	GroupI
KMXK_0E02240	GroupI
KMXK_0E03230	GroupI
KMXK_0C00930	GroupI
KMXK_0A03450	GroupI
KMXK_0B06590	GroupI
KMXK_0C03440	GroupI
KMXK_0D03580	GroupI
KMXK_0G02650	GroupI
KMXK_0D06000	GroupI
KMXK_0D01690	GroupI
KMXK_0H01410	GroupI
KMXK_0A00950	GroupI
KMXK_0F04180	GroupI
KMXK_0H02450	GroupI
KMXK_0E04690	GroupI
KMXK_0B02040	GroupI
KMXK_0F05690	GroupI
KMXK_0D04970	GroupI
KMXK_0A02510	GroupI
KMXK_0A01480	GroupI
KMXK_0G02600	GroupI
KMXK_0D04940	GroupI
KMXK_0A07510	GroupI
KMXK_0G04030	GroupI
KMXK_0D03910	GroupI
KMXK_0F00140	GroupI
KMXK_0E02530	GroupI
KMXK_0B02940	GroupI
KMXK_0G03840	GroupI
KMXK_0F02680	GroupI
KMXK_0A06860	GroupI
KMXK_0E05710	GroupI
KMXK_0F04110	GroupI
KMXK_0D02640	GroupI
KMXK_0G03110	GroupI
KMXK_0D05480	GroupI
KMXK_0H03270	GroupI
KMXK_0C06440	GroupI
KMXK_0C02380	GroupI
KMXK_0D00400	GroupI
KMXK_0B06250	GroupI
KMXK_0D03280	GroupI
KMXK_0C00350	GroupI
KMXK_0F01060	GroupI
KMXK_0F01950	GroupI
KMXK_0B04420	GroupI
KMXK_0H04350	GroupI
KMXK_0D02300	GroupI
KMXK_0C02690	GroupI
KMXK_0G02930	GroupI
KMXK_0B08110	GroupI
KMXK_0F03140	GroupI
KMXK_0B03000	GroupI
KMXK_0C06510	GroupI
KMXK_0D00370	GroupI
KMXK_0C01610	GroupI
KMXK_0D05370	GroupI
KMXK_0E03960	GroupI
KMXK_0D01400	GroupI
KMXK_0C04270	GroupI
KMXK_0E00420	GroupI
KMXK_0D02200	GroupI
KMXK_0A01500	GroupI
KMXK_0D05420	GroupI
KMXK_0C02910	GroupI
KMXK_0G03000	GroupI
KMXK_0G00940	GroupI
KMXK_0A07750	GroupI
KMXK_0C02260	GroupI
KMXK_0B07590	GroupI
KMXK_0H01360	GroupI
KMXK_0E01730	GroupI
KMXK_0A08140	GroupI
KMXK_0H01330	GroupI
KMXK_0G01800	GroupI
KMXK_0A03100	GroupI
KMXK_0H01210	GroupI
KMXK_0D01910	GroupI
KMXK_0H00150	GroupI
KMXK_0A08270	GroupI
KMXK_0A05270	GroupI
KMXK_0C06550	GroupI
KMXK_0C07140	GroupI
KMXK_0E01180	GroupI
KMXK_0F02830	GroupI
KMXK_0F02460	GroupI
KMXK_0D04340	GroupI
KMXK_0E05630	GroupI
KMXK_0E05820	GroupI
KMXK_0B03170	GroupI
KMXK_0C02270	GroupI
KMXK_0C06590	GroupI
KMXK_0H04390	GroupI
KMXK_0B05140	GroupI
KMXK_0E01350	GroupI
KMXK_0C04840	GroupI
KMXK_0C03900	GroupI
KMXK_0H00720	GroupI
KMXK_0C04760	GroupI
KMXK_0A00940	GroupI
KMXK_0G02520	GroupI
KMXK_0A06040	GroupI
KMXK_0H01280	GroupI
KMXK_0A05820	GroupI
KMXK_0A00610	GroupI
KMXK_0A04740	GroupI
KMXK_0B05900	GroupI
KMXK_0A01580	GroupI
KMXK_0B06800	GroupI
KMXK_0G01920	GroupI
KMXK_0D03090	GroupI
KMXK_0A03630	GroupI
KMXK_0E05530	GroupI
KMXK_0D03800	GroupI
KMXK_0B03740	GroupI
KMXK_0F02920	GroupI
KMXK_0H03820	GroupI
KMXK_0C05440	GroupI
KMXK_0C00530	GroupI
KMXK_0D04760	GroupI
KMXK_0A05130	GroupI
KMXK_0A08190	GroupI
KMXK_0C04630	GroupI
KMXK_0F04370	GroupI
KMXK_0C07330	GroupI
KMXK_0E03830	GroupI
KMXK_0E01700	GroupI
KMXK_0D01020	GroupI
KMXK_0A01650	GroupI
KMXK_0E05690	GroupI
KMXK_0C04290	GroupI
KMXK_0B00480	GroupI
KMXK_0G01780	GroupI
KMXK_0F03880	GroupI
KMXK_0C03290	GroupI
KMXK_0E00750	GroupI
KMXK_0B07170	GroupI
KMXK_0F03280	GroupI
KMXK_0B07680	GroupI
KMXK_0A07730	GroupI
KMXK_0C01920	GroupI
KMXK_0F00560	GroupI
KMXK_0D05380	GroupI
KMXK_0A02670	GroupI
KMXK_0F03960	GroupI
KMXK_0H02280	GroupI
KMXK_0D01480	GroupI
KMXK_0H02500	GroupI
KMXK_0B05380	GroupI
KMXK_0C03230	GroupI
KMXK_0F03100	GroupI
KMXK_0B06760	GroupI
KMXK_0C02780	GroupI
KMXK_0H00790	GroupI
KMXK_0B00440	GroupI
KMXK_0C01860	GroupI
KMXK_0F05090	GroupI
KMXK_0H04100	GroupI
KMXK_0A07280	GroupI
KMXK_0D00490	GroupI
KMXK_0E01820	GroupI
KMXK_0A03590	GroupI
KMXK_0C07210	GroupI
KMXK_0G01200	GroupI
KMXK_0H02720	GroupI
KMXK_0C07020	GroupI
KMXK_0D03340	GroupI
KMXK_0E04680	GroupI
KMXK_0A07500	GroupI
KMXK_0B08430	GroupI
KMXK_0A07670	GroupI
KMXK_0C05350	GroupI
KMXK_0D04700	GroupI
KMXK_0B05150	GroupI
KMXK_0E06110	GroupI
KMXK_0C00310	GroupI
KMXK_0B07080	GroupI
KMXK_0F04970	GroupI
KMXK_0H00940	GroupI
KMXK_0B01260	GroupI
KMXK_0C01180	GroupI
KMXK_0C04420	GroupI
KMXK_0E03220	GroupI
KMXK_0C02940	GroupI
KMXK_0A06660	GroupI
KMXK_0G00340	GroupI
KMXK_0C06480	GroupI
KMXK_0E03400	GroupI
KMXK_0B05420	GroupI
KMXK_0C06700	GroupI
KMXK_0D00300	GroupI
KMXK_0G04040	GroupI
KMXK_0F02130	GroupI
KMXK_0D03990	GroupI
KMXK_0C02540	GroupI
KMXK_0D03690	GroupI
KMXK_0B07640	GroupI
KMXK_0E04610	GroupI
KMXK_0A08000	GroupI
KMXK_0B05860	GroupI
KMXK_0C02090	GroupI
KMXK_0A00490	GroupI
KMXK_0A00640	GroupI
KMXK_0C05310	GroupI
KMXK_0D02720	GroupI
KMXK_0H02130	GroupI
KMXK_0A01700	GroupI
