genes	orthology
YALI1_C09667g	GroupI
YALI1_C26106g	GroupI
YALI1_C17700g	GroupI
YALI1_B24936g	GroupI
YALI1_E05261g	GroupI
YALI1_C03842g	GroupI
YALI1_D10007g	GroupI
YALI1_D05414g	GroupI
YALI1_B04637g	GroupI
YALI1_F06578g	GroupI
YALI1_F15905g	GroupI
YALI1_F13023g	GroupI
YALI1_F05253g	GroupI
YALI1_E14469g	GroupI
YALI1_C21789g	GroupI
YALI1_A06594g	GroupI
YALI1_A12356g	GroupI
YALI1_C14931g	GroupI
YALI1_F12578g	GroupI
YALI1_D11937g	GroupI
YALI1_D19187g	GroupI
YALI1_D05286g	GroupI
YALI1_D13124g	GroupI
YALI1_A07768g	GroupI
YALI1_F26367g	GroupI
YALI1_C10990g	GroupI
YALI1_D32268g	GroupI
YALI1_C28228g	GroupI
YALI1_C29261g	GroupI
YALI1_E35305g	GroupI
YALI1_E01033g	GroupI
YALI1_E17201g	GroupI
YALI1_D00848g	GroupI
YALI1_D08317g	GroupI
YALI1_D27385g	GroupI
YALI1_E36887g	GroupI
YALI1_E26525g	GroupI
YALI1_E19314g	GroupI
YALI1_E07019g	GroupI
YALI1_B11131g	GroupI
YALI1_F34281g	GroupI
YALI1_B22259g	GroupI
YALI1_A21919g	GroupI
YALI1_B29243g	GroupI
YALI1_B07331g	GroupI
YALI1_B11715g	GroupI
YALI1_B29227g	GroupI
YALI1_E03789g	GroupI
YALI1_B12101g	GroupI
YALI1_C20023g	GroupI
YALI1_E05309g	GroupI
YALI1_F02074g	GroupI
YALI1_B17724g	GroupI
YALI1_C12941g	GroupI
YALI1_B10607g	GroupI
YALI1_A01864g	GroupI
YALI1_C20078g	GroupI
YALI1_B15440g	GroupI
YALI1_B28789g	GroupI
YALI1_B25087g	GroupI
YALI1_F34521g	GroupI
YALI1_E12614g	GroupI
YALI1_A02096g	GroupI
YALI1_A07538g	GroupI
YALI1_E27731g	GroupI
YALI1_F12312g	GroupI
YALI1_D30705g	GroupI
YALI1_C31047g	GroupI
YALI1_E02678g	GroupI
YALI1_E24028g	GroupI
YALI1_F15038g	GroupI
YALI1_D27324g	GroupI
YALI1_D34106g	GroupI
YALI1_B01428g	GroupI
YALI1_E01689g	GroupI
YALI1_F30841g	GroupI
YALI1_D32958g	GroupI
YALI1_F07246g	GroupI
YALI1_E28648g	GroupI
YALI1_E32512g	GroupI
YALI1_F16158g	GroupI
YALI1_E11215g	GroupI
YALI1_F02481g	GroupI
YALI1_E20070g	GroupI
YALI1_F02545g	GroupI
YALI1_D33307g	GroupI
YALI1_D31402g	GroupI
YALI1_E20229g	GroupI
YALI1_D22759g	GroupI
YALI1_C30936g	GroupI
YALI1_C23040g	GroupI
YALI1_D13976g	GroupI
YALI1_F36492g	GroupI
YALI1_E01947g	GroupI
YALI1_E01778g	GroupI
YALI1_D21173g	GroupI
YALI1_F19853g	GroupI
YALI1_F16717g	GroupI
YALI1_E20569g	GroupI
YALI1_C32106g	GroupI
YALI1_F09846g	GroupI
YALI1_A18196g	GroupI
YALI1_C27996g	GroupI
YALI1_E36036g	GroupI
YALI1_E00680g	GroupI
YALI1_F05574g	GroupI
YALI1_B21816g	GroupI
YALI1_D35718g	GroupI
YALI1_F31416g	GroupI
YALI1_C05204g	GroupI
YALI1_B12443g	GroupI
YALI1_F39022g	GroupI
YALI1_E03723g	GroupI
YALI1_F26186g	GroupI
YALI1_A02568g	GroupI
YALI1_E22159g	GroupI
YALI1_E31050g	GroupI
YALI1_F36415g	GroupI
YALI1_F03573g	GroupI
YALI1_E01193g	GroupI
YALI1_E20453g	GroupI
YALI1_E16900g	GroupI
YALI1_A03170g	GroupI
YALI1_C06071g	GroupI
YALI1_F28031g	GroupI
YALI1_C07481g	GroupI
YALI1_F09051g	GroupI
YALI1_A07201g	GroupI
YALI1_D11177g	GroupI
YALI1_E23749g	GroupI
YALI1_E36140g	GroupI
YALI1_B13915g	GroupI
YALI1_B16922g	GroupI
YALI1_C07948g	GroupI
YALI1_D29768g	GroupI
YALI1_A20398g	GroupI
YALI1_D25968g	GroupI
YALI1_F26574g	GroupI
YALI1_F19153g	GroupI
YALI1_C09639g	GroupI
YALI1_B06447g	GroupI
YALI1_F18357g	GroupI
YALI1_D32316g	GroupI
YALI1_F08111g	GroupI
YALI1_F21567g	GroupI
YALI1_A18897g	GroupI
YALI1_A03153g	GroupI
YALI1_A06721g	GroupI
YALI1_F16915g	GroupI
YALI1_B02496g	GroupI
YALI1_F01172g	GroupI
YALI1_B28430g	GroupI
YALI1_B14492g	GroupI
YALI1_E14698g	GroupI
YALI1_F17549g	GroupI
YALI1_D19058g	GroupI
YALI1_F02434g	GroupI
YALI1_F09017g	GroupI
YALI1_E06484g	GroupI
YALI1_B24758g	GroupI
YALI1_F17912g	GroupI
YALI1_B26271g	GroupI
YALI1_E10358g	GroupI
YALI1_A14568g	GroupI
YALI1_F19216g	GroupI
YALI1_C13689g	GroupI
YALI1_E10836g	GroupI
YALI1_B15380g	GroupI
YALI1_E36116g	GroupI
YALI1_E22613g	GroupI
YALI1_E24360g	GroupI
YALI1_E00872g	GroupI
YALI1_E35843g	GroupI
YALI1_B27637g	GroupI
YALI1_A05210g	GroupI
YALI1_E41325g	GroupI
YALI1_A12437g	GroupI
YALI1_D00951g	GroupI
YALI1_A06591g	GroupI
YALI1_D35911g	GroupI
YALI1_E04437g	GroupI
YALI1_B12337g	GroupI
YALI1_C24730g	GroupI
YALI1_D19338g	GroupI
YALI1_C26222g	GroupI
YALI1_A18660g	GroupI
YALI1_B02767g	GroupI
YALI1_A10672g	GroupI
YALI1_E20766g	GroupI
YALI1_B10990g	GroupI
YALI1_F34556g	GroupI
YALI1_A20611g	GroupI
YALI1_E04143g	GroupI
YALI1_B17968g	GroupI
YALI1_F07990g	GroupI
YALI1_F08146g	GroupI
YALI1_E26181g	GroupI
YALI1_C01576g	GroupI
YALI1_F02299g	GroupI
YALI1_E24567g	GroupI
YALI1_F02655g	GroupI
YALI1_A04893g	GroupI
YALI1_E03510g	GroupI
YALI1_F25556g	GroupI
YALI1_C30086g	GroupI
YALI1_A02728g	GroupI
YALI1_F31672g	GroupI
YALI1_B28499g	GroupI
YALI1_D04910g	GroupI
YALI1_C11862g	GroupI
YALI1_F26654g	GroupI
YALI1_F31687g	GroupI
YALI1_B03041g	GroupI
YALI1_F30852g	GroupI
YALI1_C21722g	GroupI
YALI1_B00829g	GroupI
YALI1_C23075g	GroupI
YALI1_F37828g	GroupI
YALI1_D10226g	GroupI
YALI1_A03351g	GroupI
YALI1_D25104g	GroupI
YALI1_E08198g	GroupI
YALI1_B08851g	GroupI
YALI1_D26759g	GroupI
YALI1_B27404g	GroupI
YALI1_E07535g	GroupI
YALI1_E18258g	GroupI
YALI1_A03396g	GroupI
YALI1_F32120g	GroupI
YALI1_B14064g	GroupI
YALI1_C20396g	GroupI
YALI1_B27689g	GroupI
YALI1_B18190g	GroupI
YALI1_E21282g	GroupI
YALI1_D04055g	GroupI
YALI1_C21448g	GroupI
YALI1_C10806g	GroupI
YALI1_E34513g	GroupI
YALI1_C13973g	GroupI
YALI1_B22088g	GroupI
YALI1_D20257g	GroupI
YALI1_F21647g	GroupI
YALI1_F39261g	GroupI
YALI1_D10768g	GroupI
YALI1_D09667g	GroupI
YALI1_D15696g	GroupI
YALI1_D02990g	GroupI
YALI1_A04576g	GroupI
YALI1_D03488g	GroupI
YALI1_D22691g	GroupI
YALI1_A20995g	GroupI
YALI1_B02672g	GroupI
YALI1_C29447g	GroupI
YALI1_E02413g	GroupI
YALI1_E28107g	GroupI
YALI1_D06302g	GroupI
YALI1_E33570g	GroupI
YALI1_D05343g	GroupI
YALI1_A15349g	GroupI
YALI1_D29237g	GroupI
YALI1_F17788g	GroupI
YALI1_F32554g	GroupI
YALI1_F29911g	GroupI
YALI1_D13574g	GroupI
YALI1_C28621g	GroupI
YALI1_D24375g	GroupI
YALI1_E21552g	GroupI
YALI1_C03874g	GroupI
YALI1_E39433g	GroupI
YALI1_E13082g	GroupI
YALI1_E26892g	GroupI
YALI1_F32744g	GroupI
YALI1_F04001g	GroupI
YALI1_F20943g	GroupI
YALI1_B02228g	GroupI
YALI1_F23270g	GroupI
YALI1_C25336g	GroupI
YALI1_B08214g	GroupI
YALI1_E31154g	GroupI
YALI1_B29941g	GroupI
YALI1_E09672g	GroupI
YALI1_B26984g	GroupI
YALI1_F35329g	GroupI
YALI1_B07852g	GroupI
YALI1_F24099g	GroupI
YALI1_D04447g	GroupI
YALI1_E31865g	GroupI
YALI1_E25364g	GroupI
YALI1_D11633g	GroupI
YALI1_F08544g	GroupI
YALI1_F14136g	GroupI
YALI1_A05254g	GroupI
YALI1_B11759g	GroupI
YALI1_E21983g	GroupI
YALI1_D13126g	GroupI
YALI1_F03120g	GroupI
YALI1_E01649g	GroupI
YALI1_C04720g	GroupI
YALI1_E19483g	GroupI
YALI1_C15465g	GroupI
YALI1_E02317g	GroupI
YALI1_F07318g	GroupI
YALI1_F39001g	GroupI
YALI1_D11151g	GroupI
YALI1_D18770g	GroupI
YALI1_D00703g	GroupI
YALI1_D16206g	GroupI
YALI1_C07638g	GroupI
YALI1_C16621g	GroupI
YALI1_D16144g	GroupI
YALI1_F35753g	GroupI
YALI1_D11722g	GroupI
YALI1_C12333g	GroupI
YALI1_D14893g	GroupI
YALI1_F19106g	GroupI
YALI1_F39108g	GroupI
YALI1_B13586g	GroupI
YALI1_F10713g	GroupI
YALI1_E33024g	GroupI
YALI1_C05636g	GroupI
YALI1_B13137g	GroupI
YALI1_E38178g	GroupI
YALI1_D05270g	GroupI
YALI1_F23109g	GroupI
YALI1_D16864g	GroupI
YALI1_B01698g	GroupI
YALI1_E12703g	GroupI
YALI1_F11493g	GroupI
YALI1_F11605g	GroupI
YALI1_B30214g	GroupI
YALI1_F39128g	GroupI
YALI1_B25136g	GroupI
YALI1_D32424g	GroupI
YALI1_A12411g	GroupI
YALI1_B28053g	GroupI
YALI1_B18572g	GroupI
YALI1_F27141g	GroupI
YALI1_D02804g	GroupI
YALI1_D21076g	GroupI
YALI1_E41315g	GroupI
YALI1_B14236g	GroupI
YALI1_F14712g	GroupI
YALI1_E06882g	GroupI
YALI1_B20802g	GroupI
YALI1_F19192g	GroupI
YALI1_A12403g	GroupI
YALI1_D30922g	GroupI
YALI1_E32664g	GroupI
YALI1_B04779g	GroupI
YALI1_A12225g	GroupI
YALI1_B23237g	GroupI
YALI1_F11093g	GroupI
YALI1_A14287g	GroupI
YALI1_C23926g	GroupI
YALI1_B04433g	GroupI
YALI1_A09593g	GroupI
YALI1_C02402g	GroupI
YALI1_E23988g	GroupI
YALI1_D35575g	GroupI
YALI1_D04969g	GroupI
YALI1_F33861g	GroupI
YALI1_D17370g	GroupI
YALI1_E18961g	GroupI
YALI1_D20662g	GroupI
YALI1_C29618g	GroupI
YALI1_F13446g	GroupI
YALI1_A05571g	GroupI
YALI1_D07162g	GroupI
YALI1_D17268g	GroupI
YALI1_D02781g	GroupI
YALI1_F29483g	GroupI
YALI1_E31351g	GroupI
YALI1_B19388g	GroupI
YALI1_C30287g	GroupI
YALI1_D29335g	GroupI
YALI1_B01839g	GroupI
YALI1_C33098g	GroupI
YALI1_A03757g	GroupI
YALI1_C06770g	GroupI
YALI1_F13001g	GroupI
YALI1_F10731g	GroupI
YALI1_E04023g	GroupI
YALI1_D01967g	GroupI
YALI1_B22015g	GroupI
YALI1_E13287g	GroupI
YALI1_A04119g	GroupI
YALI1_F27041g	GroupI
YALI1_C08702g	GroupI
YALI1_C10730g	GroupI
YALI1_D12909g	GroupI
YALI1_E38706g	GroupI
YALI1_A22157g	GroupI
YALI1_F28015g	GroupI
YALI1_E14644g	GroupI
YALI1_F27692g	GroupI
YALI1_E15144g	GroupI
YALI1_A02499g	GroupI
YALI1_B07652g	GroupI
YALI1_C18948t	GroupI
YALI1_C09773g	GroupI
YALI1_E37387g	GroupI
YALI1_C08262g	GroupI
YALI1_F16796g	GroupI
YALI1_B15692g	GroupI
YALI1_C05570g	GroupI
YALI1_E16451g	GroupI
YALI1_F35656g	GroupI
YALI1_B20521g	GroupI
YALI1_C22857g	GroupI
YALI1_F04045g	GroupI
YALI1_C32223g	GroupI
YALI1_F13384g	GroupI
YALI1_E37895g	GroupI
YALI1_D10264g	GroupI
YALI1_B04831g	GroupI
YALI1_F12080g	GroupI
YALI1_F27667g	GroupI
YALI1_B25593g	GroupI
YALI1_F31866g	GroupI
YALI1_D16656g	GroupI
YALI1_A06128g	GroupI
YALI1_F21875g	GroupI
YALI1_C01535g	GroupI
YALI1_E30462g	GroupI
YALI1_E35580g	GroupI
YALI1_D09766g	GroupI
YALI1_B12993g	GroupI
YALI1_A21156g	GroupI
YALI1_D28518g	GroupI
YALI1_A05052g	GroupI
YALI1_F13505g	GroupI
YALI1_D13019g	GroupI
YALI1_D33552g	GroupI
YALI1_C24434g	GroupI
YALI1_E37764g	GroupI
YALI1_B16110g	GroupI
YALI1_C30181g	GroupI
YALI1_F30395g	GroupI
YALI1_E21915g	GroupI
YALI1_A12302g	GroupI
YALI1_D30058g	GroupI
YALI1_E03220g	GroupI
YALI1_A21630g	GroupI
YALI1_E02616g	GroupI
YALI1_E25518g	GroupI
YALI1_F33579g	GroupI
YALI1_D14125g	GroupI
YALI1_D27148g	GroupI
YALI1_F26957g	GroupI
YALI1_D12760g	GroupI
YALI1_D21610g	GroupI
YALI1_D20164g	GroupI
YALI1_E14910g	GroupI
YALI1_D17051g	GroupI
YALI1_C15945g	GroupI
YALI1_D35148g	GroupI
YALI1_B19932g	GroupI
YALI1_B13800g	GroupI
YALI1_F27017g	GroupI
YALI1_D22961g	GroupI
YALI1_A07575g	GroupI
YALI1_B01628g	GroupI
YALI1_F27574g	GroupI
YALI1_E02056g	GroupI
YALI1_B06745g	GroupI
YALI1_E02203g	GroupI
YALI1_E30942g	GroupI
YALI1_E17431g	GroupI
YALI1_D23785g	GroupI
YALI1_A19731g	GroupI
YALI1_B09025g	GroupI
YALI1_A00789g	GroupI
YALI1_F16743g	GroupI
YALI1_E03870g	GroupI
YALI1_B19290g	GroupI
YALI1_C08065g	GroupI
YALI1_E02906g	GroupI
YALI1_E05709g	GroupI
YALI1_D27637g	GroupI
YALI1_E08709g	GroupI
YALI1_D02206g	GroupI
YALI1_A10510g	GroupI
YALI1_F25924g	GroupI
YALI1_F28744g	GroupI
YALI1_D09870g	GroupI
YALI1_E28828g	GroupI
YALI1_E30109g	GroupI
YALI1_D29481g	GroupI
YALI1_B17908g	GroupI
YALI1_C17932g	GroupI
YALI1_C20314g	GroupI
YALI1_E06280g	GroupI
YALI1_D10135g	GroupI
YALI1_E31389g	GroupI
YALI1_F25852g	GroupI
YALI1_B11794g	GroupI
YALI1_B18499g	GroupI
YALI1_B20289g	GroupI
YALI1_F17004g	GroupI
YALI1_F23414g	GroupI
YALI1_B20153g	GroupI
YALI1_B25395g	GroupI
YALI1_C16333g	GroupI
YALI1_C28479g	GroupI
YALI1_F17472g	GroupI
YALI1_B24564g	GroupI
YALI1_E25453g	GroupI
YALI1_F37963g	GroupI
YALI1_D06859g	GroupI
YALI1_C14884g	GroupI
YALI1_F38756g	GroupI
YALI1_D23934g	GroupI
YALI1_B15180g	GroupI
YALI1_B11934g	GroupI
YALI1_E05390g	GroupI
YALI1_F14583g	GroupI
YALI1_B19079g	GroupI
YALI1_E23967g	GroupI
YALI1_F35746g	GroupI
YALI1_F25035g	GroupI
YALI1_D12315g	GroupI
YALI1_E02007g	GroupI
YALI1_E33642g	GroupI
YALI1_A20902g	GroupI
YALI1_B29310g	GroupI
YALI1_D27339g	GroupI
YALI1_F28064g	GroupI
YALI1_B09367g	GroupI
YALI1_F08225g	GroupI
YALI1_E11630g	GroupI
YALI1_D26808g	GroupI
YALI1_C30795g	GroupI
YALI1_F13170g	GroupI
YALI1_F04070g	GroupI
YALI1_A10143g	GroupI
YALI1_E27279g	GroupI
YALI1_B26350g	GroupI
YALI1_B21466g	GroupI
YALI1_F14958g	GroupI
YALI1_F32043g	GroupI
YALI1_E22718g	GroupI
YALI1_B19044g	GroupI
YALI1_E02432g	GroupI
YALI1_F03765g	GroupI
YALI1_B18975g	GroupI
YALI1_E11441g	GroupI
YALI1_A09626g	GroupI
YALI1_D30781g	GroupI
YALI1_F15403g	GroupI
YALI1_E28465g	GroupI
YALI1_E33150g	GroupI
YALI1_E16202g	GroupI
YALI1_E16433g	GroupI
YALI1_F15517g	GroupI
YALI1_B20243g	GroupI
YALI1_F37714g	GroupI
YALI1_E37886g	GroupI
YALI1_E35934g	GroupI
YALI1_F11781g	GroupI
YALI1_D13510g	GroupI
YALI1_D08151g	GroupI
YALI1_D14329g	GroupI
YALI1_D25330g	GroupI
YALI1_C06951g	GroupI
YALI1_A21345g	GroupI
YALI1_D02221g	GroupI
YALI1_F09932g	GroupI
YALI1_B08616g	GroupI
YALI1_E18184g	GroupI
YALI1_F07181g	GroupI
YALI1_F21315g	GroupI
YALI1_E20159g	GroupI
YALI1_F22321g	GroupI
YALI1_F24773g	GroupI
YALI1_B06735g	GroupI
YALI1_C06695g	GroupI
YALI1_F17657g	GroupI
YALI1_F01659g	GroupI
YALI1_F16656g	GroupI
YALI1_A01766g	GroupI
YALI1_F33681g	GroupI
YALI1_C29584g	GroupI
YALI1_C23504g	GroupI
YALI1_E19494g	GroupI
YALI1_F38263g	GroupI
YALI1_F36882g	GroupI
YALI1_E34205g	GroupI
YALI1_C21682g	GroupI
YALI1_B24335g	GroupI
YALI1_E18269g	GroupI
YALI1_D19354g	GroupI
YALI1_F24173g	GroupI
YALI1_F12757g	GroupI
YALI1_B05522g	GroupI
YALI1_B20188g	GroupI
YALI1_E27273g	GroupI
YALI1_B28744g	GroupI
YALI1_B29505g	GroupI
YALI1_C21634g	GroupI
YALI1_B27485g	GroupI
YALI1_A19459g	GroupI
YALI1_C26167g	GroupI
YALI1_D15149g	GroupI
YALI1_C06597g	GroupI
YALI1_E31396g	GroupI
YALI1_F28897g	GroupI
YALI1_F25792g	GroupI
YALI1_C28497g	GroupI
YALI1_B29883g	GroupI
YALI1_E39284g	GroupI
YALI1_D05873g	GroupI
YALI1_B08438g	GroupI
YALI1_F29196g	GroupI
YALI1_D33889g	GroupI
YALI1_D35809g	GroupI
YALI1_F25164g	GroupI
YALI1_B19217g	GroupI
YALI1_B15996g	GroupI
YALI1_C31900g	GroupI
YALI1_D14423g	GroupI
YALI1_F33345g	GroupI
YALI1_E40691g	GroupI
YALI1_B11200g	GroupI
YALI1_D16029g	GroupI
YALI1_F30004g	GroupI
YALI1_F35603g	GroupI
YALI1_D18408g	GroupI
YALI1_F20462g	GroupI
YALI1_E41206g	GroupI
YALI1_C20597g	GroupI
YALI1_E08114g	GroupI
YALI1_E01623g	GroupI
YALI1_E15835g	GroupI
YALI1_F17756g	GroupI
YALI1_A07712g	GroupI
YALI1_C01297g	GroupI
YALI1_F34895g	GroupI
YALI1_D34043g	GroupI
YALI1_D30506g	GroupI
YALI1_D07379g	GroupI
YALI1_F39236g	GroupI
YALI1_B26808g	GroupI
YALI1_D24687g	GroupI
YALI1_E34269g	GroupI
YALI1_B19336g	GroupI
YALI1_F33273g	GroupI
YALI1_E32096g	GroupI
YALI1_B17008g	GroupI
YALI1_D05070g	GroupI
YALI1_C31759g	GroupI
YALI1_B19520g	GroupI
YALI1_E16919g	GroupI
YALI1_F22402g	GroupI
YALI1_C05133g	GroupI
YALI1_F30789g	GroupI
YALI1_D19515g	GroupI
YALI1_F27716g	GroupI
YALI1_D12271g	GroupI
YALI1_D06311g	GroupI
YALI1_D01298g	GroupI
YALI1_C18892g	GroupI
YALI1_C02831g	GroupI
YALI1_E18843g	GroupI
YALI1_F15265g	GroupI
YALI1_D34758g	GroupI
YALI1_C06486g	GroupI
YALI1_E02265g	GroupI
YALI1_B18707g	GroupI
YALI1_A08175g	GroupI
YALI1_E41061g	GroupI
YALI1_F38161g	GroupI
YALI1_E02290g	GroupI
YALI1_F31283g	GroupI
YALI1_F00821g	GroupI
YALI1_C02550g	GroupI
YALI1_C25352g	GroupI
YALI1_E34933g	GroupI
YALI1_F05936g	GroupI
YALI1_E39924g	GroupI
YALI1_F04106g	GroupI
YALI1_B07366g	GroupI
YALI1_E04341g	GroupI
YALI1_E03300g	GroupI
YALI1_F11277g	GroupI
YALI1_F24359g	GroupI
YALI1_D20007g	GroupI
YALI1_C04853g	GroupI
YALI1_E03416g	GroupI
YALI1_B15943g	GroupI
YALI1_F04211g	GroupI
YALI1_E36984g	GroupI
YALI1_B21208g	GroupI
YALI1_D29831g	GroupI
YALI1_E28599g	GroupI
YALI1_F34429g	GroupI
YALI1_E01299g	GroupI
YALI1_E28575g	GroupI
YALI1_F08635g	GroupI
YALI1_E02574g	GroupI
YALI1_A18557g	GroupI
YALI1_A01777g	GroupI
YALI1_B14826g	GroupI
YALI1_E27243g	GroupI
YALI1_B16194g	GroupI
YALI1_F06904g	GroupI
YALI1_B24424g	GroupI
YALI1_C25029g	GroupI
YALI1_D25151g	GroupI
YALI1_F34051g	GroupI
YALI1_D14276g	GroupI
YALI1_D35025g	GroupI
YALI1_B02781g	GroupI
YALI1_A02131g	GroupI
YALI1_E09082g	GroupI
YALI1_F12434g	GroupI
YALI1_F29038g	GroupI
YALI1_E15889g	GroupI
YALI1_D00231g	GroupI
YALI1_A17720g	GroupI
YALI1_E34586g	GroupI
YALI1_A21409g	GroupI
YALI1_F19007g	GroupI
YALI1_B11484g	GroupI
YALI1_F15186g	GroupI
YALI1_B12691g	GroupI
YALI1_F06312g	GroupI
YALI1_C23755g	GroupI
YALI1_E30943g	GroupI
YALI1_C01720g	GroupI
YALI1_D16173g	GroupI
YALI1_F16568g	GroupI
YALI1_C21664g	GroupI
YALI1_E04968g	GroupI
YALI1_F32969g	GroupI
YALI1_E35520g	GroupI
YALI1_D33640g	GroupI
YALI1_E27871g	GroupI
YALI1_F26692g	GroupI
YALI1_E12244g	GroupI
YALI1_F32565g	GroupI
YALI1_C10555g	GroupI
YALI1_F23364g	GroupI
YALI1_B12451g	GroupI
YALI1_B17927g	GroupI
YALI1_F03883g	GroupI
YALI1_D30224g	GroupI
YALI1_B16996g	GroupI
YALI1_B29133g	GroupI
YALI1_B15624g	GroupI
YALI1_C20953g	GroupI
YALI1_C09133g	GroupI
YALI1_A02833g	GroupI
YALI1_F06197g	GroupI
YALI1_E23184g	GroupI
YALI1_B20462g	GroupI
YALI1_E03449g	GroupI
YALI1_B22938g	GroupI
YALI1_E25866g	GroupI
YALI1_A22093g	GroupI
YALI1_C29141g	GroupI
YALI1_E27076g	GroupI
YALI1_D19252g	GroupI
YALI1_F27175g	GroupI
YALI1_F34798g	GroupI
YALI1_C24460g	GroupI
YALI1_D12483g	GroupI
YALI1_E31891g	GroupI
YALI1_B14238g	GroupI
YALI1_F08757g	GroupI
YALI1_D00264g	GroupI
YALI1_F35061g	GroupI
YALI1_E05074g	GroupI
YALI1_B21562g	GroupI
YALI1_E21200g	GroupI
YALI1_C32253g	GroupI
YALI1_C09072g	GroupI
YALI1_F07675g	GroupI
YALI1_D08715g	GroupI
YALI1_D22906g	GroupI
YALI1_E34525g	GroupI
YALI1_B01136g	GroupI
YALI1_B22853g	GroupI
YALI1_B05072g	GroupI
YALI1_A09422g	GroupI
YALI1_D05222g	GroupI
YALI1_A20063g	GroupI
YALI1_B15346g	GroupI
YALI1_C18901g	GroupI
YALI1_C03582g	GroupI
YALI1_E29535g	GroupI
YALI1_E31974g	GroupI
YALI1_E36837g	GroupI
YALI1_D09964g	GroupI
YALI1_D17181g	GroupI
YALI1_F33618g	GroupI
YALI1_A14783g	GroupI
YALI1_F33603g	GroupI
YALI1_C13560g	GroupI
YALI1_E30479g	GroupI
YALI1_A21420g	GroupI
YALI1_F19249g	GroupI
YALI1_D09356g	GroupI
YALI1_C05423g	GroupI
YALI1_F33951g	GroupI
YALI1_F35578g	GroupI
YALI1_B30066g	GroupI
YALI1_E33285g	GroupI
YALI1_E03846g	GroupI
YALI1_B21004g	GroupI
YALI1_B22820g	GroupI
YALI1_D30196g	GroupI
YALI1_D09000g	GroupI
YALI1_A02775g	GroupI
YALI1_B22533g	GroupI
YALI1_E08828g	GroupI
YALI1_C30187g	GroupI
YALI1_F39527g	GroupI
YALI1_B05646g	GroupI
YALI1_C07077g	GroupI
YALI1_D06195g	GroupI
YALI1_F22978g	GroupI
YALI1_E02529g	GroupI
YALI1_D17030g	GroupI
YALI1_C31510g	GroupI
YALI1_F36733g	GroupI
YALI1_A13349g	GroupI
YALI1_E19852g	GroupI
YALI1_F21174g	GroupI
YALI1_A08787g	GroupI
YALI1_B08156g	GroupI
YALI1_C08600g	GroupI
YALI1_B29867g	GroupI
YALI1_C15991g	GroupI
YALI1_D13686g	GroupI
YALI1_E26971g	GroupI
YALI1_F35907g	GroupI
YALI1_B17112g	GroupI
YALI1_C10016g	GroupI
YALI1_E14584g	GroupI
YALI1_D07981g	GroupI
YALI1_C05386g	GroupI
YALI1_B07538g	GroupI
YALI1_D14004g	GroupI
YALI1_E34072g	GroupI
YALI1_F09265g	GroupI
YALI1_F11729g	GroupI
YALI1_A00375g	GroupI
YALI1_A15846g	GroupI
YALI1_B09161g	GroupI
YALI1_F34105g	GroupI
YALI1_E38677g	GroupI
YALI1_D21022g	GroupI
YALI1_C20646g	GroupI
YALI1_E33056g	GroupI
YALI1_F07401g	GroupI
YALI1_B15964g	GroupI
YALI1_F00654g	GroupI
YALI1_E25889g	GroupI
YALI1_B09279g	GroupI
YALI1_D12930g	GroupI
YALI1_D30593g	GroupI
YALI1_B04540g	GroupI
YALI1_D08429g	GroupI
YALI1_D14462g	GroupI
YALI1_F08284g	GroupI
YALI1_F17907g	GroupI
YALI1_F02939g	GroupI
YALI1_D13226g	GroupI
YALI1_E13899g	GroupI
YALI1_C28063g	GroupI
YALI1_C06328g	GroupI
YALI1_C13000g	GroupI
YALI1_F18105g	GroupI
YALI1_B14680g	GroupI
YALI1_D09068g	GroupI
YALI1_F24401g	GroupI
YALI1_E30014g	GroupI
YALI1_F17949g	GroupI
YALI1_E17920g	GroupI
YALI1_D21023g	GroupI
YALI1_C26408g	GroupI
YALI1_B19962g	GroupI
YALI1_E20467g	GroupI
YALI1_C03415g	GroupI
YALI1_E22576g	GroupI
YALI1_E22111g	GroupI
YALI1_E03553g	GroupI
YALI1_C11925g	GroupI
YALI1_D34529g	GroupI
YALI1_F34963g	GroupI
YALI1_F35776g	GroupI
YALI1_C00958g	GroupI
YALI1_C03272g	GroupI
YALI1_D28150g	GroupI
YALI1_C13522g	GroupI
YALI1_B01325g	GroupI
YALI1_F31381g	GroupI
YALI1_D36215g	GroupI
YALI1_A21720g	GroupI
YALI1_F06991g	GroupI
YALI1_F06018g	GroupI
YALI1_A07624g	GroupI
YALI1_E31248g	GroupI
YALI1_B04200g	GroupI
YALI1_C00739g	GroupI
YALI1_F08431g	GroupI
YALI1_F39603g	GroupI
YALI1_E05811g	GroupI
YALI1_C08197g	GroupI
YALI1_F29301g	GroupI
YALI1_C04302g	GroupI
YALI1_F13719g	GroupI
YALI1_E35955g	GroupI
YALI1_D26146g	GroupI
YALI1_F02403g	GroupI
YALI1_C29158g	GroupI
YALI1_E21406g	GroupI
YALI1_E06015g	GroupI
YALI1_E33829g	GroupI
YALI1_F19381g	GroupI
YALI1_A11270g	GroupI
YALI1_E31498g	GroupI
YALI1_B11167g	GroupI
YALI1_C19981g	GroupI
YALI1_B21323g	GroupI
YALI1_D26320g	GroupI
YALI1_B30039g	GroupI
YALI1_B28454g	GroupI
YALI1_B21787g	GroupI
YALI1_F08260g	GroupI
YALI1_D16151g	GroupI
YALI1_C02904g	GroupI
