genes	logFC	logCPM	PValue	FDR	Portein_names
KLMA_70305	0.037923322	6.431908197	0.587778721	0.735821024	copper transport protein CTR1
KLMA_60293	0.037999414	3.017867141	0.808491319	0.889035112	LPLAT super family protein
KLMA_20382	0.038088242	7.399195418	0.565300097	0.71962138	dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit SWP1
KLMA_30117	0.038235239	7.490818358	0.533653508	0.691746772	AP-1 complex subunit beta-1
KLMA_40601	0.038444564	6.889804975	0.568706409	0.721866976	UBX domain-containing protein 2
KLMA_10588	0.038521643	6.431820654	0.663240326	0.795789842	signal recognition particle SEC65 subunit
KLMA_70300	0.038806233	7.23618707	0.526735579	0.686657105	protein SCD6
KLMA_30266	0.038861711	4.892468153	0.686602194	0.812155183	protein YNG1
KLMA_70364	0.038887966	4.509578759	0.747733955	0.852416709	uncharacterized protein KLMA_70364
KLMA_50444	0.038964366	4.707865928	0.736689351	0.845799266	glutamyl-tRNA(Gln) amidotransferase subunit F
KLMA_20364	0.039074811	8.090970491	0.533571459	0.691746772	protein phosphatase PP2A regulatory subunit A
KLMA_10514	0.039240274	10.40967828	0.572868642	0.723930248	branched-chain-amino-acid aminotransferase
KLMA_70107	0.039307265	4.360363173	0.762434043	0.860869946	hypothetical protein KLMA_70107
KLMA_80255	0.039635873	7.40977046	0.532645558	0.69159251	factor arrest protein 8
KLMA_80411	0.039648083	6.772283891	0.671920738	0.802823998	glycerol uptake/efflux facilitator protein
KLMA_60186	0.0398769	5.950238796	0.672745398	0.802823998	uncharacterized protein KLMA_60186
KLMA_40497	0.039961354	5.485544612	0.644702876	0.782265323	TEL2-interacting protein 2
KLMA_50172	0.040002328	6.292804738	0.669774856	0.80105139	protein transport protein SEC39
KLMA_10310	0.040142085	6.106282404	0.681243654	0.808534668	family of serine hydrolases 3
KLMA_50060	0.040326808	5.450654712	0.724175574	0.838783327	vacuolar protein sorting-associated protein 26
KLMA_30464	0.040358124	7.618401303	0.565761227	0.719677477	54S ribosomal protein L40
KLMA_60365	0.040361963	6.278824827	0.60093804	0.746167299	uncharacterized protein KLMA_60365
KLMA_10568	0.040406881	5.341571356	0.720491846	0.836316003	uncharacterized protein KLMA_10568
KLMA_30605	0.040577938	8.249206852	0.50963851	0.672518461	54S ribosomal protein L11
KLMA_50500	0.04067858	8.480105769	0.58329368	0.733387743	epsin-like protein
KLMA_60501	0.040682644	9.091375503	0.588657972	0.736202342	rho GDP-dissociation inhibitor
KLMA_40425	0.040704849	6.304122157	0.623522805	0.764802023	protein DML1
KLMA_20040	0.04073375	8.729870617	0.514899101	0.676820505	vacuolar protein sorting/targeting protein PEP1
KLMA_50078	0.040777853	5.586633899	0.629010189	0.769601556	DNA polymerase epsilon subunit C
KLMA_10425	0.040779013	5.796743649	0.659443187	0.792804526	pre-mRNA-splicing factor RSE1
KLMA_50128	0.040919764	7.484573773	0.494385893	0.659268826	translation initiation factor eIF-2B subunit epsilon
KLMA_40207	0.041005007	7.215674461	0.535503005	0.69332538	probable zinc transporter MSC2
KLMA_50202	0.041048628	7.099207042	0.526241827	0.68649479	DUF3445 domain-containing protein
KLMA_30212	0.041076306	8.117660239	0.502798813	0.666318449	transcription initiation factor IIF subunit alpha
KLMA_30053	0.041165775	5.248469656	0.687714421	0.812677163	chromosome transmission fidelity protein 18
KLMA_40395	0.041224385	6.786429431	0.613196572	0.756460369	protein kinase MCK1
KLMA_60403	0.041359177	7.342126694	0.561806567	0.716303373	uncharacterized protein KLMA_60403
KLMA_10440	0.041407763	6.07036094	0.591004191	0.737626747	hypothetical protein KLMA_10440
KLMA_40558	0.041429426	10.53320639	0.530745458	0.6903253	60S ribosomal protein L10a
KLMA_70084	0.041476858	4.246341078	0.727987338	0.840666791	vacuolar protein-sorting-associated protein 25
KLMA_70313	0.041631729	5.95459624	0.634825246	0.773768131	protoporphyrinogen oxidase
KLMA_50488	0.041652928	7.712320914	0.55076409	0.707436908	inositol-3-phosphate synthase
KLMA_80310	0.041761515	4.604676547	0.711985293	0.829719602	U1 small nuclear ribonucleoprotein A
KLMA_60420	0.041787218	9.955208795	0.504445578	0.668274245	dihydrolipoyl dehydrogenase
KLMA_10701	0.041790534	10.27701941	0.605413136	0.749994028	ribosomal 60S subunit protein L13
KLMA_20386	0.041910407	7.480369405	0.533004424	0.69159251	nucleoporin ASM4
KLMA_20319	0.041957143	6.764300781	0.52738361	0.687244107	CTP-dependent diacylglycerol kinase 1
KLMA_30616	0.042078539	7.661350472	0.53373125	0.691746772	transcriptional activator HAA1
KLMA_10348	0.042270991	10.55539374	0.547555066	0.704248552	ATP-dependent RNA helicase eIF4A
KLMA_70104	0.042286015	4.402051038	0.711736497	0.829719602	ferric reductase transmembrane component 3
KLMA_10111	0.042401201	6.326851817	0.584655535	0.734229151	transcription factor TFIIIC subunit
KLMA_10128	0.042538319	5.329600008	0.674979245	0.804297699	hypothetical protein KLMA_10128
KLMA_60348	0.042555936	6.43833665	0.665514403	0.79734699	uncharacterized protein KLMA_60348
KLMA_60496	0.042642608	6.762073054	0.525016129	0.686004084	uncharacterized protein KLMA_60496
KLMA_80211	0.042812497	5.814456514	0.629608728	0.770122263	uncharacterized protein KLMA_80211
KLMA_80384	0.042869436	6.667695427	0.54727368	0.704248552	anaphase-promoting complex subunit CDC27
KLMA_30626	0.042927798	7.849065535	0.505720988	0.668910233	uncharacterized protein KLMA_30626
KLMA_20165	0.042966657	9.000387118	0.49462171	0.659268826	adenylate kinase 1
KLMA_20307	0.043024947	5.650683783	0.654548146	0.789073343	serine/threonine-protein kinase CAK1
KLMA_80271	0.043031512	7.047536262	0.483472519	0.649230696	vacuolar protein sorting-associated protein 3
KLMA_50464	0.043070536	7.363352401	0.532055565	0.691221335	uncharacterized protein KLMA_50464
KLMA_10166	0.043270124	6.421341259	0.595224776	0.740423483	vacuolar protein sorting-associated protein 52
KLMA_20507	0.043383777	5.449505868	0.642574303	0.780921975	uncharacterized protein KLMA_20507
KLMA_20541	0.043446311	3.141631076	0.78796701	0.876825945	hypothetical protein KLMA_20541
KLMA_10552	0.043738117	5.706228823	0.575834503	0.726398316	protein MAK32
KLMA_50338	0.043899206	7.182406896	0.510360502	0.672868875	uncharacterized protein KLMA_50338
KLMA_80037	0.043962486	6.320224357	0.623938328	0.765117995	dolichyl pyrophosphate Man9GlcNAc2 alpha-1
KLMA_40347	0.044048861	6.345513966	0.565789786	0.719677477	protein SSM4
KLMA_50546	0.04417365	7.874868125	0.495201883	0.659497835	high mobility group protein 1
KLMA_20348	0.04419712	5.832093459	0.565588291	0.719677477	protein of unknown function DUF3722
KLMA_80312	0.04425758	8.761016988	0.467313799	0.635101082	glycyl-tRNA synthetase 1
KLMA_70133	0.044367776	7.413540783	0.509219604	0.672436353	retrograde regulation protein 3
KLMA_40273	0.044499306	7.896387522	0.530525747	0.690224824	nuclear pore complex subunit
KLMA_20525	0.044597751	7.57955831	0.48318691	0.649027053	casein kinase II subunit alpha
KLMA_50463	0.044676247	6.24938052	0.519867484	0.68092943	conserved hypothetical membrane protein
KLMA_40378	0.044836956	6.315268119	0.536500666	0.694231107	polyamine oxidase FMS1
KLMA_10788	0.044908731	7.369276207	0.480091593	0.645764511	sulfite efflux pump SSU1
KLMA_30066	0.04516042	9.753548242	0.517247094	0.678974824	60S ribosomal protein L14-B
KLMA_20545	0.045264174	5.960617242	0.589313578	0.736463381	centromere DNA-binding protein complex CBF3 subunit A
KLMA_50163	0.045294619	5.974342028	0.586423579	0.735051407	translation termination inhibitor protein ITT1
KLMA_40340	0.045546266	6.544351693	0.512132312	0.674502988	ADP-ribosylation factor GTPase-activating protein effector protein 2
KLMA_70037	0.045579618	10.99744951	0.533837189	0.691746772	60S ribosomal protein L10
KLMA_20717	0.04561678	9.184161906	0.452401897	0.622417446	eukaryotic translation initiation factor 2 subunit beta
KLMA_20050	0.045682309	4.745881328	0.686909598	0.812320479	inositol oxygenase 1
KLMA_70002	0.045821645	2.998266661	0.796564017	0.88233943	arylsulfatase
KLMA_80319	0.045923179	5.858345203	0.575455485	0.726252103	uncharacterized protein KLMA_80319
KLMA_50123	0.045950336	8.579537734	0.439122881	0.609613283	uncharacterized protein KLMA_50123
KLMA_50395	0.04602678	6.867274212	0.561237091	0.716055279	uncharacterized protein KLMA_50395
KLMA_10305	0.046070483	6.507432795	0.558635351	0.714558894	uncharacterized protein KLMA_10305
KLMA_70325	0.046105179	8.774388804	0.624890115	0.766091247	mitogen-activated protein kinase SLT2/MPK1
KLMA_60047	0.046289268	6.562329178	0.586523992	0.735051407	uncharacterized protein KLMA_60047
KLMA_30701	0.046457953	5.657328831	0.662770022	0.795422531	anaphase-promoting complex subunit DOC1
KLMA_20728	0.046478368	8.909875249	0.587725666	0.735821024	hypothetical protein KLMA_20728
KLMA_10454	0.046543205	6.791105251	0.504550503	0.668274245	calcium-transporting ATPase 2
KLMA_30216	0.046573521	4.71204653	0.705950931	0.825568974	uncharacterized protein KLMA_30216
KLMA_30688	0.04697761	7.435733769	0.428345773	0.599461372	uncharacterized protein KLMA_30688
KLMA_30462	0.047066401	5.505709513	0.626292955	0.76708528	protein NIP100
KLMA_80192	0.047241184	2.877550605	0.753552094	0.855218388	conserved hypothetical membrane brotien
KLMA_20426	0.047263816	6.210645481	0.573929082	0.7250812	p-loop NTPase super family
KLMA_20290	0.047402524	7.796428216	0.468230148	0.635811398	delta-aminolevulinic acid dehydratase
KLMA_20330	0.047482854	8.065484217	0.484369276	0.649756903	N-terminal acetyltransferase A complex subunit NAT1
KLMA_50169	0.047509554	4.740487586	0.633862375	0.77278893	protein TEM1
KLMA_40398	0.047729182	6.960914891	0.5722126	0.723289864	replication factor A protein 2
KLMA_30538	0.047788919	2.223333906	0.804303507	0.886655402	hypothetical protein KLMA_30538
KLMA_60116	0.047885947	8.904556067	0.422555444	0.595256566	ran-specific GTPase-activating protein 1
KLMA_30112	0.0480956	8.037310188	0.532147695	0.691221335	uncharacterized protein KLMA_30112
KLMA_60499	0.048265076	7.140327179	0.431132305	0.602131637	serine/threonine-protein phosphatase PP2A-1 catalytic subunit
KLMA_10775	0.048269253	4.999472029	0.693687002	0.816467313	pachytene checkpoint protein 2
KLMA_20453	0.048284386	5.473426808	0.597074873	0.742131288	uncharacterized protein KLMA_20453
KLMA_10765	0.048294765	9.274917118	0.425240432	0.597385581	ATP synthase subunit 4
KLMA_10767	0.048597194	5.394892635	0.594765854	0.740400966	mediator of RNA polymerase II transcription subunit 8
KLMA_10507	0.048616327	8.180342272	0.541245994	0.698467539	proteasome component PRE5
KLMA_40488	0.048655655	5.040938186	0.615685222	0.757297512	exopolyphosphatase
KLMA_10461	0.048732447	5.083343916	0.644948383	0.78230215	spindle pole body component alp4
KLMA_50190	0.048937846	9.060307261	0.544795817	0.701630977	"acyl-CoA-binding protein,ACBP"
KLMA_40523	0.048974386	7.156721071	0.479194281	0.64475474	inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase
KLMA_20734	0.049044807	8.573672076	0.470550079	0.637175834	NAD-specific glutamate dehydrogenase
KLMA_60311	0.049084122	7.890573246	0.466871556	0.634856213	membrane protein PTM1
KLMA_10703	0.049278258	8.348973757	0.445723004	0.61630364	protein SIP5
KLMA_10433	0.049285159	8.6426438	0.477546055	0.643770349	argininosuccinate lyase
KLMA_30506	0.049391443	5.445111452	0.592954318	0.738905265	GAL4 super family protein
KLMA_20643	0.049536524	6.521546174	0.52001137	0.680933808	UDP-N-acetylglucosamine pyrophosphorylase
KLMA_10400	0.049682423	5.457820646	0.607196617	0.751434894	ubiquitin-like protein MDY2
KLMA_30687	0.049723662	9.774604912	0.465017744	0.633223993	adenosylhomocysteinase
KLMA_20442	0.049994755	8.905899612	0.456429371	0.625749944	ubiquitin
KLMA_50141	0.05016116	6.500785151	0.563729025	0.718161146	GTP-binding protein GTR2
KLMA_30349	0.050256566	7.413292651	0.467942219	0.635598557	probable mannosyltransferase MNT2
KLMA_30133	0.050347822	5.817252748	0.526075513	0.686462661	uncharacterized protein KLMA_30133
KLMA_50328	0.050533206	3.928939589	0.698548708	0.819715047	uncharacterized protein KLMA_50328
KLMA_40327	0.050546714	7.89585262	0.406501223	0.582172608	37S ribosomal protein S16
KLMA_80205	0.05055388	3.124245022	0.729774003	0.841693075	uncharacterized protein KLMA_80205
KLMA_30113	0.050585278	8.216157802	0.444819589	0.615581522	mitochondrial inner membrane i-AAA protease supercomplex subunit MGR3
KLMA_30378	0.05060952	7.64437471	0.505351818	0.668604467	dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3
KLMA_60032	0.050752736	5.657524129	0.537756918	0.695152687	probable hydrolase NIT2
KLMA_80278	0.050906794	6.650486514	0.456903855	0.626046147	hsp90 co-chaperone HCH1
KLMA_70054	0.051139535	8.456572554	0.46110186	0.63019422	GTP-binding protein YPT1
KLMA_80015	0.051220406	9.870452067	0.416179148	0.591142765	thiamine transporter THI72
KLMA_10286	0.051342239	7.881801533	0.462443714	0.630960235	uncharacterized protein KLMA_10286
KLMA_50517	0.051601601	6.36672633	0.508024043	0.671406571	"endo-1,3-beta- glucanase"
KLMA_50039	0.051834067	9.186856718	0.402100212	0.578942969	uncharacterized protein in HIS3 3\'region
KLMA_80354	0.051879433	7.493771337	0.39230764	0.570276183	proteasome component PUP3
KLMA_20567	0.051899767	5.145834249	0.674694647	0.80415635	hypothetical protein KLMA_20567
KLMA_10451	0.052221539	8.192155198	0.420977552	0.59440734	replication factor A protein 1
KLMA_50522	0.052321609	6.503962531	0.493216918	0.659209923	exocyst complex component SEC5
KLMA_40532	0.052379007	9.310144302	0.549614656	0.706335015	uncharacterized protein KLMA_40532
KLMA_20516	0.052385259	3.864217694	0.687453999	0.812677163	hypothetical protein KLMA_20516
KLMA_40412	0.0524154	5.886499437	0.510380416	0.672868875	uncharacterized protein KLMA_40412
KLMA_10061	0.052526338	5.224713766	0.558527508	0.714558894	DUF3128 super family
KLMA_60004	0.052625074	5.863985562	0.561471276	0.716064315	arylsulfotrans
KLMA_30716	0.052712661	4.250607431	0.605981374	0.750486215	polarized growth chromatin-associated controller 1
KLMA_60305	0.052943508	6.124779842	0.479207805	0.64475474	vacuolar protein-sorting-associated protein 24
KLMA_10420	0.052953465	6.960464556	0.433530628	0.604447739	DNA repair protein RAD7
KLMA_20609	0.053007459	6.681571298	0.409283101	0.583878536	calcium-binding protein NCS-1
KLMA_30120	0.053081165	7.622220173	0.420954451	0.59440734	54S ribosomal protein L31
KLMA_30251	0.05311041	6.546690497	0.437921953	0.608643679	uncharacterized protein KLMA_30251
KLMA_20148	0.053172179	7.099015663	0.401331538	0.578533561	actin-interacting protein 1
KLMA_50406	0.053276741	7.154404415	0.497618163	0.662169734	peroxiredoxin DOT5
KLMA_50614	0.053327706	5.755117814	0.543988933	0.700778086	RNA polymerase II subunit A C-terminal domain phosphatase SSU72
KLMA_10211	0.053671573	6.809970557	0.422638305	0.595256566	cd12148 family transcription factor
KLMA_30011	0.053682029	7.091695792	0.475755243	0.641534693	beta-glucosidase
KLMA_30668	0.053719168	6.244563564	0.462917434	0.631428763	transcriptional activator ARO80
KLMA_80296	0.05372938	7.069389187	0.416813189	0.591349898	ADP-ribose pyrophosphatase
KLMA_50322	0.054182718	5.890886847	0.571101012	0.722786641	DNA ligase 1
KLMA_20272	0.054225312	7.506986268	0.390221554	0.56820912	glucosidase 2 subunit alpha
KLMA_80031	0.054453296	6.00791906	0.494245391	0.659268826	kinesin-like protein CIN8
KLMA_60117	0.054699849	7.737502525	0.354650923	0.533299791	neutral trehalase
KLMA_10311	0.054733125	5.856249376	0.586119311	0.735051407	protein FMP42
KLMA_10564	0.05488114	7.344683353	0.452457016	0.622417446	asparaginyl-tRNA synthetase
KLMA_60539	0.054918379	7.823732953	0.375507685	0.55393194	nuclear protein STH1/NPS1
KLMA_30134	0.054932795	5.185398028	0.542796205	0.699986056	uncharacterized protein KLMA_30134
KLMA_50569	0.054965096	7.756321442	0.390299267	0.56820912	ruvB-like helicase 1
KLMA_50201	0.055119617	2.860654076	0.750921088	0.853239369	ribonucleases P/MRP protein subunit POP6
KLMA_20183	0.055337413	7.244335339	0.425951954	0.598011364	uncharacterized protein KLMA_20183
KLMA_60044	0.055436045	7.510828328	0.355261977	0.533713956	kelch repeat-containing protein 1
KLMA_60182	0.055696053	6.703429906	0.423496669	0.596024611	mRNA 3\'-end-processing protein RNA14
KLMA_30012	0.055730984	6.91795327	0.470279779	0.637123726	siderophore iron transporter mirA
KLMA_30638	0.055863088	6.335666623	0.457600644	0.626469375	uncharacterized protein KLMA_30638
KLMA_50556	0.055995399	6.482748676	0.406086033	0.582096695	cell division control protein 1
KLMA_40193	0.056273379	6.901377473	0.375988751	0.554229842	GTP-binding protein YPT6
KLMA_20017	0.056352435	5.953242512	0.463912949	0.63207487	ubiquitin carboxyl-terminal hydrolase isozyme L5
KLMA_60377	0.056463299	5.705097259	0.498737799	0.662931313	DNA repair protein RAD1
KLMA_70129	0.05660164	6.368604069	0.422509957	0.595256566	protein SNI2
KLMA_30468	0.05679509	8.128070361	0.363458747	0.542166758	protoheme IX farnesyltransferase
KLMA_10170	0.056967161	3.212791388	0.71488242	0.831797628	uncharacterized protein KLMA_10170
KLMA_80163	0.056992292	10.09424828	0.562364126	0.716637084	mitochondrial outer membrane protein porin 1
KLMA_70319	0.057048365	6.100741987	0.449218593	0.61972212	ribonuclease P protein subunit RPR2
KLMA_50008	0.057323594	9.231617089	0.519515172	0.680836085	40S ribosomal protein S12
KLMA_30297	0.057340006	7.615999276	0.347223592	0.527035809	probable phospholipid-transporting ATPase DNF1
KLMA_30267	0.057628921	9.180558123	0.393829805	0.571802638	cytochrome c1
KLMA_60301	0.057801291	8.42210822	0.382774684	0.560452996	phenylalanyl-tRNA synthetase alpha chain
KLMA_10075	0.057868276	7.555967289	0.431248046	0.602131637	uncharacterized protein KLMA_10075
KLMA_60395	0.057928265	6.214317104	0.467290908	0.635101082	serine/threonine-protein kinase SSN3
KLMA_10163	0.057935116	6.845665614	0.384621499	0.562648298	hexaprenyldihydroxybenzoate methyltransferase
KLMA_40445	0.057964807	7.278771834	0.349506287	0.529247432	3-hydroxy-3-methylglutaryl-coenzyme A reductase 1
KLMA_40329	0.057968152	5.962204688	0.452341502	0.622417446	transcription initiation factor TFIID subunit 3
KLMA_80336	0.058098563	7.533344041	0.419262701	0.593434937	probable prolyl-tRNA synthetase
KLMA_10317	0.058111599	8.236235457	0.446977958	0.617510182	GMP synthase
KLMA_50149	0.058338768	6.1206244	0.510129593	0.672868875	pleiotropic drug resistance regulatory protein 6
KLMA_10064	0.058504209	6.746563947	0.582950216	0.733372129	acetate non-utilizing protein 9
KLMA_10550	0.058559457	7.847102221	0.354652616	0.533299791	ubiquitin-conjugating enzyme E2-24 kDa
KLMA_80111	0.058632984	7.968949961	0.330793896	0.511063911	ubiquitin carboxyl-terminal hydrolase 1
KLMA_10824	0.058797189	5.46927085	0.512148909	0.674502988	Sit1p
KLMA_80416	0.058881756	5.010511399	0.597940964	0.74282666	low-affinity methionine permease
KLMA_60398	0.058910281	3.803144133	0.662639809	0.795422531	elongin-C
KLMA_30620	0.059035412	6.989122066	0.361802329	0.540361369	chromatin structure-remodeling complex subunit RSC4
KLMA_20331	0.059049922	6.313331551	0.429313807	0.600295929	galactose-1-phosphate uridylyltransferase
KLMA_80154	0.059152147	6.893084963	0.409377789	0.583878536	uncharacterized protein KLMA_80154
KLMA_50221	0.059223413	8.145938086	0.425259622	0.597385581	SEC14 cytosolic factor
KLMA_60056	0.05934363	5.36650332	0.502059454	0.66624981	uncharacterized protein KLMA_60056
KLMA_30148	0.059571847	9.105539588	0.382093303	0.559625772	acetolactate synthase small subunit
KLMA_20779	0.059694709	4.300042455	0.583560546	0.733424343	dihydrofolate reductase
KLMA_20673	0.059770799	5.164733837	0.575871193	0.726398316	aldehyde dehydrogenase
KLMA_10167	0.059776999	5.860200651	0.494456298	0.659268826	replication factor C subunit 4
KLMA_40492	0.059793914	6.628659714	0.362376751	0.541052499	vacuolar membrane-associated protein IML1
KLMA_80133	0.059920513	7.333547204	0.3446067	0.524542714	actin-regulating kinase PRK1
KLMA_40090	0.059942397	5.046802819	0.564136363	0.718328694	acyl-protein thioesterase 1
KLMA_40066	0.06001103	9.11068042	0.541868844	0.698976185	cytochrome c oxidase subunit 6B
KLMA_20773	0.060021115	7.875489211	0.351492666	0.530576303	ino eighty subunit 1
KLMA_50631	0.060048572	9.595142322	0.36093375	0.539396675	glucose-6-phosphate 1-dehydrogenase
KLMA_80020	0.060132947	5.424401692	0.582003891	0.732743003	karyogamy protein KAR9
KLMA_50515	0.060205003	6.478182713	0.401472222	0.578564223	hypothetical protein KLMA_50515
KLMA_60287	0.060218187	6.547960818	0.498522516	0.662827	bud site selection protein RAX1
KLMA_60356	0.060324973	2.495722395	0.749003717	0.852959154	mating factor alpha-1
KLMA_10685	0.060392304	8.539807217	0.378987913	0.555749527	protein SBE2
KLMA_40581	0.060566305	9.344855425	0.443316039	0.614183732	40S ribosomal protein S17-B
KLMA_10756	0.060579203	7.781020093	0.304491097	0.481167438	hypothetical protein KLMA_10756
KLMA_70227	0.060613213	6.470654883	0.556693359	0.712973652	uncharacterized protein KLMA_70227
KLMA_70140	0.060942695	10.32259539	0.376783936	0.554663361	ATP synthase subunit alpha
KLMA_30026	0.061061062	7.134408039	0.392023667	0.570034414	uncharacterized protein KLMA_30026
KLMA_10123	0.061111111	7.40772069	0.344563519	0.524542714	protein SIP3
KLMA_10811	0.061160619	6.502508267	0.435047918	0.606040013	translocation protein SEC66
KLMA_50136	0.061349247	8.958335956	0.352502543	0.531551454	elongation factor Tu
KLMA_30065	0.061700767	7.294981718	0.356471811	0.534542224	F-actin-capping protein subunit alpha
KLMA_60011	0.061705393	5.97127377	0.45729213	0.626401009	L-2-hydroxyglutarate dehydrogenase
KLMA_10408	0.061877855	5.453662295	0.519808949	0.68092943	mitochondrial metalloendopeptidase OMA1
KLMA_60408	0.061932131	7.313994932	0.364512945	0.543404683	retrograde regulation protein 2
KLMA_20499	0.061965	5.901299115	0.45804587	0.626901763	DNA damage tolerance protein RHC31
KLMA_60123	0.062034745	6.160940605	0.449990302	0.620288427	RCR super family protein
KLMA_50305	0.062191861	6.334311371	0.416769414	0.591349898	transcriptional activator protein UGA3
KLMA_60090	0.062318574	8.827562488	0.317322859	0.495625162	choline-phosphate cytidylyltransferase
KLMA_50371	0.062544469	7.301731867	0.300676304	0.477162363	dnaJ-like protein 1
KLMA_70185	0.062717373	4.961957009	0.58428416	0.733953009	protein DFG10
KLMA_80383	0.062759877	7.248083371	0.330787826	0.511063911	transmembrane 9 superfamily member 3
KLMA_80052	0.062798305	7.93395537	0.473182241	0.639488971	FK506-binding protein 1
KLMA_50452	0.063031686	6.623109461	0.370132484	0.548742927	methylthioribose-1-phosphate isomerase
KLMA_30546	0.063076575	8.439205244	0.341091665	0.520992787	ribosome-associated complex subunit SSZ1
KLMA_10274	0.063123219	5.961056969	0.420708834	0.59440734	ATP-dependent DNA helicase II subunit 1
KLMA_80400	0.063150401	5.783784403	0.528426327	0.688232676	pre-mRNA-processing factor 17
KLMA_40044	0.063168842	6.690100737	0.487752417	0.653167623	ethanolamine-phosphate cytidylyltransferase
KLMA_60185	0.063444317	6.635798374	0.372652882	0.551069846	uncharacterized protein KLMA_60185
KLMA_20168	0.063566479	8.946590243	0.311865906	0.489388127	histone H2A
KLMA_10040	0.063776989	9.386510878	0.440266912	0.610630249	uncharacterized protein KLMA_10040
KLMA_20698	0.063823281	7.184129947	0.302491798	0.47878888	hypothetical protein KLMA_20698
KLMA_60366	0.064214659	7.645904488	0.270054363	0.443529963	uncharacterized protein KLMA_60366
KLMA_10417	0.064415149	7.7018755	0.310501584	0.487959836	nucleoporin NUP133
KLMA_20170	0.064591211	5.901494757	0.400531674	0.578068501	sporulation-specific protein 71
KLMA_10711	0.064656363	4.987851528	0.546468219	0.7035978	hypothetical protein KLMA_10711
KLMA_10257	0.064660153	6.176731482	0.41027441	0.584641035	ERAD-associated E3 ubiquitin-protein ligase HRD1
KLMA_60108	0.064744493	6.026117392	0.418020638	0.592195904	GPI-anchor transamidase
KLMA_40562	0.064777884	7.488930734	0.296670869	0.472974782	flavin carrier protein 1
KLMA_40058	0.064871395	5.360272489	0.469842909	0.637123726	hypothetical protein KLMA_40058
KLMA_30178	0.064900962	8.282466932	0.330733995	0.511063911	myosin tail region-interacting protein MTI1
KLMA_60470	0.064981258	8.201708209	0.381140512	0.558567992	mitochondrial import inner membrane translocase subunit TIM23
KLMA_20519	0.06505099	6.820481559	0.475359807	0.641534693	protein SAP1
KLMA_70343	0.065231085	7.807885487	0.461779078	0.63062913	uncharacterized protein KLMA_70343
KLMA_60280	0.065429892	7.21271806	0.323896782	0.502491164	G protein-coupled receptor GPR1
KLMA_20230	0.065509226	6.800713135	0.32463239	0.503310058	transcription initiation factor TFIID subunit 6
KLMA_50384	0.065527015	8.284635548	0.269922387	0.443463536	mannose-6-phosphate isomerase
KLMA_40065	0.065598601	6.713712405	0.329783145	0.510153046	protein RIC1
KLMA_40385	0.065752957	8.058777034	0.366356848	0.544920365	54S ribosomal protein L3
KLMA_50138	0.065767834	6.297366028	0.367802438	0.546399148	zinc finger protein
KLMA_50162	0.065972032	7.996036806	0.262560673	0.435056928	FACT complex subunit POB3
KLMA_80069	0.066018807	4.54704903	0.578120361	0.728855881	alpha-agglutinin
KLMA_50325	0.066070023	8.125099802	0.366624733	0.545043519	54S ribosomal protein L24
KLMA_60243	0.06609143	6.750088185	0.518786919	0.680065645	malate synthase 1
KLMA_80177	0.066183	7.858567392	0.265430334	0.438014294	succinate/fumarate mitochondrial transporter
KLMA_10559	0.066375096	5.312926198	0.477880032	0.644041378	sulfatase super family
KLMA_20030	0.066422437	5.635738228	0.420139115	0.594139066	putative tyrosine-protein phosphatase OCA6
KLMA_50610	0.066508517	8.781619585	0.377591154	0.554996423	adenylosuccinate synthetase
KLMA_10141	0.066599792	8.307478482	0.290006278	0.466051347	uncharacterized protein KLMA_10141
KLMA_20252	0.066782043	6.223435643	0.447634346	0.618240709	uncharacterized transporter C22E12.01
KLMA_10483	0.066972162	8.126940853	0.355588989	0.533713956	methionyl-tRNA synthetase
KLMA_20162	0.067244707	5.72926158	0.423892076	0.596320281	protein PCF11
KLMA_20513	0.067395745	8.744391814	0.289574479	0.466051347	protein GVP36
KLMA_10493	0.067462809	7.317942733	0.273189851	0.446946492	glutamyl-tRNA(Gln) amidotransferase subunit A
KLMA_50156	0.067725283	4.993155585	0.509564754	0.672518461	uncharacterized protein KLMA_50156
KLMA_20107	0.06774334	4.749516593	0.554259094	0.710795476	jmjC super family
KLMA_70326	0.067773273	5.685307984	0.431863525	0.602817279	serine/threonine-protein kinase VPS15
KLMA_10833	0.067977738	9.23759071	0.305040017	0.481250044	uncharacterized protein KLMA_10833
KLMA_20316	0.068010694	6.733579431	0.332118234	0.512451478	sexual differentiation process protein isp4
KLMA_80112	0.068055633	9.085904476	0.532015135	0.691221335	nuclear and cytoplasmic polyadenylated RNA-binding protein PUB1
KLMA_10234	0.068103857	10.42189705	0.344147444	0.524476036	"glucan 1,3-beta-glucosidase"
KLMA_60002	0.068123322	5.82808746	0.402219048	0.578942969	dihydropyrimidinase
KLMA_30299	0.068140647	8.416564719	0.377828213	0.555056911	polyadenylate-binding protein
KLMA_30601	0.068163415	5.624142017	0.487175454	0.652936397	uncharacterized protein KLMA_30601
KLMA_40042	0.068266513	5.292801157	0.502679161	0.666318449	uncharacterized protein KLMA_40042
KLMA_50281	0.068390284	5.159608999	0.480546539	0.646017753	mitochondrial inner membrane protein COX18
