"prot"	"HighTemp_A"	"HighTemp_B"	"HighTemp_C"	"LowpH_A"	"LowpH_B"	"LowpH_C"	"LowpH_D"	"standard_A"	"standard_B"	"standard_C"	"standard_D"	"Top.Protein.Description"	"Chassy_ID"	"W29_NCBI"	"CLIB122_NCBI"	"CLIB122_UNIPROT"	"Protein_name"	"ec_number"
"c803.a1.a1"	38.7164999434549	75.606820526337	122.230232599469	50.297496009398	31.8734246223769	23.4838649374414	34.1549224947618	58.9419433967019	3.72589127032751	79.8471964582883	49.7039608772918	"Chassy_YL_E_662;YALI1_E17037g;YALI0E13992g1_1;Q6C5Y8;highly similar to uniprot|P39968 Saccharomyces cerevisiae YEL013w VAC8 required for vacuole inheritance and protein targeting from the cytoplasm to vacuole"	"Chassy_YL_E_662"	"YALI1_E17037g"	"YALI0E13992g1_1"	"Q6C5Y8"	"highly similar to uniprot|P39968 Saccharomyces cerevisiae YEL013w VAC8 required for vacuole inheritance and protein targeting from the cytoplasm to vacuole"	""
"c804.a1.a1"	20.2753948351115	22.7203065168346	9.6589832735454	20.8507705837053	14.9747177168171	23.9160532865502	19.7682931819124	35.0529557634912	NA	23.2174927678743	23.1011019253713	"Chassy_YL_B_162;YALI1_B04274g;YALI0B02838g1_1;Q6CFX2;similar to uniprot|Q96VT7 Aspergillus niger Dipeptidyl aminopeptidase type IV"	"Chassy_YL_B_162"	"YALI1_B04274g"	"YALI0B02838g1_1"	"Q6CFX2"	"similar to uniprot|Q96VT7 Aspergillus niger Dipeptidyl aminopeptidase type IV"	""
"c806.a1.a1"	49.4860884192401	73.9321955932141	47.1220723297013	74.6023494390474	28.9179872700052	48.403274347555	77.8838618464985	47.202863895237	5.83657184066292	51.8508614610671	24.360137499036	"Chassy_YL_B_479;YALI1_B12451g;YALI0B09339g1_1;Q6CF86;similar to uniprot|O13563 Saccharomyces cerevisiae YLR421c RPN13 weak similarity to human 42K membrane glycoprotein"	"Chassy_YL_B_479"	"YALI1_B12451g"	"YALI0B09339g1_1"	"Q6CF86"	"similar to uniprot|O13563 Saccharomyces cerevisiae YLR421c RPN13 weak similarity to human 42K membrane glycoprotein"	""
"c807.a1.a1"	39.7139688066537	1.67097378590445	0.731830163065811	NA	27.0678117801236	32.1693310848587	NA	56.2616662995851	2.365792389419	13.2663951715689	51.0442011083118	"Chassy_YL_E_1000;YALI1_E25018g;YALI0E21021g1_1;Q6C549;uniprot|Q9UVK9/Q6C549  Yarrowia lipolytica YALI0E21021g FKS1 1,3-beta-glucan synthase activity"	"Chassy_YL_E_1000"	"YALI1_E25018g"	"YALI0E21021g1_1"	"Q6C549"	"uniprot|Q9UVK9/Q6C549  Yarrowia lipolytica YALI0E21021g FKS1 1,3-beta-glucan synthase activity"	""
"c808.a1.a1"	82.1227582233173	192.785166447954	145.306458324985	44.1233430631299	2.86819560489455	12.0232845815906	33.2677748251162	93.2553046696755	4.12535279358867	59.3698144227198	41.2515352797829	"Chassy_YL_F_818;YALI1_F21174g;YALI0F15697g1_1;Q6C1J7;similar to uniprot|P35127 Saccharomyces cerevisiae YJR099w YUH1 ubiquitin-specific protease"	"Chassy_YL_F_818"	"YALI1_F21174g"	"YALI0F15697g1_1"	"Q6C1J7"	"similar to uniprot|P35127 Saccharomyces cerevisiae YJR099w YUH1 ubiquitin-specific protease"	"3.4.19.12"
"c810.a1.a1"	1038.47922976282	1004.38058931163	840.269431316863	1997.99443024525	870.655520497485	1049.04069522277	1131.65052946745	1247.90203655259	189.222704777837	606.275255514275	1281.45559703956	"Chassy_YL_C_236;YALI1_C06597g;YALI0C05148g1_1;Q6CCZ9;highly similar to uniprot|Q10421 Schizosaccharomyces pombe 40S ribosomal protein S28 (S33)"	"Chassy_YL_C_236"	"YALI1_C06597g"	"YALI0C05148g1_1"	"Q6CCZ9"	"highly similar to uniprot|Q10421 Schizosaccharomyces pombe 40S ribosomal protein S28 (S33)"	""
"c811.a1.a1"	42.8511202859229	71.8274185913457	52.0520566656772	95.528798364297	82.4104851930593	67.7853644406916	101.352178090406	36.7933231593022	NA	32.9437073307821	16.2891410775061	"Chassy_YL_F_1475;YALI1_F37714g;YALI0F30129g1_1;Q6BZX6;similar to uniprot|Q9UTG1 Schizosaccharomyces pombe PNP1 putative purine nucleoside  phosphorylase"	"Chassy_YL_F_1475"	"YALI1_F37714g"	"YALI0F30129g1_1"	"Q6BZX6"	"similar to uniprot|Q9UTG1 Schizosaccharomyces pombe PNP1 putative purine nucleoside  phosphorylase"	"2.4.2.1"
"c812.a1.a1"	103.301870061025	145.602937634861	151.415348934565	245.449998282966	145.972754009308	120.544983807339	141.747477073783	92.9611367723916	2.97165250497852	118.857863280307	110.024428941025	"Chassy_YL_E_1562;YALI1_E38526g;YALI0E32505g1_1;Q6C3S4;similar to uniprot|P30657 Saccharomyces cerevisiae YFR050c PRE4 Proteasome component"	"Chassy_YL_E_1562"	"YALI1_E38526g"	"YALI0E32505g1_1"	"Q6C3S4"	"similar to uniprot|P30657 Saccharomyces cerevisiae YFR050c PRE4 Proteasome component"	"3.4.25.1"
"c813.a1.a1"	199.707863399006	149.652919682628	188.480712970141	6.65420381050099	20.0708131024598	9.08467270713956	NA	131.33109667179	22.5544510093968	122.582879586737	200.028419891049	"Chassy_YL_C_363;YALI1_C10203g;YALI0C07656g1_1;Q6CCP7;weakly similar to uniprot|G1XA84 Arthrobotrys oligospora AOL_s00076g542 hypothetical protein"	"Chassy_YL_C_363"	"YALI1_C10203g"	"YALI0C07656g1_1"	"Q6CCP7"	"weakly similar to uniprot|G1XA84 Arthrobotrys oligospora AOL_s00076g542 hypothetical protein"	""
"c814.a1.a1"	27.0385567502269	21.7192462712523	15.3908572904186	201.900122385809	74.8544338745433	126.642764846228	102.59936209456	51.6729088251918	32.3568294883052	23.3777529541649	30.6732296595761	"Chassy_YL_D_371;YALI1_D09566g;YALI0D07480g1_1;Q6C9X9;similar to uniprot|P38248 Saccharomyces cerevisiae YBR078W (ohnolog of YDR055W) ECM33 GPI-anchored protein of unknown function"	"Chassy_YL_D_371"	"YALI1_D09566g"	"YALI0D07480g1_1"	"Q6C9X9"	"similar to uniprot|P38248 Saccharomyces cerevisiae YBR078W (ohnolog of YDR055W) ECM33 GPI-anchored protein of unknown function"	""
"c815.a1.a1"	37.5816321895424	44.9092063388779	16.5037396877748	38.4067808298471	40.3350819341344	58.135558863845	39.7082235449685	51.8997435386686	1.80186428729337	25.1714899594871	25.8861305565429	"Chassy_YL_E_1280;YALI1_E31827g;YALI0E26895g1_1;Q6C4G9;some similarities with uniprot| E9D8R5 Coccidioides posadasii glucosidase 2 subunit beta"	"Chassy_YL_E_1280"	"YALI1_E31827g"	"YALI0E26895g1_1"	"Q6C4G9"	"some similarities with uniprot| E9D8R5 Coccidioides posadasii glucosidase 2 subunit beta"	""
"c816.a1.a1"	47.2516445714422	45.1834603061139	122.993500637528	42.41451612831	51.1020218778373	40.8264056716393	44.4287043625691	43.1870849677966	8.47793714411771	93.0894947736467	47.1197746728637	"Chassy_YL_D_1268;YALI1_D33504g;YALI0D25256g1_1;Q6C7U5;similar to uniprot|P53839 Saccharomyces cerevisiae YNL274c related to glycerate- and formate-dehydrogenases"	"Chassy_YL_D_1268"	"YALI1_D33504g"	"YALI0D25256g1_1"	"Q6C7U5"	"similar to uniprot|P53839 Saccharomyces cerevisiae YNL274c related to glycerate- and formate-dehydrogenases"	""
"c817.a1.a1"	66.2401636554855	48.6038373602896	77.4637669612025	15.2893060877804	3.37845545349075	10.9897964840226	3.51417627991136	42.5631169609985	4.02657264932227	16.4048139061734	31.3788730128838	"Chassy_YL_F_1349;YALI1_F34521g;YALI0F27181g1_1;Q6C077;similar to uniprot|P36017 Saccharomyces cerevisiae YOR089C (ohnolog of YNL093W) VPS21 GTP-binding protein"	"Chassy_YL_F_1349"	"YALI1_F34521g"	"YALI0F27181g1_1"	"Q6C077"	"similar to uniprot|P36017 Saccharomyces cerevisiae YOR089C (ohnolog of YNL093W) VPS21 GTP-binding protein"	""
"c818.a1.a1"	185.477542186083	155.244049449831	178.669556672008	112.077006503529	134.912316876534	174.438431511478	108.170059515352	240.757862861074	24.9873381520223	106.935030660947	106.518194877812	"Chassy_YL_D_302;YALI1_D08050g;YALI0D06281g1_1;Q6CA34;highly similar to uniprot|B9W8I3 Candida dubliniensis putative dolichol-phosphate mannose synthase"	"Chassy_YL_D_302"	"YALI1_D08050g"	"YALI0D06281g1_1"	"Q6CA34"	"highly similar to uniprot|B9W8I3 Candida dubliniensis putative dolichol-phosphate mannose synthase"	""
"c819.a1.a1"	28.9410771415934	26.4773601298471	40.7084507371793	60.3750980999335	31.6304034953121	77.0276849996755	77.7274496711129	66.1685252609419	10.0543794542867	50.6862822562637	56.1706058370603	"Chassy_YL_F_529;YALI1_F14136g;YALI0F10461g1_1;Q6C266;similar to uniprot|Q03516 Saccharomyces cerevisiae YMR266w"	"Chassy_YL_F_529"	"YALI1_F14136g"	"YALI0F10461g1_1"	"Q6C266"	"similar to uniprot|Q03516 Saccharomyces cerevisiae YMR266w"	""
"c820.a1.a1"	32.2023160694669	77.7427805337559	44.8494233438919	48.6220979219924	39.2179429629758	51.8712183325714	37.48791900204	68.7273971429444	16.7950878732451	57.8295659971047	56.5626034967386	"Chassy_YL_F_1184;YALI1_F30593g;YALI0F23353g1_1;Q6C0M8;hypothetical protein conserved in the Yarrowia clade"	"Chassy_YL_F_1184"	"YALI1_F30593g"	"YALI0F23353g1_1"	"Q6C0M8"	"hypothetical protein conserved in the Yarrowia clade"	""
"c822.a1.a1"	45.2518915396895	24.6692455739165	5.53043838860015	16.0014086099105	30.4142754537808	48.2727387229941	14.7194755002995	45.2367919428645	NA	6.13994322639749	42.2145200577862	"Chassy_YL_D_361;YALI1_D09356g;YALI0D07326g1_1;Q6C9Y6;highly similar to uniprot|P25039 Saccharomyces cerevisiae YLR069c MEF1 translation elongation factor G, mitochondrial"	"Chassy_YL_D_361"	"YALI1_D09356g"	"YALI0D07326g1_1"	"Q6C9Y6"	"highly similar to uniprot|P25039 Saccharomyces cerevisiae YLR069c MEF1 translation elongation factor G, mitochondrial"	""
"c823.a1.a1"	188.353760329663	154.886355518755	138.550276672945	134.287654195925	134.215300931648	206.732686927903	115.283167767308	217.073385139243	84.6409773292131	142.220769205614	189.817556601005	"Chassy_YL_D_1327;YALI1_D35061g;YALI0D26510g1_1;Q6C7P2;similar to uniprot|Q05785 Saccharomyces cerevisiae YLR206W (ohnolog of YDL161W) ENT2 clathrin binding protein"	"Chassy_YL_D_1327"	"YALI1_D35061g"	"YALI0D26510g1_1"	"Q6C7P2"	"similar to uniprot|Q05785 Saccharomyces cerevisiae YLR206W (ohnolog of YDL161W) ENT2 clathrin binding protein"	""
"c824.a1.a1"	100.595058533577	33.230958155464	2.64679201931306	18.5833390944742	49.5820257074626	73.7910950055618	3.2026187352068	128.287005927107	10.1995481591082	19.1673431485388	80.8404715972621	"Chassy_YL_E_1501;YALI1_E37095g;YALI0E31493g1_1;Q6C3X4;weakly similar to uniprot|Q9C280 Neurospora crassa Conserved hypothetical protein"	"Chassy_YL_E_1501"	"YALI1_E37095g"	"YALI0E31493g1_1"	"Q6C3X4"	"weakly similar to uniprot|Q9C280 Neurospora crassa Conserved hypothetical protein"	""
"c825.a1.a1"	46.1965654289615	39.8669362459919	65.7208564071274	15.7336502235192	28.1630953067896	37.0850410418152	34.4854002291462	46.1294651356874	10.6383079654537	77.7793611661948	81.8564134419715	"Chassy_YL_E_1273;YALI1_E31685g;W29 specific;Q12724;No description in CLIB122"	"Chassy_YL_E_1273"	"YALI1_E31685g"	""	"Q12724"	"No description in CLIB122"	"4.1.1.23"
"c826.a1.a1"	13.6190667963599	25.659116596686	12.2143281134022	33.6082514372629	21.5548735519283	4.15794117993054	12.3846615913864	9.66489679763924	11.2630683476519	22.418035265993	24.6258362363596	"Chassy_YL_F_382;YALI1_F10671g;YALI0F07315g1_1;Q6C2J7;similar to uniprot|P48362 Saccharomyces cerevisiae YGR187c HGH1"	"Chassy_YL_F_382"	"YALI1_F10671g"	"YALI0F07315g1_1"	"Q6C2J7"	"similar to uniprot|P48362 Saccharomyces cerevisiae YGR187c HGH1"	""
"c827.a1.a1"	64.5941922652797	73.1884826740982	70.525208470807	37.9273457580839	10.3985597280903	9.22402654430198	16.9093869262243	54.7757362131293	2.58894588979066	45.8071697959775	36.6181855454581	"Chassy_YL_F_129;YALI1_F03883g;YALI0F02607g1_1;Q6C351;similar to uniprot|Q9C1L3 Neurospora crassa G6G8.5 Putative 3-hydroxyisobutyrate dehydrogenase"	"Chassy_YL_F_129"	"YALI1_F03883g"	"YALI0F02607g1_1"	"Q6C351"	"similar to uniprot|Q9C1L3 Neurospora crassa G6G8.5 Putative 3-hydroxyisobutyrate dehydrogenase"	""
"c828.a1.a1"	1.064055609469	2.58669819166677	NA	10.9821534334274	1.70127157222871	5.67992539162928	1.63638017954381	1.47693668826847	NA	0.841840622943771	NA	"Chassy_YL_B_137;YALI1_B03404g;YALI0B02266g1_1;Q6CFZ3;some similarities with uniprot|Q8WZS4 Neurospora crassa hypothetical 138.9 kDa protein"	"Chassy_YL_B_137"	"YALI1_B03404g"	"YALI0B02266g1_1"	"Q6CFZ3"	"some similarities with uniprot|Q8WZS4 Neurospora crassa hypothetical 138.9 kDa protein"	""
"c830.a1.a1"	24.7469296891742	14.6278678218967	21.9713482315113	12.542847903752	20.7272194299235	15.0661187377585	6.3538096649978	36.743242451467	1.65654891897997	22.6166994098301	27.047908859825	"Chassy_YL_E_908;YALI1_E22921g;YALI0E19184g1_1;Q6C5C7;similar to uniprot|Q8RY11 Arabidopsis thaliana AT3g05350/T12H1_32, putative X-pro dipeptidase"	"Chassy_YL_E_908"	"YALI1_E22921g"	"YALI0E19184g1_1"	"Q6C5C7"	"similar to uniprot|Q8RY11 Arabidopsis thaliana AT3g05350/T12H1_32, putative X-pro dipeptidase"	""
"c831.a1.a1"	31.6676873912769	22.4327410509456	23.4245147735224	22.9853074754078	10.7959406062744	14.6991095218893	27.036107423183	30.8848869626161	NA	21.6977309988104	24.5317457237597	"Chassy_YL_F_110;YALI1_F03428g;YALI0F02189g1_1;Q6C368;similar to uniprot|P53337 Saccharomyces cerevisiae YGR284c : Hypothetical 35.0 kDa protein"	"Chassy_YL_F_110"	"YALI1_F03428g"	"YALI0F02189g1_1"	"Q6C368"	"similar to uniprot|P53337 Saccharomyces cerevisiae YGR284c : Hypothetical 35.0 kDa protein"	""
"c832.a1.a1"	48.9179037672662	41.4702742769511	34.2268260091381	42.2033272645729	45.0070843695211	42.8283084138044	37.0894320079673	39.8123111586317	NA	28.3612558772226	38.2634336998883	"Chassy_YL_F_1319;YALI1_F33812g;YALI0F26411g1_1;Q6C0A6;highly similar to uniprot|P43588 Saccharomyces cerevisiae YFR004w MPR1 26S proteasome regulatory subunit"	"Chassy_YL_F_1319"	"YALI1_F33812g"	"YALI0F26411g1_1"	"Q6C0A6"	"highly similar to uniprot|P43588 Saccharomyces cerevisiae YFR004w MPR1 26S proteasome regulatory subunit"	""
"c833.a1.a1"	54.6430896945889	54.7968059043896	51.8381857523846	67.9160199457919	70.8693016430319	67.7685826118318	70.6056108887023	56.5334233632852	NA	31.1316512793956	40.0189921939845	"Chassy_YL_B_173;YALI1_B04540g;YALI0B03080g1_1;W0TYP4;weakly similar to uniprot|P53889 Saccharomyces cerevisiae YNL168C FMP41 Uncharacterized mitochondrial hydrolase"	"Chassy_YL_B_173"	"YALI1_B04540g"	"YALI0B03080g1_1"	"W0TYP4"	"weakly similar to uniprot|P53889 Saccharomyces cerevisiae YNL168C FMP41 Uncharacterized mitochondrial hydrolase"	""
"c834.a1.a1"	2.60152948113213	12.8055496729067	7.93801971995562	10.4626110402018	NA	1.05669972383304	4.90693103230493	0.7804077240123	NA	1.19740491114	0.799641072679799	"Chassy_YL_B_285;YALI1_B07271g;YALI0B05258g1_1;Q6CFP0;similar to uniprot|P47161 Saccharomyces cerevisiae YJR126C VPS70, Conserved protein of unknown function involved in vacuolar protein sorting"	"Chassy_YL_B_285"	"YALI1_B07271g"	"YALI0B05258g1_1"	"Q6CFP0"	"similar to uniprot|P47161 Saccharomyces cerevisiae YJR126C VPS70, Conserved protein of unknown function involved in vacuolar protein sorting"	""
"c835.a1.a1"	43.54526311082	32.4960286333104	44.4713866829875	10.8476005940424	38.1619011790288	24.4249837599474	14.2126925965385	66.7836747521209	24.1801459886493	48.5137272483502	44.0883337621776	"Chassy_YL_D_1369;YALI1_D36161g;W29 specific;No Uniprot ID;No description in CLIB122"	"Chassy_YL_D_1369"	"YALI1_D36161g"	""	""	"No description in CLIB122"	""
"c836.a1.a1"	226.85417723112	226.008416278902	349.801915447507	211.103485731323	181.828978188758	185.072750590973	212.914836501372	224.768202579805	NA	101.153102141387	198.198656503748	"Chassy_YL_B_970;YALI1_B25762g;YALI0B19668g1_1;Q6CE07;similar to uniprot|Q12402 Saccharomyces cerevisiae YPR028w YIP2 protein or Ypt Interacting Protein, regulates vesicular traffic in stressed cells either to facilitate membrane turnover or to decrease unnecessary secretion"	"Chassy_YL_B_970"	"YALI1_B25762g"	"YALI0B19668g1_1"	"Q6CE07"	"similar to uniprot|Q12402 Saccharomyces cerevisiae YPR028w YIP2 protein or Ypt Interacting Protein, regulates vesicular traffic in stressed cells either to facilitate membrane turnover or to decrease unnecessary secretion"	""
"c837.a1.a1"	700.870954977372	602.6578240352	491.297368569444	221.465540569686	450.049604464757	349.694340014615	208.759400085068	629.172177263861	66.088708804114	380.359353815949	293.916604102402	"Chassy_YL_E_1278;YALI1_E31772g;YALI0E26851g1_1;Q6C4H1;similar to uniprot|Q9P748 Neurospora crassa Related to translation initiation factor 3"	"Chassy_YL_E_1278"	"YALI1_E31772g"	"YALI0E26851g1_1"	"Q6C4H1"	"similar to uniprot|Q9P748 Neurospora crassa Related to translation initiation factor 3"	""
"c838.a1.a1"	88.2104782811548	186.968099324437	215.654068517808	129.055620275376	98.6330007741099	69.2365777238043	118.019987886747	85.2480700740729	NA	167.994457887021	116.329565746626	"Chassy_YL_D_1016;YALI1_D26114g;YALI0D20570g1_1;Q6C8D4;highly similar to uniprot|P39077 Saccharomyces cerevisiae YJL014w CCT3 chaperonin of the TCP1 ring complex, cytosolic"	"Chassy_YL_D_1016"	"YALI1_D26114g"	"YALI0D20570g1_1"	"Q6C8D4"	"highly similar to uniprot|P39077 Saccharomyces cerevisiae YJL014w CCT3 chaperonin of the TCP1 ring complex, cytosolic"	""
"c839.a1.a1"	9.61099884059377	27.1545465978866	32.703581939576	17.8531454990552	9.45163892595666	8.96149164630476	16.7200788263064	23.7909733937248	NA	28.355530168768	9.07420202569519	"Chassy_YL_C_918;YALI1_C25512g;YALI0C18315g1_1;Q6CBJ1;uniprot|Q6CBJ1 Yarrowia lipolytica YALI0C18315g AMO2 Amine oxidase, putative"	"Chassy_YL_C_918"	"YALI1_C25512g"	"YALI0C18315g1_1"	"Q6CBJ1"	"uniprot|Q6CBJ1 Yarrowia lipolytica YALI0C18315g AMO2 Amine oxidase, putative"	"1.4.3.-"
"c840.a1.a1"	84.78627708277	54.5476411591297	28.4892344155449	76.0087157409268	32.3186094471489	41.5213663491152	34.069282222029	52.4898434553985	1.24300627770457	5.27737632920495	60.7088735805519	"Chassy_YL_C_944;YALI1_C26138g;YALI0C18997g1_1;Q6CBG8;weakly similar to uniprot|P38687 Saccharomyces cerevisiae YPL243w SRP68 signal recognition particle protein"	"Chassy_YL_C_944"	"YALI1_C26138g"	"YALI0C18997g1_1"	"Q6CBG8"	"weakly similar to uniprot|P38687 Saccharomyces cerevisiae YPL243w SRP68 signal recognition particle protein"	""
"c841.a1.a1"	19.2069447171865	31.3279115970197	35.6753386829397	30.3632019631069	39.0698910949387	45.8098628857388	49.3283786603367	34.9427725439139	3.21521718829268	41.2384227117786	35.4077813583016	"Chassy_YL_D_25;YALI1_D00614g;YALI0D00605g1_1;Q6CAR4;similar to uniprot|Q96VU8 Neurospora crassa Cystathionine beta-lyase"	"Chassy_YL_D_25"	"YALI1_D00614g"	"YALI0D00605g1_1"	"Q6CAR4"	"similar to uniprot|Q96VU8 Neurospora crassa Cystathionine beta-lyase"	""
"c842.a1.a1"	64.9083197453717	97.2957833721101	66.8831518225689	55.9031033437306	36.5427432596215	17.5110842174287	18.0678037863024	106.067460407496	19.6920930602835	41.0220974959363	73.4275047463569	"Chassy_YL_B_697;YALI1_B18607g;YALI0B14036g1_1;Q6CEP7;weakly similar to uniprot|Q12447 Saccharomyces cerevisiae YDR071c"	"Chassy_YL_B_697"	"YALI1_B18607g"	"YALI0B14036g1_1"	"Q6CEP7"	"weakly similar to uniprot|Q12447 Saccharomyces cerevisiae YDR071c"	""
"c843.a1.a1"	42.6836237015568	12.9252437539207	9.58186209530439	2.91979884139244	91.2235304969327	63.218596021112	12.4966174257582	74.0310632523895	NA	17.558729346116	54.5104240200186	"Chassy_YL_D_355;YALI1_D09277g;YALI0D07282g1_1;Q6C9Y8;similar to uniprot|Q9P861 Arxula adeninivorans Ferro-O2-oxidoreductase precursor"	"Chassy_YL_D_355"	"YALI1_D09277g"	"YALI0D07282g1_1"	"Q6C9Y8"	"similar to uniprot|Q9P861 Arxula adeninivorans Ferro-O2-oxidoreductase precursor"	""
"c844.a1.a1"	544.854253657743	554.985577694436	457.130144606349	5.058972156564	8.73028965585464	9.01711261681799	5.33956448941301	456.630412380735	186.296809156577	425.767350224212	410.833100383049	"Chassy_YL_E_1245;YALI1_E31005g;YALI0E26125g1_1;Q6C4K0;uniprot|Q6C4K0 Yarrowia lipolytica YALI0E26125g CWP12 GPI-anchored cell wall protein, putative"	"Chassy_YL_E_1245"	"YALI1_E31005g"	"YALI0E26125g1_1"	"Q6C4K0"	"uniprot|Q6C4K0 Yarrowia lipolytica YALI0E26125g CWP12 GPI-anchored cell wall protein, putative"	""
"c845.a1.a1"	62.6480206212447	135.268897107356	97.0137840998736	9.60400387630355	NA	3.44127777829108	2.92611515867862	41.0152852030857	NA	64.8201540419705	43.8408302773302	"Chassy_YL_D_472;YALI1_D12050g;YALI0D09427g1_1;Q6C9P4;weakly similar to uniprot|O74959 Schizosaccharomyces pombe Hypothetical short chain dehydrogenase"	"Chassy_YL_D_472"	"YALI1_D12050g"	"YALI0D09427g1_1"	"Q6C9P4"	"weakly similar to uniprot|O74959 Schizosaccharomyces pombe Hypothetical short chain dehydrogenase"	""
"c846.a1.a1"	10.5905687001671	13.2316341010948	9.10714147531858	168.637460398389	97.5916527975285	158.035856396118	NA	7.96550916380841	NA	14.8982687685218	8.466973376779	"Chassy_YL_C_852;YALI1_C23738g;YALI0C16621g1_1;Q6CBQ1;similar to uniprot|P00447 Saccharomyces cerevisiae YHR008c SOD2 superoxide dismutase (Mn) precursor, mitochondrial"	"Chassy_YL_C_852"	"YALI1_C23738g"	"YALI0C16621g1_1"	"Q6CBQ1"	"similar to uniprot|P00447 Saccharomyces cerevisiae YHR008c SOD2 superoxide dismutase (Mn) precursor, mitochondrial"	"1.15.1.1"
"c847.a1.a1"	41.3419962826064	26.6805176448097	31.947724968193	2.04693622768675	14.1159660866661	11.5336021945102	2.04587678236382	25.540853990538	NA	35.1895233157333	13.2198635477968	"Chassy_YL_E_1199;YALI1_E29665g;YALI0E24849g1_1;Q6C4P1;weakly similar to uniprot|P53617 Saccharomyces cerevisiae YNL251c NRD1 involved in regulation of nuclear pre-mRNA abundance"	"Chassy_YL_E_1199"	"YALI1_E29665g"	"YALI0E24849g1_1"	"Q6C4P1"	"weakly similar to uniprot|P53617 Saccharomyces cerevisiae YNL251c NRD1 involved in regulation of nuclear pre-mRNA abundance"	""
"c848.a1.a1"	26.5944058119256	38.4558633647432	26.569415814505	19.3931318423456	23.8538591087649	20.8903418144343	10.7464544897314	21.3533490179362	NA	23.0991867534338	24.4571670861293	"Chassy_YL_F_128;YALI1_F03855g;YALI0F02585g1_1;Q6C352;similar to uniprot|P40327 Saccharomyces cerevisiae YDL007w YTA5 26S proteasome regulatory subunit"	"Chassy_YL_F_128"	"YALI1_F03855g"	"YALI0F02585g1_1"	"Q6C352"	"similar to uniprot|P40327 Saccharomyces cerevisiae YDL007w YTA5 26S proteasome regulatory subunit"	""
"c849.a1.a1"	24.3858782090386	52.60121035543	43.3495110446516	23.7671639386062	9.4352228456004	10.8844119624032	17.1983756365985	10.9501010931755	NA	23.0181876573837	13.2629869724651	"Chassy_YL_E_151;YALI1_E03870g;YALI0E03212g1_1;Q6C773;similar to uniprot|P32891 Saccharomyces cerevisiae YDL174c DLD1 D-lactate ferricytochrome C oxidoreductase (D- LCR), possible transmembrane segment"	"Chassy_YL_E_151"	"YALI1_E03870g"	"YALI0E03212g1_1"	"Q6C773"	"similar to uniprot|P32891 Saccharomyces cerevisiae YDL174c DLD1 D-lactate ferricytochrome C oxidoreductase (D- LCR), possible transmembrane segment"	""
"c850.a1.a1"	30.0800748747314	43.1160460209463	42.009126030675	26.7567609488263	26.6020306124147	30.9470749040366	45.2751552301505	29.2885133616649	3.48076459226137	46.0743180078109	26.9283681135183	"Chassy_YL_C_148;YALI1_C04265g;YALI0C03179g1_1;Q6CD74;similar to uniprot|Q96VQ7 Emericella nidulans Serine palmitoyl CoA transferase subunit LCBA"	"Chassy_YL_C_148"	"YALI1_C04265g"	"YALI0C03179g1_1"	"Q6CD74"	"similar to uniprot|Q96VQ7 Emericella nidulans Serine palmitoyl CoA transferase subunit LCBA"	""
"c851.a1.a1"	28.8107008189825	37.1109056128574	37.8197701917372	82.4329873103442	49.7047566754989	39.658624536507	57.7793733887385	51.8953592279117	6.81963938506456	46.5062665686876	40.6628648572038	"Chassy_YL_B_828;YALI1_B21798g;YALI0B16742g1_1;Q6CEC5;weakly similar to uniprot|P47141 Saccharomyces cerevisiae YJR101w RSM26 weak similarity to superoxide dismutases"	"Chassy_YL_B_828"	"YALI1_B21798g"	"YALI0B16742g1_1"	"Q6CEC5"	"weakly similar to uniprot|P47141 Saccharomyces cerevisiae YJR101w RSM26 weak similarity to superoxide dismutases"	""
"c852.a1.a1"	58.2458040232381	55.072096009767	10.7589649852412	108.446287556211	84.5978025938439	102.626311354755	72.7395060695855	62.282443541261	NA	25.8258470710209	54.0231300810036	"Chassy_YL_F_425;YALI1_F11635g;YALI0F08283g1_1;Q6C2F8;weakly similar to uniprot|P53164 Saccharomyces cerevisiae YGL067w NPY1 NADH pyrophosphatase I"	"Chassy_YL_F_425"	"YALI1_F11635g"	"YALI0F08283g1_1"	"Q6C2F8"	"weakly similar to uniprot|P53164 Saccharomyces cerevisiae YGL067w NPY1 NADH pyrophosphatase I"	""
"c853.a1.a1"	32.7739822179985	53.114180649394	23.2156792285694	57.9732300607161	34.4285496055134	33.0433318283711	41.421189401973	68.9736761710243	NA	30.5106244624629	34.8976276058319	"Chassy_YL_F_322;YALI1_F09177g;YALI0F06116g1_1;Q6C2P8;similar to uniprot|P32864 Saccharomyces cerevisiae YOR370c MRS6 Rab escort protein"	"Chassy_YL_F_322"	"YALI1_F09177g"	"YALI0F06116g1_1"	"Q6C2P8"	"similar to uniprot|P32864 Saccharomyces cerevisiae YOR370c MRS6 Rab escort protein"	""
