ChassyID	W29_NCBI	CLIB122_NCBI	CLIB122_UNIPROT	Standard_A	Standard_B	Standard_C	Standard_D	HighTemp_A	HighTemp_B	HighTemp_C	LowpH_A	LowpH_B	LowpH_C	LowpH_D	Protein_name	ec_number
Chassy_YL_F_1184	YALI1_F30593g	YALI0F23353g1_1	Q6C0M8	0.895735652	0.668100537	0.895735652	0.467799268	0.895735652	0.668100537	0.467799268	1.15443469	1.15443469	1.15443469	1.782559402	hypothetical protein conserved in the Yarrowia clade I2	
Chassy_YL_E_141	YALI1_E03553g	YALI0E03014g1_1	Q6C782	1.511886432	0.359356391	1.511886432	0.847849797	0.584893192	1.511886432	1.928644565	1.511886432	0.359356391	1.511886432	1.511886432	weakly similar to uniprot|Q04410 Saccharomyces cerevisiae YDR517w GRH1 Yeast (GR)ASP65 (H)omologue I2	
Chassy_YL_D_819	YALI1_D21044g	YALI0D17094g1_1	Q6C8T6	1.030917621	1.030917621	1.424462017	1.030917621	0.70125428	1.030917621	1.424462017	1.894266125	0.70125428	1.424462017	1.424462017	weakly similar to uniprot|G3BB98 Candida tenuis hypothetical protein CANTEDRAFT_94417 I2	
Chassy_YL_F_1315	YALI1_F33754g	YALI0F26323g1_1	Q6C0B0	2.16227766	1.610157216	1.610157216	1.610157216	1.15443469	1.610157216	2.16227766	1.610157216	1.15443469	1.610157216	1.610157216	highly similar to uniprot|P38152 Saccharomyces cerevisiae YBR291c CTP1 citrate transport protein I2	
Chassy_YL_F_314	YALI1_F09003g	YALI0F06050g1_1	Q6C2Q1	3.641588834	5.812920691	5.812920691	3.641588834	9	5.812920691	5.812920691	5.812920691	5.812920691	2.16227766	5.812920691	uniprot|Q6C2Q1 Yarrowia lipolytica YALI0F06050g NUKM Central subunit of protein NADH:ubiquinone oxidoreductase (Complex I) I2	
Chassy_YL_B_1060	YALI1_B28215g	YALI0B21604g1_1	Q6CDS3	1.682695795	4.179474679	2.72759372	9	4.179474679	6.19685673	4.179474679	4.179474679	6.19685673	4.179474679	2.72759372	similar to uniprot|P23500 Saccharomyces cerevisiae YKR052C MRS4 (ohnolog of YJL133W) Mitochondrial iron transporter of the mitochondrial carrier family (MCF) I2	
Chassy_YL_E_47	YALI1_E01286g	YALI0E00880g1_1	Q6C7H1	0.249609141	0.44974067	0.44974067	0.345960324	0.681924325	0.561523006	0.44974067	0.345960324	0.561523006	0.561523006	0.345960324	"similar to uniprot|O43129 Aspergillus fumigatus MDR2 Multidrug resistance protein 2, possible transmembrane segment I2"	
Chassy_YL_C_148	YALI1_C04265g	YALI0C03179g1_1	Q6CD74	0.719072202	0.968419447	1.58086154	0.501310729	0.501310729	0.719072202	1.955209235	1.58086154	0.968419447	0.968419447	0.719072202	similar to uniprot|Q96VQ7 Emericella nidulans Serine palmitoyl CoA transferase subunit LCBA I2	
Chassy_YL_D_892	YALI1_D22906g	YALI0D18337g1_1	Q6C8N1	0.519911083	0.36887451	0.519911083	0.519911083	0.519911083	1.3101297	0.519911083	1.080567538	0.687612476	1.080567538	0.687612476	similar to uniprot|P25335 Saccharomyces cerevisiae YIR029w DAL2 allantoinase I2	
Chassy_YL_D_406	YALI1_D10495g	YALI0D08206g1_1	Q6C9U9	0.333521432	0.467799268	0.77827941	0.467799268	0.615598098	0.77827941	0.615598098	0.77827941	0.615598098	0.957341781	0.615598098	similar to uniprot|Q08108 Saccharomyces cerevisiae YOL011W (ohnolog of YMR008C) PLB3 phospholipase B (lysophospholipase) I2	3.1.1.5
Chassy_YL_A_51	YALI1_A01468g	YALI0A01045g1_1	Q6CI71	0.258925412	0.412537545	0.412537545	0.77827941	1.238721139	0.995262315	0.995262315	1.238721139	0.995262315	0.584893192	0.77827941	similar to uniprot|P36151 Saccharomyces cerevisiae YKR070w putative phosphatidyl synthase I2	
Chassy_YL_E_257	YALI1_E06355g	YALI0E05467g1_1	Q6C6X6	2.16227766	1.610157216	1.610157216	1.610157216	2.16227766	0.467799268	1.610157216	2.16227766	0.77827941	1.15443469	0.77827941	similar to uniprot|Q88LQ9 Pseudomonas putida PP1870 Thiopurine s-methyltransferase I2	2.1.1.67
Chassy_YL_C_451	YALI1_C13000g	YALI0C09328g1_1	Q6CCH5	0.70125428	0.42510267	0.42510267	2.455107295	0	1.424462017	6.017038287	2.455107295	3.124626383	1.424462017	1.424462017	similar to uniprot|Q12118 Saccharomyces cerevisiae YOR007c SGT2 similarity to protein phosphatases I2	
Chassy_YL_E_336	YALI1_E08545g	YALI0E07183g1_1	Q6C6Q6	0.389495494	1.15443469	1.15443469	0.730195739	1.15443469	0.55051578	0.930697729	0.55051578	0.55051578	0.730195739	0.55051578	similar to uniprot|Q04062 Saccharomyces cerevisiae YDR427w RPN9 subunit of the regulatory particle of the proteasome I2	
Chassy_YL_D_1155	YALI1_D30161g	YALI0D23309g1_1	Q6C827	0.35387618	0.274274986	0.274274986	0.35387618	0.274274986	0.438449888	0.35387618	0.438449888	0.438449888	0.438449888	0.438449888	similar to uniprot|P37898 Saccharomyces cerevisiae YHR047C (ohnolog of YKL157W) AAP1 alanine/arginine aminopeptidase I2	3.4.11.-
Chassy_YL_D_969	YALI1_D24997g	YALI0D19734g1_1	Q6C8H0	2.593813664	1.782559402	3.641588834	2.593813664	1.15443469	2.593813664	4.994842503	2.593813664	1.782559402	1.15443469	2.593813664	similar to uniprot|G7XQE8 Aspergillus kawachii arsenate reductase I2	
Chassy_YL_F_763	YALI1_F19478g	YALI0F14575g1_1	Q6C1P3	0.258925412	0.467799268	0.711328304	0.467799268	0.467799268	0.359356391	0.584893192	0.258925412	0.467799268	0.711328304	0.359356391	similar to uniprot|P32337 Saccharomyces cerevisiae YMR308c PSE1 beta karyopherin I2	
Chassy_YL_C_484	YALI1_C13817g	YALI0C09904g1_1	Q6CCF2	0.232846739	0.36887451	0.299081397	0.36887451	0.36887451	0.232846739	0.169989107	0.169989107	0.232846739	0.299081397	0.36887451	hypothetical protein conserved in the Yarrowia clade I2	
Chassy_YL_E_181	YALI1_E04613g	YALI0E03828g1_1	Q6C747	0.539926526	0.333521432	1.053525026	0.539926526	1.053525026	0.539926526	1.738419634	1.371373706	3.216965034	0.539926526	1.371373706	"similar to uniprot|P78795 Schizosaccharomyces pombe SPBC18H10.03 Probable eukaryotic translation initiation factor 3 RNA-binding subunit (eIF-3 RNA-binding subunit) (eIF3 p33) (Translation initiation factor eIF3, p33 subunit) I2"	
Chassy_YL_E_173	YALI1_E04420g	YALI0E03674g1_1	Q6C754	0.711328304	0.359356391	0.258925412	0.467799268	0.584893192	0.467799268	0.711328304	0.079775162	0.467799268	0.584893192	0.711328304	similar to uniprot|P43535 Saccharomyces cerevisiae YFR009w GCN20 positive effector of GCN2P I2	
Chassy_YL_B_871	YALI1_B22883g	YALI0B17688g1_1	Q6CE86	0.70125428	0.70125428	0.70125428	1.424462017	1.030917621	0.70125428	1.030917621	1.030917621	3.124626383	3.124626383	1.424462017	weakly similar to uniprot|P38342 Saccharomyces cerevisiae YBR265w TSC10 3-ketosphinganine reductase I2	1.1.1.102
Chassy_YL_D_703	YALI1_D17770g	YALI0D14542g1_1	Q6C936	0.832980711	0.623776739	1.335721469	1.335721469	1.335721469	1.335721469	1.636650899	0.128837892	0.623776739	0.623776739	0.274274986	similar to uniprot|P11792 Saccharomyces cerevisiae YHR205w SCH9 serine/threonine protein kinase involved in stress response and nutrient-sensing signaling pathway I2	
Chassy_YL_E_1495	YALI1_E37026g	YALI0E31427g1_1	Q6C3X7	0.55051578	0.930697729	0.730195739	0.389495494	0.930697729	0.730195739	0.930697729	0.55051578	1.404099184	0.55051578	0.730195739	similar to uniprot|G3BFJ9 Candida tenuis DEAD- domain-containing protein I2	3.6.4.13
Chassy_YL_C_96	YALI1_C02831g	YALI0C02057g1_1	Q6CDB3	0.054040123	0.068000433	0.125715307	0.068000433	0.11100058	0.040262294	0.040262294	0.026664562	0.054040123	0.096478196	0.013244572	uniprot|Q6CDB3 Yarrowia lipolytica YALI0C02057g TRA1 Component of the Ada-Spt transcriptional regulatory complex I2	
Chassy_YL_C_974	YALI1_C26890g	YALI0C19580g1_1		0.623776739	0.623776739	0.438449888	1.636650899	0.274274986	0.128837892	0.438449888	1.069138081	1.335721469	1.335721469	1.335721469	some similarities with uniprot|Q8NKS0 Pyrobaculum calidifontis Esterased I2	
Chassy_YL_B_479	YALI1_B12451g	YALI0B09339g1_1	Q6CF86	0.519911083	0.873817423	0.873817423	0.873817423	1.3101297	0.873817423	1.3101297	4.336699231	2.511191734	1.848035868	2.511191734	similar to uniprot|O13563 Saccharomyces cerevisiae YLR421c RPN13 weak similarity to human 42K membrane glycoprotein I2	
Chassy_YL_F_1169	YALI1_F30254g	YALI0F23045g1_1	Q6C0P0	0.287526266	0.118872212	0.251875026	0.18350673	0.217210959	0.118872212	0.150735761	0.028478274	0.118872212	0.150735761	0.087890955	weakly similar to uniprot|P25655 Saccharomyces cerevisiae YCR093w CDC39 nuclear protein I2	
Chassy_YL_D_1124	YALI1_D29109g	YALI0D22660g1_1	Q6C851	3.216965034	4.623413252	9	6.498942093	0.77827941	3.216965034	6.498942093	0	1.371373706	4.623413252	3.216965034	hypothetical protein conserved in the Yarrowia clade I2	
Chassy_YL_A_367	YALI1_A09064g	YALI0A09383g1_1	F2Z6D9	24.11886432	14.84893192	2.981071706	62.09573445	62.09573445	9	38.81071706	0	1.511886432	0.584893192	0	weakly similar to uniprot|Q9P6J0 Saccharomyces cerevisiae YGR260w TNA1 related to allantoate transport protein I2	
NADH dehydrogenase subunit 5 (mitochondrion)	 NADH dehydrogenase subunit 5 (mitochondrion)			6.498942093	9	2.16227766	1.371373706	9	0.77827941	0.333521432	1.371373706	3.216965034	12.33521432	1.371373706	No description in CLIB122 I2	
Chassy_YL_C_373	YALI1_C10492g	YALI0C07887g1_1	Q6CCN7	1.15443469	1.15443469	1.15443469	1.928644565	0.584893192	0.584893192	0.847849797	1.928644565	1.511886432	0.847849797	0.847849797	similar to uniprot|Q03246 Saccharomyces cerevisiae YMR188C MRPS17 Mitochondrial ribosomal protein of the small subunit I2	
Chassy_YL_C_249	YALI1_C06973g	YALI0C05489g1_1	Q6CCY7	0.492495545	0.350314038	0.492495545	1.015337686	0.649648074	1.227542952	1.227542952	0.649648074	0.649648074	0.221677349	0.350314038	some similarities with uniprot|Q8NIM9 Saccharomyces cerevisiae YCL034W LSB5 Protein of unknown function I2	
Chassy_YL_D_51	YALI1_D01298g	YALI0D01133g1_1	Q6CAP0	0.274274986	0.528306733	0.528306733	0.35387618	0.623776739	0.199353946	0.35387618	0.062467831	0.438449888	0.438449888	0.128837892	similar to uniprot|Q99189 Saccharomyces cerevisiae YOR160W MTR10 Nuclear import receptor I2	
Chassy_YL_D_1348	YALI1_D35593g	YALI0D27016g1_1	Q6C7L9	0.373823796	0.268961003	0.487352107	0.487352107	0	0.610262028	0.610262028	0.373823796	1.043359718	0.743328822	0.610262028	uniprot|Q6C7L9 Yarrowia lipolytica YALI0D27016g PAH1 Phosphatidate phosphatase I2	
Chassy_YL_A_784	YALI1_A19725g	YALI0A18766g1_1	Q6CGJ5	0.162030136	0.221677349	0.284386264	0.221677349	0.162030136	0.284386264	0.492495545	0.492495545	0.284386264	0.284386264	0.221677349	weakly similar to uniprot|P48582 Saccharomyces cerevisiae YPL084w BRO1 required for normal response to nutrient limitation I2	
Chassy_YL_F_240	YALI1_F06956g	YALI0F04554g1_1	Q6C2W6	0.615598098	0.615598098	0.467799268	0.77827941	0.615598098	0.77827941	1.15443469	0.211527659	0.333521432	0.333521432	0.211527659	some similarities with uniprot|P54858 Saccharomyces cerevisiae YDR068w DOS1 involved in genome stability I2	
Chassy_YL_D_25	YALI1_D00614g	YALI0D00605g1_1	Q6CAR4	0.77827941	0.584893192	0.77827941	0.412537545	0.584893192	0.412537545	0.584893192	1.511886432	0.584893192	0.995262315	1.238721139	similar to uniprot|Q96VU8 Neurospora crassa Cystathionine beta-lyase I2	
Chassy_YL_A_664	YALI1_A16642g	YALI0A16698g1_1	Q6CGS4	0.873817423	0.519911083	1.848035868	0.519911083	0.519911083	0.232846739	1.3101297	0.36887451	0.687612476	0.873817423	0.36887451	similar to uniprot|Q06489 Saccharomyces cerevisiae YPR118w I2	5.3.1.23
Chassy_YL_F_678	YALI1_F17265g	YALI0F12837g1_1	Q6C1W6	0.417474163	0.519911083	0.321941148	0.417474163	0.232846739	0.321941148	0.232846739	0.149756995	0.519911083	0.519911083	0.7475284	some similarities with uniprot|P39730 Saccharomyces cerevisiae FUN12 YAL035W yIF2 GTPase I2	
Chassy_YL_C_795	YALI1_C21682g	YALI0C15356g1_1	Q6CBU7	0.291549665	0.107756851	0.165914401	0.584893192	0.107756851	0.22712524	0.22712524	0.165914401	0.505836354	0.291549665	0.165914401	"uniprot|Q6CBU7 Yarrowia lipolytica YALI0C15356g PEX1 Peroxisomal biogenesis factor 1 (Peroxin-1), ATPase of the AAA family I2"	
Chassy_YL_B_697	YALI1_B18607g	YALI0B14036g1_1	Q6CEP7	1.424462017	1.030917621	0.70125428	1.424462017	1.894266125	0.70125428	1.894266125	1.030917621	1.424462017	1.030917621	1.424462017	weakly similar to uniprot|Q12447 Saccharomyces cerevisiae YDR071c I2	
Chassy_YL_B_783	YALI1_B20717g	YALI0B15752g1_1	Q6CEG8	24.11886432	24.11886432	1.511886432	9	9	5.309573445	2.981071706	5.309573445	9	14.84893192	2.981071706	uniprot|Q6CEG8 Yarrowia lipolytica YALI0B15752g CDC42 GTP-binding protein of RAS superfamily I2	
Chassy_YL_E_1277	YALI1_E31754g	YALI0E26829g1_1	Q6C4H2	0.895735652	0.467799268	1.15443469	0.895735652	1.15443469	1.15443469	1.15443469	0.467799268	0.291549665	0.895735652	0.467799268	similar to uniprot|P04397 Saccharomyces cerevisiae YBR019c GAL10 UDP-glucose 4-epimerase I2	
Chassy_YL_C_1057	YALI1_C29104g	YALI0C21065g1_1	Q6CB89	0.438449888	0.623776739	1.976351442	0.438449888	0.623776739	0.832980711	1.636650899	0.274274986	0.274274986	0.438449888	1.069138081	some similarities with uniprot|P47011 Saccharomyces cerevisiae YJL137C (ohnolog of YKR058W) GLG2 self- glucosylating initiator of glycogen synthesis I2	
Chassy_YL_D_834	YALI1_D21458g	YALI0D17446g1_1	Q6C8S2	3.216965034	0.77827941	2.16227766	1.371373706	1.371373706	2.16227766	3.216965034	9	3.216965034	9	3.216965034	similar to uniprot|O74916 Schizosaccharomyces pombe Putative acetylornithine deacetylase I2	
Chassy_YL_E_1427	YALI1_E35410g	YALI0E29975g1_1	Q6C438	0.687612476	0.687612476	0.519911083	0.687612476	0.36887451	0.36887451	0.519911083	0.873817423	1.080567538	0.687612476	0.519911083	weakly similar to uniprot|P11353 Saccharomyces cerevisiae YDR044w HEM13 coproporphyrinogen III oxidase I2	
Chassy_YL_B_586	YALI1_B15482g	YALI0B11682g1_1	Q6CEZ3	0.77827941	0.77827941	0.77827941	0.77827941	0.995262315	0.412537545	0.995262315	0.584893192	0.77827941	0.584893192	0.412537545	highly similar to uniprot|Q872K3 Neurospora crassa 64C2.100 Probable clathrin assembly protein AP47 I2	
Chassy_YL_B_161	YALI1_B04248g	YALI0B02816g1_1	Q6CFX3	0.36887451	0.519911083	0.687612476	0.687612476	0.36887451	0.687612476	0.687612476	0.519911083	0.36887451	0.687612476	0.519911083	similar to uniprot|Q00772 Saccharomyces cerevisiae YHR030C SLT2 (ohnolog of YKL161C) Serine/threonine MAP kinase involved in regulating the maintenance of cell wall integrity and progression through the cell cycle I2	2.7.11.24
Chassy_YL_F_362	YALI1_F10150g	YALI0F06864g1_1	Q6C2L3	0.719072202	0.719072202	1.955209235	0.968419447	0.719072202	1.253933905	0.719072202	0.501310729	0.501310729	0.968419447	0.968419447	some similarities with uniprot|P50896 Saccharomyces cerevisiae YDR505C (ohnolog of YLR177W) PSP1 Asn and gln rich protein of unknown function I2	
Chassy_YL_D_740	YALI1_D18646g			0.637893707	0.508590709	0.389495494	0.279802214	0.178768635	0.637893707	0.508590709	0.508590709	0.508590709	0.508590709	0.508590709	No description in CLIB122 I2	
Chassy_YL_C_852	YALI1_C23738g	YALI0C16621g1_1	Q6CBQ1	0	0	0	0	0	0	0	76.42636827	26.82559402	45.41588834	0	"similar to uniprot|P00447 Saccharomyces cerevisiae YHR008c SOD2 superoxide dismutase (Mn) precursor, mitochondrial I2"	1.15.1.1
Chassy_YL_C_931	YALI1_C25782g	YALI0C18535g1_1	Q6CBI1	0.492495545	0.492495545	0.823348001	0.649648074	0.823348001	0.221677349	0.492495545	0.649648074	0.649648074	0.823348001	0.649648074	"similar to uniprot|P08425 Saccharomyces cerevisiae YPR047w MSF1 phenylalanine--tRNA ligase alpha chain, mitochondrial I2"	
Chassy_YL_F_540	YALI1_F14342g	YALI0F10659g1_1	Q6C258	0.311133937	0.225279857	0.501310729	0.225279857	0.501310729	0.606506004	0.403003723	0.311133937	0.225279857	0.403003723	0.225279857	similar to uniprot|P32266 Saccharomyces cerevisiae YOR211c MGM1 dynamin-like protein I2	
Chassy_YL_C_844	YALI1_C23511g			0.539926526	0.539926526	1.053525026	0.77827941	0.539926526	1.738419634	2.651741273	0.333521432	1.371373706	1.053525026	0.154781985	No description in CLIB122 I2	
Chassy_YL_E_1015	YALI1_E25453g	YALI0E21373g1_1	Q6C535	0.519911083	1.3101297	1.3101297	3.328761281	1.3101297	1.3101297	2.511191734	1.3101297	2.511191734	3.328761281	1.3101297	some similarities with uniprot|P36046 Saccharomyces cerevisiae YKL195w I2	
Chassy_YL_B_406	YALI1_B10449g			4.179474679	2.72759372	0.930697729	9	4.179474679	2.72759372	6.19685673	6.19685673	4.179474679	1.682695795	4.179474679	No description in CLIB122 I2	
Chassy_YL_F_110	YALI1_F03428g	YALI0F02189g1_1	Q6C368	0.995262315	2.16227766	2.16227766	1.511886432	2.16227766	1.511886432	0.995262315	0.995262315	1.511886432	1.511886432	0.995262315	similar to uniprot|P53337 Saccharomyces cerevisiae YGR284c : Hypothetical 35.0 kDa protein I2	
Chassy_YL_B_9	YALI1_B00242g	YALI0B00264g1_1	Q6CG73	1.15443469	1.15443469	1.15443469	1.15443469	2.16227766	0.77827941	1.610157216	0.77827941	2.83118685	2.83118685	1.15443469	similar to uniprot|P32860 Saccharomyces cerevisiae YKL040c NFU1 iron homeostasis I2	
Chassy_YL_E_33	YALI1_E00963g	YALI0E00594g1_1	Q6C7I4	9	4.623413252	9	9	4.623413252	9	30.6227766	16.7827941	55.23413252	4.623413252	9	"highly similar to uniprot|P33328 Saccharomyces cerevisiae YOR327C (ohnolog of YAL030W) SNC2 synaptobrevin (v-SNARE) homolog present on post-Golgi vesicles, possible transmembrane segment I2"	
Chassy_YL_A_133	YALI1_A03487g	YALI0A03113g1_1	Q6CHZ4	99	30.6227766	30.6227766	99	9	30.6227766	315.227766	99	3161.27766	0	30.6227766	highly similar to uniprot|P31109 Saccharomyces cerevisiae YAL030W SNC1 (ohnolog of YOR327C) Vesicle membrane receptor protein (v-SNARE) involved in the fusion between Golgi-derived secretory vesicles with the plasma membrane I2	
Chassy_YL_B_96	YALI1_B02375g	YALI0B01386g1_1	Q6CG28	0.185971012	0.291549665	0.668100537	0.668100537	0.531740464	0.531740464	0.668100537	0.291549665	0.668100537	0.406527242	0.406527242	similar to uniprot|P32795 Saccharomyces cerevisiae YPR024W YME1 Catalytic subunit of the mitochondrial inner membrane i-AAA protease complex I2	
Chassy_YL_E_581	YALI1_E15115g	YALI0E12221g1_1	Q6C658	0.968419447	0.501310729	1.253933905	0.501310729	0.719072202	0.719072202	1.253933905	0.501310729	0.968419447	1.253933905	1.253933905	similar to uniprot|P32802 Saccharomyces cerevisiae YLR083C (ohnolog of YDR107C) EMP70 endosomal protein I2	
Chassy_YL_A_130	YALI1_A03422g	YALI0A03025g1_1	Q6CHZ7	0.847849797	1.15443469	0.847849797	0.847849797	0.847849797	0.359356391	2.981071706	0.584893192	4.411695265	0.584893192	0.359356391	similar to uniprot|O14241 Schizosaccharomyces pombe Probable ARP2/3 complex 34 kDa subunit (P34-ARC) I2	
Chassy_YL_E_1543	YALI1_E38131g	YALI0E32164g1_1	B5FVG3	5.309573445	5.309573445	5.309573445	5.309573445	5.309573445	14.84893192	14.84893192	9	5.309573445	5.309573445	9	"similar to uniprot|P81449 Saccharomyces cerevisiae YDR322C-A ATP21 ATP synthase e, mitochondrial I2"	
Chassy_YL_E_333	YALI1_E08472g	YALI0E07139g1_1	Q6C6Q8	0.218187912	0.389495494	0.389495494	0.389495494	0.807768677	0.218187912	0.389495494	0.140624924	0.301025217	0.483981789	0.218187912	similar to uniprot|P33307 Saccharomyces cerevisiae YGL238w CSE1 importin-beta-like protein I2	
Chassy_YL_E_344	YALI1_E08828g	YALI0E07425g1_1	Q6C6P9	0.178768635	0.31536905	0.637893707	0.245197085	0.31536905	0.389495494	0.389495494	0.115883993	0.389495494	0.245197085	0.178768635	similar to uniprot|Q12754 Saccharomyces cerevisiae YPL012w hypothetical protein I2	
Chassy_YL_D_1356	YALI1_D35787g	YALI0D27170g1_1	Q6C7L2	1.610157216	2.16227766	2.83118685	1.15443469	0.77827941	2.16227766	4.623413252	0.211527659	1.610157216	1.15443469	0.211527659	weakly similar to uniprot|P07285 Saccharomyces cerevisiae YDR354w TRP4 anthranilate phosphoribosyltransferase I2	
Chassy_YL_F_427	YALI1_F11689g	YALI0F08327g1_1	Q6C2F6	1.682695795	0.930697729	4.179474679	2.72759372	0.389495494	1.682695795	2.72759372	9	4.179474679	2.72759372	25.82695795	weakly similar to uniprot|Q08245 Saccharomyces cerevisiae YOL109w ZEO1 I2	
Chassy_YL_C_394	YALI1_C11271g	YALI0C08305g1_1	Q6CCL9	1.424462017	1.030917621	1.424462017	0.70125428	1.030917621	1.030917621	1.030917621	1.894266125	1.424462017	1.424462017	1.030917621	"highly similar to uniprot|P06245 Saccharomyces cerevisiae YPL203w TPK2 cAMP-dependent protein kinase 2, catalytic chain I2"	
Chassy_YL_C_548	YALI1_C15445g	YALI0C11011g1_1	Q6CCA8	9	9	16.7827941	9	9	9	16.7827941	9	9	16.7827941	16.7827941	similar to uniprot|P49334 Saccharomyces cerevisiae YNL131w TOM22 mitochondrial outer membrane import receptor complex subunit I2	
Chassy_YL_A_599	YALI1_A15105g	YALI0A15103g1_1	Q6CGX7	0.110336318	0.110336318	0.110336318	0.110336318	0.687612476	0.873817423	1.565020906	1.565020906	0.873817423	0.687612476	0.687612476	"uniprot|Q6CGX7 Yarrowia lipolytica YALI0A15103g AAL9 Acyl/aryl-CoA ligase, putative I2"	
Chassy_YL_C_257	YALI1_C07137g	YALI0C05599g1_1	Q6CCY2	0.668100537	0.895735652	0.668100537	0.668100537	0.668100537	0.895735652	0.895735652	0.467799268	0.895735652	0.668100537	0.895735652	similar to uniprot|Q03862 Saccharomyces cerevisiae YDR101c I2	3.-.-.-
Chassy_YL_E_1150	YALI1_E28465g	YALI0E23947g1_1	Q6C4T2	0.539926526	1.371373706	0.333521432	0.539926526	1.053525026	1.053525026	1.371373706	1.053525026	1.371373706	0.77827941	1.371373706	similar to uniprot|P07703 Saccharomyces cerevisiae YPR110c RPC40 DNA-directed RNA polymerase I and III 40 kDa polypeptide I2	
Chassy_YL_B_105	YALI1_B02550g	YALI0B01628g1_1	Q6CG19	0.30701048	0.30701048	0.30701048	0.174268583	0.174268583	0.378906706	0.113042193	0.238862924	0.113042193	0.30701048	0.30701048	similar to uniprot|P53258 Saccharomyces cerevisiae YGR100w MIC1 MAC1P interacting protein I2	
Chassy_YL_D_343	YALI1_D09004g	YALI0D07040g1_1	Q6C9Z9	0.412537545	0.412537545	0.995262315	1.238721139	0.412537545	0.77827941	0.77827941	0.412537545	0.412537545	0.77827941	0.584893192	weakly similar to uniprot|Q12511 Saccharomyces cerevisiae YOR090c PTC5 putative 2C protein phosphatase (PP2Cs) I2	
Chassy_YL_A_389	YALI1_A09638g	YALI0A09845g1_1	B5RSJ9	9	5.309573445	14.84893192	2.981071706	1.511886432	14.84893192	9	5.309573445	9	9	5.309573445	"similar to uniprot|P53633 Saccharomyces cerevisiae YNL044W YIP3, Prenylated Rab acceptor 1, interacts with YPT proteins I2"	
Chassy_YL_E_522	YALI1_E13765g	YALI0E10901g1_1	Q6C6B2	0.412537545	0.584893192	0.77827941	0.77827941	0.995262315	0.77827941	0.77827941	0.995262315	0.412537545	0.258925412	0.77827941	weakly similar to uniprot|P40517 Saccharomyces cerevisiae YIL063C YRB2 Ran-specific GTPase-activating protein 2 involved in nuclear protein export I2	
Chassy_YL_F_990	YALI1_F25556g	YALI0F19140g1_1	Q6C154	1.511886432	2.981071706	4.011872336	2.16227766	2.981071706	0.995262315	2.981071706	0.995262315	0.995262315	1.511886432	0.584893192	weakly similar to uniprot|K9HTF6 Agaricus bisporus hypothetical protein AGABI2DRAFT_217354 I2	
Chassy_YL_E_57	YALI1_E01614g	YALI0E01078g1_1	Q6C7G2	0.311133937	0.968419447	0.501310729	1.253933905	0.311133937	0.311133937	0.968419447	1.58086154	1.253933905	1.253933905	0.719072202	similar to uniprot|P14743 Saccharomyces cerevisiae YLR195c NMT1 N-myristoyltransferase (Glycylpeptide N- tetradecanoyltransferase) I2	2.3.1.97
Chassy_YL_E_407	YALI1_E10755g	YALI0E08844g1_1	Q6C6K5	0.438449888	0.832980711	0.623776739	0.623776739	1.069138081	1.636650899	0.832980711	0.128837892	0.832980711	0.832980711	0.438449888	weakly similar to uniprot|Q01477 Saccharomyces cerevisiae YER151c UBP3 ubiquitin-specific proteinase Ubiquitin carboxyl-terminal hydrolase 3 (Deubiquitinating enzyme 3) I2	
Chassy_YL_D_805	YALI1_D20768g	YALI0D16863g1_1	Q6C8U8	0.539926526	0.77827941	0.539926526	1.371373706	1.053525026	0.539926526	2.651741273	0.333521432	2.16227766	0.539926526	0.539926526	uniprot|Q6C8U8 Yarrowia lipolytica YALI0D16863g CKII Caseine kinase II alpha subunit I2	
Chassy_YL_E_1311	YALI1_E32568g	YALI0E27632g1_1	Q6C4D8	0.623776739	0.438449888	1.335721469	0.438449888	0.438449888	0.832980711	1.335721469	0.438449888	1.069138081	0.623776739	0.438449888	"uniprot|Q6C4D8 Yarrowia lipolytica YALI0E27632g SSL2 Multicopy suppressor of SLS2 secretory defects, putative calmodulin-dependent ser/thr protein kinase I2"	
Chassy_YL_F_1252	YALI1_F32363g	YALI0F25047g1_1	Q6C0G0	0.637893707	0.930697729	0.930697729	0.930697729	0.930697729	0.930697729	0.930697729	0.930697729	0.930697729	0.930697729	0.930697729	highly similar to uniprot|P38689 Saccharomyces cerevisiae YHL011c PRS3 ribose-phosphate pyrophosphokinase I2	
Chassy_YL_E_1554	YALI1_E38308g	YALI0E32351g1_1	Q6C3T1	0.232846739	0.519911083	0	0.232846739	0.873817423	0.232846739	0.232846739	0.519911083	0.232846739	0.232846739	0	highly similar to uniprot|P38620 Saccharomyces cerevisiae YER099C (ohnolog of YBL068W) PRS2 ribose- phosphate pyrophosphokinase I2	
Chassy_YL_F_1499	YALI1_F38263g	YALI0F30613g1_1	Q6BZV4	0.70125428	0.193776642	1.424462017	1.894266125	0.42510267	1.030917621	3.124626383	1.424462017	1.424462017	0.70125428	2.455107295	similar to uniprot|Q9P5M9 Schizosaccharomyces pombe putative class II aldolase I2	
Chassy_YL_E_1051	YALI1_E26229g	YALI0E22264g1_1	Q6C501	16.7827941	16.7827941	16.7827941	99	16.7827941	16.7827941	55.23413252	2.16227766	2.16227766	4.623413252	0.77827941	weakly similar to uniprot|Q7SB06 Neurospora crassa NCU07888 I2	
