"genes","direction"
"YALI1_A14109g","up"
"YALI1_E10233g","up"
"YALI1_A20221g","up"
"YALI1_F16431g","up"
"YALI1_E32622g","down"
"YALI1_E36395g","down"
"YALI1_E14164g","down"
"YALI1_E15086g","up"
"YALI1_D20496g","down"
"YALI1_F13134g","up"
"YALI1_B08758g","up"
"YALI1_A13713g","up"
"YALI1_E11341g","down"
"YALI1_E19783g","down"
"YALI1_E16556g","up"
"YALI1_A16136g","down"
"YALI1_D03245g","up"
"YALI1_B12781g","up"
"YALI1_D02990g","down"
"YALI1_A21654g","down"
"YALI1_F21908g","down"
"YALI1_A03137g","down"
"YALI1_A14414g","down"
"YALI1_D19110g","up"
"YALI1_E20829r","down"
"YALI1_E02231g","down"
"YALI1_C17091g","down"
"YALI1_F30254g","down"
"YALI1_E41393g","up"
"YALI1_E40305g","down"
"YALI1_E04744g","up"
"YALI1_D24095g","up"
"YALI1_D01036g","up"
"YALI1_C19814g","up"
"YALI1_C18365g","down"
"YALI1_C00550g","down"
"YALI1_F19746g","up"
"YALI1_B07578g","down"
"YALI1_A14189g","up"
"YALI1_F28453g","down"
"YALI1_F22750g","down"
"YALI1_C08242g","down"
"YALI1_B26728g","down"
"YALI1_B15440g","up"
"YALI1_E18480g","down"
"YALI1_E11289g","up"
"YALI1_A17348g","down"
"YALI1_D08971g","up"
"YALI1_F20616g","up"
"YALI1_B29539g","up"
"YALI1_E36140g","down"
"YALI1_E40144g","down"
"YALI1_E06946g","up"
"YALI1_F15891g","down"
"YALI1_E38859g","up"
"YALI1_D35870g","down"
"YALI1_B20407g","down"
"YALI1_F33113g","down"
"YALI1_F31001g","down"
"YALI1_B14517g","down"
"YALI1_B29883g","up"
"YALI1_D24941g","down"
"YALI1_C04962g","up"
"YALI1_A12729g","up"
"YALI1_E25364g","down"
"YALI1_F35029g","down"
"YALI1_B10607g","up"
"YALI1_C02053g","down"
"YALI1_E03396g","down"
"YALI1_C18378g","down"
"YALI1_B14308g","up"
"YALI1_C24081g","down"
"YALI1_E23014g","up"
"YALI1_B14238g","down"
"YALI1_E15843g","up"
"YALI1_C00913g","down"
"YALI1_D30420g","down"
"YALI1_D07496g","down"
"YALI1_E03651g","down"
"YALI1_D00663g","up"
"YALI1_F01696g","down"
"YALI1_D31672g","down"
"YALI1_C17580g","up"
"YALI1_E04033g","up"
"YALI1_F29596g","up"
"YALI1_E06676g","down"
"YALI1_D34043g","down"
"YALI1_F29038g","down"
"YALI1_E29005g","down"
"YALI1_D06859g","up"
"YALI1_B20145g","down"
"YALI1_C27922g","up"
"YALI1_D25616g","down"
"YALI1_E00340g","up"
"YALI1_D20672g","down"
"YALI1_E21570g","down"
"YALI1_C24567g","up"
"YALI1_F26726g","up"
"YALI1_A14259g","down"
"YALI1_F23529g","down"
"YALI1_B02073g","up"
"YALI1_E34290g","down"
"YALI1_E01432g","up"
"YALI1_E02348g","up"
"YALI1_C00827g","down"
"YALI1_F12871g","up"
"YALI1_C18757g","down"
"YALI1_C20953g","down"
"YALI1_E14824g","down"
"YALI1_B10145g","up"
"YALI1_C13410g","up"
"YALI1_D16679g","up"
"YALI1_D06131g","down"
"YALI1_B19429g","down"
"YALI1_C30320g","down"
"YALI1_E38810g","up"
"YALI1_D14333g","down"
"YALI1_F05313g","down"
"YALI1_B00273g","up"
"YALI1_C26276g","down"
"YALI1_F22794g","up"
"YALI1_A05407g","up"
"YALI1_C29066g","up"
"YALI1_A00789g","down"
"YALI1_D02655g","down"
"YALI1_C28997g","down"
"YALI1_D35258g","down"
"YALI1_F38856g","up"
"YALI1_F16177g","down"
"YALI1_C08106g","up"
"YALI1_E12454g","up"
"YALI1_F02275g","down"
"YALI1_E09615g","down"
"YALI1_B18845g","down"
"YALI1_E31592g","up"
"YALI1_C29837g","down"
"YALI1_F34870g","down"
"YALI1_B30036g","down"
"YALI1_D29728g","down"
"YALI1_A17546g","down"
"YALI1_A13041g","down"
"YALI1_E14451g","down"
"YALI1_D25606g","down"
"YALI1_B23622g","up"
"YALI1_C04328g","down"
"YALI1_C00293g","down"
"YALI1_C00258g","down"
"YALI1_F15847g","down"
"YALI1_B23866g","down"
"YALI1_A20129g","down"
"YALI1_E05261g","up"
"YALI1_F39291g","up"
"YALI1_F11857g","down"
"YALI1_B22549g","up"
"YALI1_D08715g","down"
"YALI1_F12757g","up"
"YALI1_D05111g","down"
"YALI1_C17932g","down"
"YALI1_D21830g","down"
"YALI1_D10129g","down"
"YALI1_A11068g","down"
"YALI1_D32024g","down"
"YALI1_E22207g","up"
"YALI1_B00977g","down"
"YALI1_E30590g","down"
"YALI1_C21682g","down"
"YALI1_C20592g","down"
"YALI1_C32106g","up"
"YALI1_F16459g","up"
"YALI1_F33061g","up"
"YALI1_E36789g","down"
"YALI1_C28412g","down"
"YALI1_A02653g","down"
"YALI1_E29235g","up"
"YALI1_C18478g","down"
"YALI1_C29983g","down"
"YALI1_E22245g","down"
"YALI1_B06089g","down"
"YALI1_C01993g","up"
"YALI1_F05459g","up"
"YALI1_E00948g","up"
"YALI1_B27570g","down"
"YALI1_E16325g","down"
"YALI1_A20995g","down"
"YALI1_F27529g","down"
"YALI1_A11355g","up"
"YALI1_C05857g","down"
"YALI1_E22041g","down"
"YALI1_E13011g","up"
"YALI1_C03939g","up"
"YALI1_D34840g","up"
"YALI1_E33642g","down"
"YALI1_B05971g","up"
"YALI1_B05891g","down"
"YALI1_B27723g","down"
"YALI1_C01965g","down"
"YALI1_F30789g","down"
"YALI1_E35168g","up"
"YALI1_C25560g","down"
"YALI1_C20853g","down"
"YALI1_B15905g","down"
"YALI1_A07290g","down"
"YALI1_B15706g","up"
"YALI1_D12646g","up"
"YALI1_F32002g","up"
"YALI1_B14187g","up"
"YALI1_D12877g","up"
"YALI1_E39128g","up"
"YALI1_C06532g","up"
"YALI1_D18408g","down"
"YALI1_E19060g","down"
"YALI1_F17004g","down"
"YALI1_E24383g","down"
"YALI1_E09357g","up"
"YALI1_B14645g","down"
"YALI1_B29037g","up"
"YALI1_C07516g","down"
"YALI1_C12170g","up"
"YALI1_F10900g","up"
"YALI1_F03803g","down"
"YALI1_A04332g","up"
"YALI1_F08705g","down"
"YALI1_B22372g","up"
"YALI1_A04495g","up"
"YALI1_F25941g","down"
"YALI1_E36540g","up"
"YALI1_E28855g","down"
"YALI1_A17551g","down"
"YALI1_C29485g","down"
"YALI1_B12337g","down"
"YALI1_D30459g","down"
"YALI1_D09916g","down"
"YALI1_B11111g","down"
"YALI1_D24809g","down"
"YALI1_E05630g","down"
"YALI1_F08683g","down"
"YALI1_B06134g","up"
"YALI1_E21566g","down"
"YALI1_B26963g","down"
"YALI1_D29523g","down"
"YALI1_F13875g","up"
"YALI1_A07557g","down"
"YALI1_B02850g","down"
"YALI1_D32369g","down"
"YALI1_F29395g","down"
"YALI1_E34933g","down"
"YALI1_E31891g","up"
"YALI1_F06131g","up"
"YALI1_C11057g","down"
"YALI1_E11587g","down"
"YALI1_D02041g","down"
"YALI1_E34832g","down"
"YALI1_F06466g","down"
"YALI1_F08349g","up"
"YALI1_E16597g","down"
"YALI1_D23377g","up"
"YALI1_C15964g","down"
"YALI1_B24672g","down"
"YALI1_A09100g","down"
"YALI1_F37892g","down"
"YALI1_F01346g","down"
"YALI1_F10296g","up"
"YALI1_F34387g","up"
"YALI1_C17537g","up"
"YALI1_E37095g","down"
"YALI1_C15369g","down"
"YALI1_F37627g","up"
"YALI1_A02974g","up"
"YALI1_B26639g","up"
"YALI1_C04389g","down"
"YALI1_D21986g","down"
"YALI1_C19369g","down"
"YALI1_B27857g","down"
"YALI1_B18472g","down"
"YALI1_F10616g","down"
"YALI1_E34185g","down"
"YALI1_E11351g","down"
"YALI1_E27846g","down"
"YALI1_E13677g","down"
"YALI1_D24387g","up"
"YALI1_C25598g","up"
"YALI1_C15687g","down"
"YALI1_E22265g","down"
"YALI1_A04927g","up"
"YALI1_F19579g","up"
"YALI1_F08650g","down"
"YALI1_A04533g","up"
"YALI1_C13453g","up"
"YALI1_B28374g","up"
"YALI1_F02868g","up"
"YALI1_F09932g","down"
"YALI1_E24318g","up"
"YALI1_B16572g","down"
"YALI1_C31047g","up"
"YALI1_B17724g","down"
"YALI1_C12755g","up"
"YALI1_E36309g","down"
"YALI1_E39433g","down"
"YALI1_A16028g","down"
"YALI1_E12295g","down"
"YALI1_C31793g","down"
"YALI1_D04556g","down"
"YALI1_A12492g","down"
"YALI1_B14510g","down"
"YALI1_E17773g","down"
"YALI1_C01505g","up"
"YALI1_A11345g","up"
"YALI1_B10891g","up"
"YALI1_D05956g","down"
"YALI1_D29457g","up"
"YALI1_F36996g","up"
"YALI1_E10364g","up"
"YALI1_E04968g","up"
"YALI1_D09623g","up"
"YALI1_D08460g","down"
"YALI1_C09451g","down"
"YALI1_E08104g","up"
"YALI1_F21210g","up"
"YALI1_B29419g","down"
"YALI1_B06489g","down"
"YALI1_F36805g","up"
"YALI1_F26692g","down"
"YALI1_B16578g","down"
"YALI1_B09279g","down"
"YALI1_D32812g","up"
"YALI1_D11015g","up"
"YALI1_C13689g","up"
"YALI1_C25190g","down"
"YALI1_B13723g","down"
"YALI1_D13707g","up"
"YALI1_D17190g","down"
"YALI1_E33056g","down"
"YALI1_F03573g","up"
"YALI1_C13510g","up"
"YALI1_C17519g","up"
"YALI1_E00613g","up"
"YALI1_D10067g","up"
"YALI1_E05416g","up"
"YALI1_A08532g","up"
"YALI1_F11396g","up"
"YALI1_F18857g","up"
"YALI1_F15905g","down"
"YALI1_B06015g","up"
"YALI1_B21737g","up"
"YALI1_E24113g","down"
"YALI1_E09522g","down"
"YALI1_D14276g","down"
"YALI1_B12375g","down"
"YALI1_D05139g","up"
"YALI1_F09856g","up"
"YALI1_E02799g","down"
"YALI1_F38538g","down"
"YALI1_F22858g","up"
"YALI1_A15784g","down"
"YALI1_E25400g","down"
"YALI1_A02819g","down"
"YALI1_D34353g","down"
"YALI1_C08600g","down"
"YALI1_B25495g","down"
"YALI1_E40782g","up"
"YALI1_B28454g","down"
"YALI1_B10119g","down"
"YALI1_C23738g","up"
"YALI1_B07915g","up"
"YALI1_E24633g","up"
"YALI1_C26621g","down"
"YALI1_C15388g","down"
"YALI1_F06544g","down"
"YALI1_A11876g","down"
"YALI1_B03085g","down"
"YALI1_A06735g","down"
"YALI1_D24836g","up"
"YALI1_D02641g","down"
"YALI1_A10468g","up"
"YALI1_C19909g","down"
"YALI1_C11552g","up"
"YALI1_C19921g","down"
"YALI1_B27110g","up"
"YALI1_C05756g","up"
"YALI1_F10585g","up"
"YALI1_F14946g","down"
"YALI1_E08725g","up"
"YALI1_E35023g","up"
"YALI1_C23563g","up"
"YALI1_D20719g","down"
"YALI1_E08900g","up"
"YALI1_C31252g","down"
"YALI1_E39848g","up"
"YALI1_C15322g","down"
"YALI1_D03437g","down"
"YALI1_C31243g","down"
"YALI1_D23337g","down"
"YALI1_E03243g","down"
"YALI1_E12790g","up"
"YALI1_D22922g","up"
"YALI1_E09241g","down"
"YALI1_C07948g","down"
"YALI1_F17025g","up"
"YALI1_A19214g","up"
"YALI1_D31568g","down"
"YALI1_E17184g","down"
"YALI1_C01944g","down"
"YALI1_F31832g","down"
"YALI1_E40422g","up"
"YALI1_D09453g","down"
"YALI1_E08472g","up"
"YALI1_D18115g","down"
"YALI1_F18550g","up"
"YALI1_B15420g","up"
"YALI1_A00683g","up"
"YALI1_A21089g","up"
"YALI1_C28767g","down"
"YALI1_C07223g","down"
"YALI1_D32568g","up"
"YALI1_E32931g","down"
"YALI1_F19345g","down"
"YALI1_D10768g","up"
"YALI1_E02290g","down"
"YALI1_C08748g","up"
"YALI1_F04236g","up"
"YALI1_C21732g","up"
"YALI1_B23771g","up"
"YALI1_F27132g","down"
"YALI1_C08275g","up"
"YALI1_A04309g","up"
"YALI1_E14028g","up"
"YALI1_A07730g","down"
"YALI1_C02866g","up"
"YALI1_A00447g","up"
"YALI1_A02895g","down"
"YALI1_E03669g","down"
"YALI1_E23809g","down"
"YALI1_C11131g","up"
"YALI1_E26513g","down"
"YALI1_C18457g","down"
"YALI1_E01877g","down"
"YALI1_D36215g","down"
"YALI1_F12318g","down"
"YALI1_D13916g","up"
"YALI1_B00819g","up"
"YALI1_C04093g","up"
"YALI1_F05967g","up"
"YALI1_F06393g","down"
"YALI1_D13042g","down"
"YALI1_E37863g","up"
"YALI1_E38677g","down"
"YALI1_B07043g","down"
"YALI1_E30373g","down"
"YALI1_F38280g","down"
"YALI1_E21552g","down"
"YALI1_C18380g","down"
"YALI1_D02661g","down"
"YALI1_C28396g","up"
"YALI1_D24626g","down"
"YALI1_C00335g","up"
"YALI1_B15307g","up"
"YALI1_A15373g","down"
"YALI1_F00960g","down"
"YALI1_A13148g","down"
"YALI1_A14274g","up"
"YALI1_B00607g","up"
"YALI1_A20855g","down"
"YALI1_B01485g","down"
"YALI1_D27934g","down"
"YALI1_D26064g","down"
"YALI1_D11653g","up"
"YALI1_C32609g","down"
"YALI1_F36678g","up"
"YALI1_D02050g","down"
"YALI1_B01014g","down"
"YALI1_F15377g","up"
"YALI1_C12024g","down"
"YALI1_C29968g","down"
"YALI1_D10668g","down"
"YALI1_F31639g","up"
"YALI1_F01248g","up"
"YALI1_D20904g","down"
"YALI1_B06028g","up"
"YALI1_D22997g","down"
"YALI1_F25999g","up"
"YALI1_A12475g","down"
"YALI1_F03495g","up"
"YALI1_E40691g","down"
"YALI1_E19723g","down"
"YALI1_E24956g","down"
"YALI1_B27984g","up"
"YALI1_D09417g","down"
"YALI1_E03183g","down"
"YALI1_C14228g","up"
"YALI1_C17423g","up"
"YALI1_E14353g","down"
"YALI1_A00983g","up"
"YALI1_E21524g","down"
"YALI1_B28472g","down"
"YALI1_E35546g","down"
"YALI1_F09695g","up"
"YALI1_C13389g","down"
"YALI1_B05043g","up"
"YALI1_F26142g","up"
"YALI1_A07137g","down"
"YALI1_E05446g","up"
"YALI1_B10185g","up"
"YALI1_E13611g","up"
"YALI1_E16609g","down"
"YALI1_C18099g","up"
"YALI1_F31798g","down"
"YALI1_B09211g","down"
"YALI1_B24280g","up"
"YALI1_A15507g","down"
"YALI1_C03225g","up"
"YALI1_D33321g","down"
"YALI1_E37812g","up"
"YALI1_E03163g","down"
"YALI1_A08835g","down"
"YALI1_E17326g","up"
"YALI1_F11417g","up"
"YALI1_F31672g","up"
"YALI1_C11077g","up"
"YALI1_B05639g","down"
"YALI1_A17328g","down"
"YALI1_A13982r","down"
"YALI1_D11034g","up"
"YALI1_A08424g","up"
"YALI1_D04789g","up"
"YALI1_F21224g","up"
"YALI1_A17824g","up"
"YALI1_C26566g","down"
"YALI1_B18854g","down"
"YALI1_D25831g","down"
"YALI1_B13614g","down"
"YALI1_D17895g","down"
"YALI1_F31689g","up"
"YALI1_C30726g","up"
"YALI1_D22044g","down"
"YALI1_D14180g","down"
"YALI1_A20611g","up"
"YALI1_E20229g","up"
"YALI1_C19395g","down"
"YALI1_D33653g","down"
"YALI1_D28273g","down"
"YALI1_C17719g","up"
"YALI1_E04531g","down"
"YALI1_A12465g","down"
"YALI1_C18878g","up"
"YALI1_D06152g","down"
"YALI1_B06514g","down"
"YALI1_D02636g","down"
"YALI1_F12052g","down"
"YALI1_A16952g","down"
"YALI1_D26051g","down"
"YALI1_E22439g","down"
"YALI1_A09166g","down"
"YALI1_E41737g","up"
"YALI1_C07840g","down"
"YALI1_F38476g","down"
"YALI1_C15947g","up"
"YALI1_F08111g","up"
"YALI1_D09277g","up"
"YALI1_A13334g","up"
"YALI1_C18787g","down"
"YALI1_D26978g","down"
"YALI1_E40864g","down"
"YALI1_B11648g","down"
"YALI1_A05210g","down"
"YALI1_E13097g","down"
"YALI1_A20631g","up"
"YALI1_C22944g","up"
"YALI1_E27622g","down"
"YALI1_E12186g","down"
"YALI1_C30760g","up"
"YALI1_C31151g","down"
"YALI1_C14433g","up"
"YALI1_E36692g","up"
"YALI1_A19220g","up"
"YALI1_C10382g","up"
"YALI1_F12430g","down"
"YALI1_C18872g","up"
"YALI1_A15045g","up"
"YALI1_F31482g","down"
"YALI1_E38193g","down"
"YALI1_E04576g","down"
"YALI1_D23359g","up"
"YALI1_F15817g","down"
"YALI1_F05290g","down"
"YALI1_A04398r","down"
"YALI1_A16020g","down"
"YALI1_B13411g","up"
"YALI1_F35836g","down"
"YALI1_A05259g","down"
"YALI1_A15366g","up"
"YALI1_E24567g","down"
"YALI1_C17295g","down"
"YALI1_F39743g","down"
"YALI1_E38142g","down"
"YALI1_A16944g","down"
"YALI1_E16968g","down"
"YALI1_D36255g","down"
"YALI1_C00177g","down"
"YALI1_A13397g","down"
"YALI1_C00167g","down"
"YALI1_A17724g","down"
"YALI1_E35831g","down"
"YALI1_C18100g","up"
"YALI1_C17314g","down"
"YALI1_A21000g","down"
"YALI1_E24847g","down"
"YALI1_E09672g","down"
"YALI1_F00286g","down"
"YALI1_F00366g","up"
"YALI1_E23265g","up"
"YALI1_C18580g","down"
"YALI1_A14826g","up"
"YALI1_B10182g","down"
"YALI1_C00098g","down"
"YALI1_A11114g","up"
"YALI1_A07241g","up"
"YALI1_A13392g","down"
"YALI1_D20413g","down"
"YALI1_F16600g","down"
"YALI1_A06634g","down"
"YALI1_B03225g","down"
"YALI1_E19714g","down"
"YALI1_F31687g","up"
"YALI1_E28405g","up"
"YALI1_D11756g","down"
"YALI1_B10170g","up"
"YALI1_A20760g","down"
"YALI1_D35339g","down"
"YALI1_C15307g","down"
"YALI1_B02177g","up"
"YALI1_A14430g","down"
"YALI1_C15611g","up"
"YALI1_B22391g","down"
"YALI1_D18982g","up"
"YALI1_B01892g","down"
"YALI1_B20399g","down"
"YALI1_A00014g","down"
"YALI1_B01760g","down"
"YALI1_F39375g","up"
"YALI1_A13330g","up"
"YALI1_E33278g","up"
"YALI1_C22937g","up"
"YALI1_C14843g","down"
"YALI1_A11182g","up"
"YALI1_B06508g","down"
"YALI1_F24489g","up"
"YALI1_B10094g","down"
"YALI1_E14555g","up"
"YALI1_C13578g","down"
"YALI1_D16959g","down"
"YALI1_A18219g","down"
"YALI1_F12712g","up"
"YALI1_D32934g","up"
"YALI1_F09282g","down"
"YALI1_B01011g","down"
"YALI1_F07361g","down"
"YALI1_F24486g","up"
"YALI1_E19458g","up"
"YALI1_C24183g","down"
"YALI1_A00715g","up"
"YALI1_F27798g","up"
"YALI1_A07766g","down"
"YALI1_B04068g","up"
"YALI1_C25053g","down"
"YALI1_A16145g","down"
"YALI1_D28062g","down"
"YALI1_D11913g","up"
"YALI1_A18443g","down"
"YALI1_E33540g","down"
"YALI1_A10473g","up"
"YALI1_F00996g","up"
"YALI1_E38164g","down"
"YALI1_C26209g","down"
"YALI1_C26628g","down"
"rns","down"
"YALI1_D22043g","down"
"YALI1_B23579g","up"
"YALI1_A06207g","up"
"YALI1_E27840g","down"
"YALI1_E25537g","up"
"YALI1_B09929g","up"
"YALI1_C20417g","down"
"YALI1_E27610g","down"
"YALI1_F18947g","down"
"YALI1_A19195g","down"
"YALI1_A14141g","up"
"YALI1_A10883g","down"
"YALI1_D30685g","down"
"YALI1_E34880g","down"
"YALI1_C17514g","up"
"YALI1_C02125r","down"
"YALI1_B18921g","down"
"YALI1_C04868g","down"
"YALI1_D28354g","up"
"YALI1_B00731g","down"
"YALI1_E14988g","down"
"YALI1_F32064g","up"
"YALI1_C25377g","up"
"YALI1_E11485g","down"
"YALI1_B28394g","down"
"YALI1_F15466g","up"
"YALI1_B00704g","down"
"YALI1_E10951g","up"
"YALI1_B00719g","down"
"YALI1_E28504g","down"
"YALI1_C23217g","down"
"YALI1_C05507g","down"
"YALI1_C17220g","up"
"YALI1_C07664g","down"
"YALI1_C18584g","down"
"YALI1_F10893r","down"
"YALI1_E31649g","down"
"YALI1_A01736g","down"
"YALI1_A01230g","down"
"YALI1_B28990g","down"
"YALI1_C19166g","up"
"YALI1_C14823g","down"
"YALI1_A06196g","up"
"YALI1_B28430g","down"
"YALI1_B01357g","up"
"YALI1_A16485g","down"
"YALI1_D29074g","down"
"YALI1_A16031g","down"
"YALI1_C07691g","down"
"YALI1_C30058g","down"
"YALI1_D29081g","down"
"YALI1_A16075g","up"
"cox1","down"
"YALI1_A14162g","up"
"YALI1_C13397g","down"
"YALI1_F19619g","down"
"YALI1_D25856g","up"
"YALI1_D08693g","up"
"YALI1_A08483r","down"
"YALI1_B00711g","down"
"YALI1_F05900g","up"
"YALI1_E37678g","down"
"YALI1_D23235g","down"
"YALI1_C03550g","down"
"YALI1_E27826g","down"
"YALI1_C19181g","down"
"YALI1_E21535g","down"
"YALI1_C15707g","up"
"YALI1_A05355g","down"
"YALI1_D31526g","down"
"YALI1_F33714g","down"
