Ref_1	Ref_2	Ref_3	HiT_1	HiT_2	HiT_3	LpH_1	LpH_2	LpH_3	Osm_1	Osm_2	Osm_3
KMXK0A06250	7.34021850678149e-06	8.91680550065569e-06	1.66473925837509e-05	1.88735371908268e-05	2.31685579570094e-05	2.35308153832533e-05	3.49323533115103e-06	3.37264061220928e-06	7.03436069360647e-06	0	1.50314462477149e-06	1.74061164019106e-06
KMXK0D01210	1.12735293591905e-05	2.35381820036796e-05	1.03870089807078e-05	2.71753714785513e-05	4.72594722023965e-05	4.79984087731338e-05	2.26340643366395e-05	2.18526830758794e-05	1.4348764143111e-05	3.04675609351912e-05	3.46292383043123e-05	3.09103940157314e-05
KMXK0G02810	2.4103879439412e-05	1.2200454510421e-05	2.27778609637989e-05	7.3782263303822e-06	1.18876767612751e-05	1.20735493216454e-05	7.16944965583855e-06	6.92194335172477e-06	7.21859394986759e-06	1.95427640855726e-05	2.67368867701417e-05	2.14343890549241e-05
KMXK0B04280	1.37549312018384e-05	1.62451704078975e-05	1.4298059463689e-05	8.42080179011011e-06	2.26124286219906e-06	4.59319811149554e-06	6.81877005310732e-06	7.90004404272936e-06	1.37310211002916e-05	8.67387174087916e-06	2.34730193216127e-06	8.15438714046027e-06
KMXK0H02260	2.66523519496447e-06	2.15846288726908e-06	3.02233622729429e-06	0	1.05156365622063e-06	0	3.17098657903559e-06	2.44921331737523e-06	8.30107897352086e-06	2.30495953831522e-06	2.18316877262514e-06	3.16008263236034e-06
KMXK0B00860	8.39160258998096e-06	1.13266819062264e-05	5.70956992328646e-06	2.46593240750174e-05	3.31089140566017e-05	3.36265962539196e-05	9.31838284180608e-06	1.15671732402828e-05	4.69112869421103e-06	1.75383780255139e-05	1.66116752122182e-05	9.28634008568774e-06
KMXK0C06930	0.000108507720082208	0.000104138623410219	0.000116654100860257	0.00012164213899923	0.000119538664982532	0.000135524918888848	0.00012239160715368	0.000110072774011837	0.000109725843447319	0.000120346865694005	8.51302108314345e-05	0.000116958247627092
KMXK0B03030	4.3636333467901e-05	3.89771112655436e-05	3.92952753543833e-05	3.29999778062733e-05	2.53185813374013e-05	3.34287927465436e-05	3.20661997791562e-05	2.65364562571193e-05	4.30480044880542e-05	3.60728505433491e-05	2.75962718028534e-05	2.43473790481897e-05
KMXK0F00350	0.000168515187286844	0.000177029208034375	0.000151432713844753	0.000140149223763039	0.000194444160090203	0.000184743505951811	0.000162663644201563	0.000171657238395788	0.000125690593147192	0.000168421308576669	0.000162777721928771	0.000180953636242576
KMXK0C02130	1.27501629276487e-05	2.90413841620852e-05	9.03655693148193e-06	1.75627805597259e-05	6.28819173770218e-06	6.38651223563108e-06	2.65468287004601e-05	2.01381475346149e-05	1.33643993782183e-05	5.1687411309449e-06	8.15938706897368e-06	3.77936330943247e-06
KMXK0B02740	2.29156600304269e-05	2.96419493386988e-05	2.88733448836887e-05	2.33817031596619e-05	1.50688860354191e-05	1.53044991401139e-05	2.42347594000176e-05	2.19357359737757e-05	2.59259360171301e-05	2.89012708307764e-05	1.95529778654882e-05	3.47176724129053e-05
KMXK0F05580	6.41277197923545e-06	1.29835917931845e-05	0	1.96295717404594e-05	2.10845618232075e-05	1.71313875509834e-05	1.52593016323591e-05	2.20987718492564e-05	5.12129976173038e-06	2.77295976889882e-05	3.93966081046526e-05	2.02757734303337e-05
KMXK0E01310	8.39438587442209e-06	4.24891450611675e-06	9.51910607442341e-06	1.15628920103005e-05	6.20998039768101e-06	8.4094373384595e-06	4.99364652645471e-06	8.43719463269935e-06	1.00557527659847e-05	1.81491673099845e-05	1.61158043103609e-05	1.74176627477825e-05
KMXK0E05330	0.000145425119400081	8.52309977391303e-05	0.000101260450453985	0.000107772680975038	0.00013589340168635	0.000132906409871339	0.000103205384158644	0.000114295798489165	9.78003051272383e-05	0.000140660620535271	0.00011755439515098	0.000136125656296393
KMXK0B05040	0.000102715395338403	9.98219005398079e-05	6.98866188662011e-05	3.77295664621817e-05	8.10523415541482e-05	6.58557235726114e-05	8.31004391926741e-05	9.43901366144287e-05	8.36700662371016e-05	7.10645966748096e-05	5.88959393887736e-05	8.76861370428715e-05
KMXK0D03600	2.98255073871512e-05	2.37231059924852e-05	2.89900048630168e-05	1.95634789063164e-05	1.26081420195342e-05	8.53685305570889e-06	3.29505009435004e-05	1.71300618300259e-05	3.57283942973244e-05	2.99392513768874e-05	3.05386352386234e-05	2.27334429370408e-05
KMXK0E02340	4.9909750365958e-05	3.25966341881476e-05	2.00827705444181e-05	3.54830731919144e-05	2.85848716015393e-05	2.90318170711321e-05	2.2986021797345e-05	1.66443676014756e-05	1.7357687742048e-05	3.48089945544551e-05	2.9672763356176e-05	3.62693860598589e-05
KMXK0G02330	9.28205626334325e-06	6.26429204691541e-06	5.26285540606111e-06	0	0	3.09956645176716e-06	9.20283880028176e-06	1.06621621310186e-05	9.26592132929214e-06	1.6723636748045e-06	4.75199510960765e-06	1.83423867218177e-06
KMXK0A06440	9.0389547897795e-06	1.37255113242236e-05	1.79375655089916e-05	4.15025231083998e-06	0	0	2.68854362093946e-06	5.19145751379358e-06	8.12091819360104e-06	4.88569102139316e-06	9.25507618966443e-06	1.60757917911931e-05
KMXK0D03320	0	7.59514460628973e-06	2.83597873659947e-06	0	0	0	5.95092659180275e-06	5.74548657653044e-06	0	1.35177221935779e-05	1.53641581014192e-05	5.9304633748802e-06
KMXK0G01870	3.53827506573605e-05	2.94978094248665e-05	3.06826778443278e-05	3.05808065009262e-05	1.23178229598738e-05	2.08507019534995e-05	3.2191772303354e-05	4.06436476408839e-05	3.24124366498989e-05	2.92498607201827e-05	4.04909583297819e-05	3.20810757236529e-05
KMXK0D05930	0	3.82402305550508e-06	3.2126983001179e-06	5.20330140463521e-06	9.31497059652151e-06	5.67637020346016e-06	4.49428187380924e-06	7.59347516942941e-06	1.13127218617328e-06	1.22506879342396e-05	9.66948258621657e-06	8.95765512743099e-06
KMXK0H01220	4.62970855086267e-05	4.68675996436903e-05	6.02779979163946e-05	6.29848589178968e-05	4.39747392388631e-05	4.46623165963306e-05	5.71224444123722e-05	5.71201016422816e-05	5.54599291270315e-05	5.56094913004099e-05	5.96939873479711e-05	5.48929475796838e-05
KMXK0F03310	0	0	0	1.0469104928245e-05	1.57431394946616e-05	2.28418500679778e-06	2.71276473464161e-06	5.23822740130523e-06	0	2.46485312791006e-06	0	5.40687291475564e-06
KMXK0G03230	7.53246232481625e-06	1.90632101725328e-05	4.27084893071229e-06	0	0	0	0	8.65242918965596e-06	0	8.1428183689886e-06	1.92814087284676e-05	1.33964931593276e-05
KMXK0C02840	1.53079073052717e-05	1.03310300289855e-05	2.0252090090797e-05	9.37153747609029e-06	0	0	1.21418099010169e-05	8.79198449916654e-06	1.22250381409048e-05	8.27415414913358e-06	0	3.02501458436429e-06
KMXK0C01500	5.57657549742328e-05	6.73092871718987e-05	4.37798209033016e-05	5.51491154525178e-05	4.65432768110939e-05	4.72710151406796e-05	5.61404362880917e-05	5.42023360762177e-05	5.9094591148916e-05	4.63726605420368e-05	5.05107547978296e-05	5.59473883806495e-05
KMXK0F00900	3.72192256049744e-05	2.60846821546331e-05	1.62330909583635e-05	5.25823822187871e-06	1.69439736642609e-05	1.72089051417118e-05	2.38440972716803e-05	2.30209428213471e-05	2.40075409644918e-05	2.78550709816986e-05	2.9314720962738e-05	2.71566920152885e-05
KMXK0B04290	3.47652107299211e-05	2.63952140850454e-05	2.9567415674162e-05	1.91550106654153e-05	2.40039626910362e-05	2.43792822840917e-05	2.48173257317488e-05	2.39605731405857e-05	3.12343007446194e-05	2.44284551069658e-05	1.24587564091637e-05	1.64879915807109e-05
KMXK0H04100	1.13391905964976e-05	4.59156890177133e-06	7.71508193935124e-06	6.94187961191873e-06	2.98257123042744e-06	3.02920592299348e-06	6.29575328200876e-06	6.07840903646082e-06	9.05558380807762e-06	5.72040286853679e-06	1.16103106321955e-05	7.17040494071537e-06
KMXK0H00100	6.40736035731205e-06	8.10789698477343e-06	9.08231165012234e-06	1.4709755025762e-05	1.58000767080238e-05	1.6047122516111e-05	9.52901536535504e-06	1.10400615483205e-05	7.67546698466933e-06	1.73163732403808e-06	1.64014008424433e-06	0
KMXK0B02080	0	6.69537137767004e-06	1.00000365206922e-05	1.21470799341658e-05	0	1.32514565725377e-05	5.24593877256479e-06	0	2.11275920483929e-05	0	0	0
KMXK0H03040	3.9003709024391e-06	3.07100481683541e-06	2.94864090558766e-06	0	1.70987131497792e-06	1.73660640927777e-06	2.57805552692825e-06	3.4846769613135e-06	1.55743636589609e-06	1.87396367943847e-06	3.54989223713156e-06	2.05535237512971e-06
KMXK0C00270	2.88539924885469e-05	2.5036763327574e-05	2.57085629444831e-05	3.02819712582461e-05	2.84607244936065e-05	2.47763389988163e-05	3.92334704293445e-05	2.84092789028443e-05	3.45646029521347e-05	2.67360290421515e-05	5.06466710053298e-05	3.90985598396011e-05
KMXK0E06060	2.62421268090372e-05	1.77103371925466e-05	2.1492013973907e-05	1.60654928161548e-05	3.16365591227482e-05	1.16840799886891e-05	2.08145312588861e-05	2.51199557119044e-05	1.57179061811633e-05	2.20644110643562e-05	2.83623302586491e-05	3.11144357248899e-05
KMXK0H01260	1.3410395352852e-05	2.2214700409148e-05	1.65896559620732e-05	8.95622849352752e-06	1.44301278605073e-05	1.22131279265199e-05	1.30542002403997e-05	1.40039316364374e-05	1.31436826254814e-05	1.4497040795656e-05	9.98620937613118e-06	8.67287418407335e-06
KMXK0E03700	2.67571049747204e-05	2.54934870367005e-05	2.67724858343158e-05	2.31257840206009e-05	1.8629941193043e-05	1.89212340115339e-05	1.87261744742052e-05	2.16956433412269e-05	1.69690827925992e-05	2.72237509649768e-05	1.61158043103609e-05	2.23941378185775e-05
KMXK0A01300	6.82043852296794e-06	5.84225744591054e-06	2.97472064825732e-06	2.89072300257511e-06	4.13998693178734e-06	7.35825767115206e-06	8.73888142129575e-06	7.2318811137423e-06	4.39939183511831e-06	5.10445330593315e-06	9.13228910920454e-06	6.84265322234311e-06
KMXK0G03710	0.000110428740120419	0.000117832219858901	0.000111686728640891	0.000115110771640279	0.000164857404142211	0.000113616655173031	8.52217600599677e-05	0.000106277950989925	0.000110832657107637	0.000125829589513239	0.000113069091185051	9.90834965746494e-05
KMXK0A03560	1.59652189514034e-05	1.10581808809592e-05	1.14343047069269e-05	1.08027815793444e-05	9.94586501939349e-06	8.41781327206354e-06	1.19966886671402e-05	8.68690101909682e-06	1.20789221471888e-05	1.18087087104058e-05	1.0324387781299e-05	9.96286343854376e-06
KMXK0B01260	6.87746560091918e-06	1.39244317781978e-06	3.11957661025941e-06	0	0	0	0	4.74002642563761e-06	1.64772253203499e-06	1.48694944129357e-06	2.81676231859352e-06	1.63087742809205e-06
KMXK0A06750	7.98441006430522e-05	7.01526134349206e-05	7.00419224636816e-05	0.000102372890334053	8.32137373289255e-05	8.4514845251518e-05	7.34868589723452e-05	7.26804051931101e-05	7.21859394986759e-05	6.51425469519088e-05	7.2498096819038e-05	8.21651580438759e-05
KMXK0D01380	5.48493851020675e-05	4.75931042821375e-05	6.88624805917945e-05	7.91503227082796e-05	9.27459611096384e-05	0.000102045788384186	6.99187814733481e-05	7.20053549900781e-05	6.57048489554511e-05	3.17645546282527e-05	3.61033931856879e-05	4.64522363419409e-05
KMXK0B01680	2.68864094313554e-05	1.45161215138153e-05	2.23584385947771e-05	2.96278635221438e-05	2.1215967024372e-05	3.59128237612683e-05	2.34581143130128e-05	1.33830774434905e-05	1.39566299455655e-05	8.7195052223164e-06	1.3764631726838e-05	1.1688724909555e-05
KMXK0A00120	1.20355648016086e-05	6.96221588909892e-06	0	2.84202060416216e-05	1.01755928798958e-05	2.06693915017299e-05	1.0228155079661e-05	9.8750550534117e-06	8.23861266017497e-06	0	7.04190579648381e-06	0
KMXK0C03640	1.26364845848558e-05	2.10157615140276e-05	2.04708308233856e-05	1.82350600818647e-05	3.56121557755744e-05	2.1701386797822e-05	2.04037832573437e-05	2.17730172475793e-05	1.94624002357343e-05	1.07331871226041e-05	1.10902482158604e-05	1.07019060901904e-05
KMXK0A05260	9.16995413455891e-06	1.85659090375971e-05	5.19929435043235e-06	8.42080179011011e-06	9.04497144879625e-06	9.18639622299108e-06	2.18200641699434e-05	3.16001761709174e-05	1.09848168802333e-05	2.47824906882262e-05	2.81676231859352e-05	1.63087742809205e-05
KMXK0B05430	2.85134410750555e-05	3.02393239475026e-05	2.77146934902875e-05	6.73302735406658e-05	7.76780595237824e-05	6.52904383917306e-05	4.36167162538676e-05	3.27529722973243e-05	3.74096660706657e-05	4.5501929255035e-05	5.28294048594579e-05	4.50766121755916e-05
KMXK0C06570	1.27181273424033e-05	4.8280693100284e-06	1.26193928203961e-05	1.75186529703798e-05	9.40858839146143e-06	0	3.78287544654798e-06	9.1307041699887e-06	5.71320877941782e-06	1.2030093469762e-05	1.62777721928771e-05	1.1309602265161e-05
KMXK0F01250	9.19823152616327e-05	0.000104402567781906	6.32160898995299e-05	9.72658250822411e-05	0.0001209715124165	0.000111693628085707	9.94879577792574e-05	0.000105658738826988	0.000100169916044418	5.42376271978448e-05	6.84957180556663e-05	9.91458524566976e-05
KMXK0F04380	5.7260347084576e-06	5.7965960343629e-06	6.49323638334538e-06	2.10329528875149e-05	2.25919648856811e-05	2.29452068556157e-05	1.36251984409601e-05	2.30209428213471e-05	6.85929741842622e-06	9.28502366056619e-06	0	0
KMXK0B05700	1.66820634538303e-05	9.65007701389229e-06	8.10737424135215e-06	6.5653708872045e-06	9.40268218405938e-06	7.16227502131508e-06	8.50612671031693e-06	8.21247516306329e-06	9.99183908315005e-06	5.15251783800409e-06	1.22006654101038e-05	7.06406418947594e-06
KMXK0C04860	3.3052894380537e-05	3.82402305550508e-05	1.60634915005895e-05	1.73443380154507e-05	2.79449117895645e-05	9.46061700576694e-06	3.37071140535693e-05	1.08478216706134e-05	5.65636093086639e-06	2.04178132237326e-05	3.86779303448663e-05	2.79926722732218e-05
KMXK0E05720	1.88873682174497e-06	9.5600576387627e-07	2.14179886674527e-06	0	0	0	0	0	1.13127218617328e-06	3.06267198355989e-06	0	1.11970689092887e-06
KMXK0D00430	1.44788749493035e-06	1.46572966086293e-06	3.28376485290464e-06	2.65920056529793e-06	0	0	0	0	0	1.56520993820376e-06	2.96501296694055e-06	3.43342616440433e-06
KMXK0H00900	0	1.36572251982324e-06	0	0	0	0	1.60510066921759e-06	3.09937762017527e-06	1.61610312310468e-06	1.45841523026661e-06	4.14406396552139e-06	1.59958127275553e-06
KMXK0C07080	3.29545226710711e-06	2.66884942415459e-06	1.4947971257493e-06	1.21049025732833e-06	1.30021464576446e-06	0	2.35247566832202e-06	3.02835021637959e-06	1.57906742653354e-06	7.12496607286502e-07	1.34969861099273e-06	7.81462100960776e-07
KMXK0G00610	1.03218080796829e-06	1.04490026394307e-06	0	5.68713204095528e-06	1.01811261006026e-05	6.20418929252579e-06	1.22804602587773e-06	2.37130196388614e-06	0	3.34745551221065e-06	0	1.22382319236924e-06
KMXK0B04210	4.71597641205887e-05	3.18272726358808e-05	1.78261520586252e-05	4.3306980634852e-05	3.87641633519839e-05	3.14962156216837e-05	9.35145607283289e-06	2.70858652893578e-05	2.35388933147856e-05	1.69937079004979e-05	0	1.86385991781949e-05
KMXK0F00490	1.43258906102166e-05	1.81280338244462e-05	1.3537785289805e-05	1.53481028853705e-05	1.64857404142211e-05	2.63112254084914e-05	1.98850773473258e-05	1.645594079844e-05	1.14407904111109e-05	2.32300780639826e-05	2.07802654069824e-05	2.12321778374249e-05
KMXK0E04110	2.11614326182129e-06	3.21333041035335e-06	5.99918578896041e-06	1.94326195156387e-06	0	2.11993758992102e-06	1.25884985595827e-06	2.43078278237826e-06	3.80243661238845e-06	0	2.16674024507194e-06	0
KMXK0G02420	1.32462003199839e-06	8.93962123931753e-07	5.00699665289368e-07	0	0	0	0	1.01438109132045e-06	0	0	9.04194463749491e-07	0
KMXK0G00380	9.15337193901721e-06	1.0424438980423e-05	1.0379784742997e-05	1.05069678755443e-05	6.77146144629593e-06	4.58489214746029e-06	1.22515911840279e-05	1.18286373732006e-05	8.22371462643143e-06	9.89507042307475e-06	9.37222905282474e-06	1.08528552176831e-05
KMXK0D04830	5.41563625065248e-06	2.74118628443838e-06	3.07062462350784e-06	3.31546546942995e-06	0	0	4.29553331733551e-06	2.07362069024565e-06	2.16248891508159e-06	2.9272328516193e-06	4.62093675660849e-06	2.14038121803807e-06
KMXK0F01420	1.39572096018654e-05	1.29517692642796e-05	1.18704477633033e-05	8.54463711055291e-06	1.147248216851e-05	1.39822354276408e-05	9.6866645166201e-06	1.33603686016746e-05	6.96647394058913e-06	1.1316122586315e-05	1.42909264693348e-05	1.51695584304151e-05
KMXK0B06340	7.20645598273992e-06	2.91810415397312e-06	4.90320697284509e-06	0	0	2.88775097670335e-06	5.14436592617117e-06	1.65559009551504e-06	3.453085944128e-06	0	2.9515049352005e-06	5.12667619764701e-06
KMXK0A01250	1.73349817886182e-05	1.31614492150089e-05	1.47432045279383e-05	7.95938799339175e-06	2.56480697246688e-05	2.17075801159721e-05	1.80463886884977e-05	1.49343298342007e-05	1.81700909354544e-05	2.34245459929809e-06	6.65604794462168e-06	7.70757140673642e-06
KMXK0B01660	1.47833372730038e-06	1.49655107896519e-06	0	0	0	0	0	3.39628061650047e-06	1.77091674003761e-06	3.19624646259366e-06	4.54104205567647e-06	1.7528121890709e-06
KMXK0F05300	5.50197248073535e-06	2.78488635563957e-06	0	0	0	0	3.27300962549151e-06	3.16001761709174e-06	0	5.94779776517428e-06	5.63352463718705e-06	6.52350971236822e-06
KMXK0D00900	7.37443863968024e-07	1.49306261491166e-06	2.50875042083799e-06	0	0	0	0	1.69418193923334e-06	8.83394364494285e-07	0	1.51015229201984e-06	0
KMXK0H02030	6.87746560091918e-06	1.04433238336484e-05	3.89947076282426e-06	0	0	0	4.09126203186439e-06	3.95002202136468e-06	4.11930633008748e-06	0	7.04190579648381e-06	0
KMXK0A00130	2.008656619951e-06	0	2.27778609637989e-06	1.10673394955733e-05	0	0	7.16944965583855e-06	4.61462890114985e-06	2.4061979832892e-06	0	0	0
KMXK0D00390	9.58677023158431e-06	9.70490699692577e-06	1.08712518236313e-05	0	0	0	1.14059426342886e-05	0	5.74206336921286e-06	5.1817935075382e-06	4.90799494906447e-06	0
KMXK0B08390	3.10160213374787e-06	1.25592914077863e-05	0	0	0	1.24286537134585e-05	7.38031582218674e-06	2.13765897626794e-05	1.48618110732568e-05	6.70585042152002e-06	6.3515228752599e-06	3.67746871040365e-06
KMXK0G02170	0	8.84090906552244e-07	1.4855126715521e-06	0	0	0	1.03905067475921e-06	0	0	0	1.78842051974192e-06	5.1773886606097e-07
KMXK0E03750	2.63636181368569e-06	2.66884942415459e-06	2.9895942514986e-06	9.68392205862663e-06	1.04017171661157e-05	1.05643556564397e-05	6.27326844885873e-06	9.08505064913876e-06	3.15813485306707e-06	1.70999185748761e-05	1.07975888879418e-05	1.25033936153724e-05
KMXK0F03470	1.14520694169152e-06	1.15931920687258e-06	6.49323638334538e-07	0	0	2.29452068556157e-06	1.36251984409601e-06	0	6.85929741842622e-07	1.23800315474216e-06	2.9314720962738e-06	2.71566920152885e-06
KMXK0E01670	9.0876385678214e-06	9.19962458595477e-06	1.0305244098523e-05	4.17260555488401e-06	4.48188890460999e-06	1.1379916326506e-05	6.75756026807045e-06	1.04388373706442e-05	6.8038811915269e-06	6.14000666961438e-06	1.39573859951851e-05	8.08118797402885e-06
KMXK0B05010	4.19024394228188e-06	2.827919919634e-06	1.58389099417145e-06	0	0	0	0	3.20884791139559e-06	3.34636805623001e-06	0	4.29043267070537e-06	0
KMXK0A04080	0	0	0	3.67743875644049e-06	3.95001917700596e-06	4.01178062902775e-06	7.14676152401628e-06	2.30001282256677e-06	0	6.49363996514281e-06	2.05017510530541e-06	4.74812415773636e-06
KMXK0F05030	3.09401875444775e-06	3.13214602345771e-06	3.50857027070741e-06	0	0	0	1.84056776005635e-06	5.3310810655093e-06	0	1.6723636748045e-06	1.58399836986922e-06	1.83423867218177e-06
KMXK0E00990	0	8.93338719382288e-07	2.00140200937145e-06	0	0	0	0	4.05469485038271e-06	0	9.53970352852221e-07	2.71069177103142e-06	2.09261817830501e-06
KMXK0C00310	7.71618091810445e-06	6.50938883940143e-06	5.83335463707045e-06	7.08579662826339e-06	0	5.15334422265354e-06	6.12026190132559e-06	8.86346404794025e-06	1.23244286948959e-05	5.56094913004099e-06	5.26711653070334e-06	9.14882459661397e-06
KMXK0G03770	3.47891043455431e-06	8.80445170855121e-07	1.4793868461024e-06	7.98673984216629e-07	8.57873580710573e-07	8.71287064448639e-07	1.03476592970866e-06	9.99043370352029e-07	5.20929460299723e-07	1.41030256287638e-06	1.7810455897636e-06	1.54681158128319e-06
KMXK0C01990	5.14412061206963e-06	3.47167404768076e-06	7.77780618276059e-06	3.14924294589484e-06	3.38267224914331e-06	3.43556281510236e-06	2.04008730044186e-06	5.90897603196017e-06	4.10814289829863e-06	5.56094913004099e-06	1.05342330614067e-05	1.01653606629044e-05
KMXK0E01980	5.72085746188576e-06	3.47481299347433e-06	5.18989237149848e-06	2.10139357510885e-06	4.51430763086395e-06	4.58489214746029e-06	8.1677274560186e-06	5.25717216586691e-06	6.85309552202619e-06	1.11319542259591e-05	5.85764315801546e-06	5.42642760884156e-06
KMXK0D01690	0	4.40980283509192e-06	2.46988853824325e-06	0	4.29675063660545e-06	2.18196674487568e-06	2.59136734548381e-06	5.00381447112634e-06	3.91369551498845e-06	4.70909977965606e-06	6.69041652264899e-06	5.16491302528293e-06
KMXK0B05640	1.66946394534186e-06	2.5350548619938e-06	1.8931467555664e-06	3.06614946447281e-06	3.29341968320286e-06	3.34491471971707e-06	2.97938870922051e-06	4.79422197843734e-06	0	4.51185186672191e-06	5.98283289305484e-06	5.93828720519007e-06
KMXK0H00940	0	6.81408363613937e-06	5.0886710663806e-06	0	0	8.99094098420404e-06	5.33895187136913e-06	1.0309277332356e-05	2.6877743430358e-06	4.85104073046129e-06	1.37841560271598e-05	1.06411860556361e-05
KMXK0E00420	4.55199162075226e-06	9.21617067333958e-06	0	8.3602204822676e-06	0	0	8.12365698413361e-06	7.84320919350109e-06	5.45289471033163e-06	2.46041993883109e-06	0	0
KMXK0H03670	1.83641033987605e-05	8.45018287331267e-06	9.46573377783199e-06	9.19844839341844e-06	1.31736787328114e-05	6.68982943943414e-06	1.1917554836882e-05	7.67075516549974e-06	1.19992458797271e-05	3.60948149337753e-06	5.12814247976129e-06	5.93828720519007e-06
KMXK0H03870	8.6674908943091e-06	4.38714973833631e-05	0	0	0	0	2.0624444215426e-05	9.95621988946713e-06	0	1.87396367943847e-05	8.87473059282891e-06	0
KMXK0A01700	3.87616439633787e-05	3.46229114484919e-05	3.36127353682005e-05	5.0251703655576e-05	4.72294184839848e-05	4.11153301223601e-05	4.47606181215866e-05	3.4048478108484e-05	3.96047181573816e-05	3.45079437907409e-05	4.78595831789854e-05	3.78481104032895e-05
KMXK0H01370	0	5.52652167210613e-07	1.85721126926574e-06	2.00529878694598e-06	4.30787251055697e-06	2.18761463118683e-06	0	1.25419163404849e-06	0	1.77048337272228e-06	2.23591141769287e-06	2.58914104200982e-06
KMXK0A02330	3.62248188140018e-06	2.44474756411107e-06	2.73855961969338e-06	2.21769207449465e-06	0	0	1.43662636233406e-06	2.7740612669126e-06	2.892947957008e-06	0	0	1.43168629183654e-06
KMXK0D06470	0	2.9247664922242e-06	0	0	0	5.78868803092589e-06	6.87481473847532e-06	3.31873996315571e-06	6.92193940398262e-06	0	0	0
KMXK0F02020	5.18628553511938e-06	0	0	0	0	0	0	0	6.21272430111555e-06	0	1.06205792340411e-05	1.844762992432e-05
KMXK0C04270	5.59935252464216e-06	3.77890183951092e-06	0	3.42793701190323e-06	0	0	0	0	2.23584768358731e-06	0	0	0
KMXK0B05670	0	1.5323537363567e-06	0	2.78007331826602e-06	0	0	1.80093831067715e-06	3.47753134895264e-06	3.62656633845022e-06	0	0	0
KMXK0B02770	1.8473776212688e-05	0	1.04744908081703e-05	4.24113374830363e-06	0	2.77603506300606e-05	2.74741683891623e-05	1.85679867281668e-05	1.10649980253445e-05	1.24816923904205e-05	1.18221776145349e-05	0
KMXK0G03420	5.4114795123022e-05	2.94978094248665e-05	2.36020598802521e-05	3.82260081261578e-05	3.28475278929969e-05	2.50208423441994e-05	2.97154821261729e-05	2.86896336288592e-05	4.48787584383215e-05	2.2499892861679e-05	4.26220613997704e-06	2.46777505566561e-05
KMXK0A01600	1.53698826384914e-05	9.07624905380507e-06	1.45243445416936e-05	9.40947892336191e-06	1.26336645742296e-05	1.28312012021535e-05	1.21909670261222e-05	1.61838958932026e-05	1.68774818058645e-05	1.38460879148794e-05	1.70488245599082e-05	1.06304156244057e-05
KMXK0F02660	2.5772987180634e-06	3.91358775028778e-06	0	0	0	0	1.53318169829541e-06	0	3.0873823410839e-06	0	1.31946096390328e-06	0
KMXK0A00910	2.31203472089366e-06	7.80175227523874e-07	8.73937418221273e-07	0	0	0	0	8.85266811121925e-07	0	8.3312636174792e-07	1.57821031248845e-06	0
KMXK0A06600	5.51796658678399e-06	0	0	0	0	0	0	0	1.10167494874433e-05	0	0	2.18082446779751e-06
KMXK0H00440	1.17482436259733e-05	4.24750571483489e-06	6.66116491050087e-06	9.24724652813153e-06	6.62178281132033e-06	6.72531925078392e-06	0	6.74751772349828e-06	6.03145117827133e-06	7.25725987262644e-06	9.45147037936553e-06	6.9647550642658e-06
KMXK0A04200	6.28536591342283e-06	6.3628198191765e-06	4.75167298251434e-06	0	8.26626529757538e-06	0	2.49268944987764e-06	4.81327186709338e-06	1.25488802108625e-05	1.13244493873351e-05	8.58086534141073e-06	7.45235381048687e-06
KMXK0A02840	1.27053581382443e-06	1.28619249356848e-06	1.44076831397523e-06	2.33347519484979e-06	0	0	3.02326190306445e-06	2.9188917748237e-06	0	1.37348743573302e-06	7.80548594309048e-06	3.01286593141504e-06
KMXK0C00320	7.49676345123892e-06	4.5534871691737e-06	6.80097270483095e-06	2.75372191240568e-06	5.91566853049234e-06	9.01224653155997e-06	8.91933902681336e-06	6.88913793299622e-06	5.38828695310021e-06	6.48338145018997e-06	1.38168199040014e-05	1.24441358257261e-05
KMXK0F02450	1.30844544962835e-05	1.89224183691906e-06	5.2991330898055e-06	1.02990013031184e-05	7.37492502176593e-06	9.36279674130554e-06	1.11195304854217e-05	7.51496065512216e-06	1.11957513254963e-05	3.03100476954967e-06	4.78475135359313e-06	3.32438825814924e-06
KMXK0B00990	6.28016709959866e-06	0	5.34121057339701e-06	0	0	6.29142768621722e-06	0	0	3.76155019720147e-06	0	8.03790736075075e-06	7.4461897461275e-06
KMXK0C04760	9.48412815201703e-06	1.02867857890327e-05	9.98665317417092e-06	8.70930891782267e-06	9.3548634042154e-06	1.08584383620794e-05	7.25388642908719e-06	1.08942791510015e-05	8.11512167811667e-06	1.02526278393261e-05	9.71089364654298e-06	1.04418062312532e-05
KMXK0D01140	0.000100565854614765	0.000131498276262981	9.50334596502867e-05	0.000107741649393992	0.000140526510058782	0.000125932716434381	0.000124634472493882	0.000115518524810241	9.03519375182102e-05	9.51253748536151e-05	0.000115841682109045	0.000104332953346816
KMXK0H01290	1.6505917442206e-06	5.56977271127914e-07	1.87174596615565e-06	1.01049621481321e-06	0	0	1.30920385019661e-06	6.32003523418349e-07	0	5.94779776517428e-07	2.81676231859352e-06	1.30470194247364e-06
KMXK0E01360	8.62025661150633e-07	2.61794493922521e-06	2.93257201781879e-06	0	1.70055321516878e-06	0	1.02560247120306e-06	9.90196256036922e-07	1.03263264950422e-06	2.79562701496611e-06	2.64791008151162e-06	2.04415154474753e-06
